,new_nodes_z,new_nodes_o
0,0.18208494234606135,0.8326926874878935
1,0.20710407609096187,0.7033183811307834
2,0.2853375769615898,0.6948933136139008
3,0.3929841890130593,0.6572591725308576
4,0.45581352173735024,0.5891270434747005
5,0.5807716674617646,0.49320102406879296
