,new_nodes_z,new_nodes_o
0,0.04743655151815556,0.9411222896155185
1,0.0958007047352668,0.9120284707521051
2,0.09723849167910409,0.8953042059516608
3,0.2557426463519459,0.877995097567964
4,0.3043653240012525,0.783769351997495
5,0.4376983964948435,0.7169245991237109
6,0.8245051731733012,0.5987134063012475
7,0.4426505891450243,0.6621694359587372
