zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,fval
0.46,1.13,1.040220692,-0.049723511,0.013172248,-0.005522657,0.002318254,-0.000463091,4.30E-23
0.46,1.16,1.045085455,-0.053745957,0.010850102,-0.002721466,0.000517282,1.64E-05,0
0.47,1,1.000000917,8.30E-07,6.57E-07,3.97E-07,5.13E-08,-3.80E-07,0
0.47,1.01,1.000396727,-0.004742871,0.010199267,-0.007912601,0.002354263,-0.00029236,0
0.47,1.06,1.012829683,-0.01390117,0.004207282,-0.005519082,0.003027793,-0.000642306,0
0.47,1.07,1.015241199,-0.01819734,0.007922137,-0.007872261,0.003556431,-0.000648006,0
0.47,1.08,1.022656398,-0.026624378,0.007568164,-0.006652546,0.003963024,-0.000908542,0
0.47,1.09,1.026527604,-0.032261442,0.009393434,-0.00606442,0.003085216,-0.000678311,0
0.47,1.11,1.033678697,-0.040901005,0.010598805,-0.005975142,0.00352041,-0.000919758,0
0.47,1.13,1.040158914,-0.048550807,0.010987591,-0.004493223,0.00261022,-0.000710759,3.87E-23
0.47,1.17,1.047036983,-0.055950684,0.011248908,-0.002838399,0.000405234,9.98E-05,1.91E-22
0.47,1.18,1.051644583,-0.062171605,0.012882568,-0.003212446,0.001061778,-0.000203104,0
0.48,1,1.000000917,8.30E-07,6.57E-07,3.97E-07,5.13E-08,-3.80E-07,0
0.48,1.01,0.99836238,-0.002081511,0.010360265,-0.009068369,0.0026998,-0.000270142,0
0.48,1.02,1.001865136,-0.002818306,0.005111274,-0.006980344,0.00357163,-0.000747015,0
0.48,1.03,1.004841056,-0.008974789,0.010400509,-0.008635182,0.002630827,-0.00026009,0
0.48,1.04,1.008327906,-0.009880852,0.005026563,-0.005729232,0.002824631,-0.000566731,0
0.48,1.07,1.021391412,-0.023957482,0.003893098,-0.003731976,0.003451485,-0.001044378,0
0.48,1.08,1.02316459,-0.027531493,0.008521242,-0.007289537,0.003837297,-0.00069998,8.01E-22
0.48,1.09,1.025989069,-0.032359701,0.010807154,-0.007037294,0.00333428,-0.000731428,0
0.48,1.1,1.028136745,-0.035577863,0.011914225,-0.005855077,0.00149778,-0.000113765,0
0.48,1.12,1.032115127,-0.038464638,0.010497873,-0.006568926,0.003060861,-0.000638326,0
0.48,1.13,1.039748994,-0.048912789,0.012800636,-0.005376351,0.002091865,-0.000350418,2.67E-23
0.48,1.15,1.044063606,-0.053643999,0.013387015,-0.005544772,0.001966184,-0.000226166,0
0.48,1.19,1.051510711,-0.06185769,0.013270098,-0.003817132,0.0010433,-0.000147541,9.89E-22
0.49,1,1.000000917,8.30E-07,6.57E-07,3.97E-07,5.13E-08,-3.80E-07,0
0.49,1.01,1.002378823,-0.002925551,0.002091709,-0.00214423,0.000394272,0.0002074,1.98E-21
0.49,1.02,1.003658235,-0.004697578,0.005493753,-0.008082562,0.004519865,-0.000889337,1.69E-21
0.49,1.03,1.004803256,-0.005933852,0.006374112,-0.008349946,0.003378976,-0.000270215,1.23E-21
0.49,1.06,1.017076138,-0.021726583,0.009317324,-0.007310779,0.003160617,-0.000514517,2.50E-22
0.49,1.08,1.022130519,-0.026758767,0.009394347,-0.007841127,0.003673531,-0.000596384,0
0.49,1.09,1.025747516,-0.032023433,0.010810655,-0.007142211,0.003298016,-0.000688462,0
0.5,1,1.000000917,8.30E-07,6.57E-07,3.97E-07,5.13E-08,-3.80E-07,0
0.5,1.01,1.002095556,-0.002506188,0.001544988,-0.001041465,-0.000603112,0.000512645,3.11E-21
0.5,1.02,1.0040837,-0.006318892,0.003330021,0.001042317,-0.003448662,0.001313893,7.51E-22
0.5,1.03,1.008507815,-0.007016618,-0.004984687,0.006293401,-0.003800053,0.001002472,0
0.5,1.04,1.00997251,-0.007612459,-0.006517512,0.007586176,-0.004723146,0.001296717,1.81E-21
0.5,1.06,1.011521619,-0.008300631,-0.006968349,0.007257682,-0.004906353,0.001398231,2.59E-21
0.5,1.08,1.015312381,-0.01118454,-0.008489822,0.007557316,-0.004275304,0.001082089,4.52E-22
0.5,1.09,1.018122984,-0.012159215,-0.011161536,0.007032329,-0.002229403,0.000396922,0
0.5,1.11,1.020090169,-0.014816,-0.008894092,0.005037951,-0.001792665,0.000376644,0
0.5,1.13,1.040256789,-0.047791549,0.009670254,-0.003823105,0.002145988,-0.00045644,1.53E-22
0.5,1.16,1.048018506,-0.058641167,0.014399179,-0.005752513,0.002362611,-0.000384779,2.15E-22
0.5,1.19,1.052637463,-0.062294334,0.011571458,-0.002522422,0.000631733,-2.22E-05,0
0.51,1,1.000000917,8.30E-07,6.57E-07,3.97E-07,5.13E-08,-3.80E-07,0
0.51,1.01,1.001948394,-0.001411157,0.002262666,-0.006582101,0.005023465,-0.001238843,0
0.51,1.04,1.006253022,-0.008941385,0.008874745,-0.009143533,0.003328858,-0.000369421,0
