zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,fval
0.19,0.93,0.977333478090218,0.0245776383694447,-0.00224894473490045,0.000451584157745835,-0.000129878279117287,1.89809473304581e-05,3.54345387007508e-21
0.2,1,1.00000091779953,8.30817989649537e-07,6.57046216763564e-07,3.96726124474344e-07,5.05493764619312e-08,-3.80592253078527e-07,0
0.2,0.99,0.996138305423377,0.00726674992083154,-0.00599793564963728,0.00296681519279888,-0.000207057878991961,-0.000164354464020778,0
0.2,0.98,0.992318385741532,0.00970744323669851,-0.00327530632522732,0.00214667618545387,-0.00116235751073387,0.000267732959225547,0
0.2,0.94,0.981059310367128,0.0211203891369225,-0.00297802044140282,0.000717545430453558,0.000255688815498655,-0.000172115269991512,0
0.21,1,1.00000091785164,8.30776985246725e-07,6.57005279379908e-07,3.96688198732873e-07,5.06743497561267e-08,-3.80649472270483e-07,0
0.21,0.99,1.00157636367003,-0.00285538825778627,-0.00027585032830874,0.00258018285228598,-0.00121632509474728,0.000193539703227603,0
0.21,0.98,0.994110851708753,0.00585797755612845,-0.00100756099498487,0.00258445687154504,-0.00199182425077751,0.000448673395472227,0
0.21,0.96,0.990150193318524,0.0107190593739417,-0.00267284875375244,0.00280830636680381,-0.00122278476187554,0.000220757126378475,6.28447256394344e-22
0.21,0.95,0.983593310507402,0.0176614207322474,-0.00196483843771522,0.00166290051382175,-0.00120217456871826,0.000252120700624054,9.14214758978685e-22
0.21,0.94,0.980366891457832,0.0217660958694877,-0.00260546167661153,0.000695341058826731,-0.000329373076238775,0.000109304420747791,2.38597129662322e-21
0.22,1,1.0000009178031,8.30797825537839e-07,6.57012106159527e-07,3.9674010452973e-07,5.0651832409966e-08,-3.80657985819806e-07,0
0.22,0.98,0.987215977092253,0.0187571575869129,-0.00723551894371279,0.0013408976303081,-0.00023953614721166,0.000163597078154685,2.15353455693944e-21
0.22,0.97,0.990903853864883,0.0119498214754937,-0.00494939841697324,0.00234156462071734,-6.98013944248921e-05,-0.000173412503914582,6.1490770226007e-22
0.23,1,1.00000091785805,8.30743595859838e-07,6.57000907668547e-07,3.96740992808765e-07,5.06639542629154e-08,-3.80660516699819e-07,0
0.23,0.98,0.994927232375868,0.00483634387873065,-0.000960996062178161,0.00284601807935936,-0.00216309402981619,0.00051707005595742,1.69514738060604e-21
0.23,0.95,0.985527735731315,0.0151868212363873,-0.00184368393693477,0.00195984954999989,-0.000901764836599834,7.37816951000542e-05,0
0.23,0.92,0.974762246815801,0.0271377493792813,-0.00276477438236169,0.00137201430302072,-0.000634946352859305,0.000130631273691661,3.93857296989587e-21
0.24,1,1.00000091780305,8.30798205788217e-07,6.57011564074637e-07,3.96740718872325e-07,5.06509016484596e-08,-3.80657456499459e-07,0
0.24,0.99,1.0032670799952,-0.00759533533720683,0.00635504234466298,-0.00330509852134632,0.00166258904013538,-0.000381754961823707,1.17548814495586e-21
0.24,0.98,1.00145968544997,-0.00795337420374913,0.00903396394973791,-0.0032330853378961,0.00100555605607488,-0.000310171645356593,0
0.24,0.97,0.996444294185218,-0.00157496467732566,0.007995901196008,-0.00369476553011556,0.000975090164252656,-0.000142927705301161,0
0.24,0.95,0.98964519998715,0.0068620176546257,0.00555282741749283,-0.00288900942044272,0.00103159420784316,-0.000199890407718019,0
0.24,0.94,0.982573600355938,0.0173374707857031,0.000550951970802894,-0.000477816277561404,-1.29311198172299e-05,3.1522326856373e-05,8.74721190908596e-22
0.25,1,1.00000091780303,8.30798403066908e-07,6.57011292943806e-07,3.96741030040181e-07,5.06504085332562e-08,-3.80657183389256e-07,0
