,new_nodes_z,new_nodes_o
0,0.11072475110395899,0.8943223814686241
1,0.16396256651761576,0.8260264946641878
2,0.20680358275550584,0.7024545802950872
3,0.2852893228658465,0.694634102525882
4,0.3929841890130593,0.6572591725308576
5,0.45543499611974914,0.5883699922394983
6,0.5804985804464956,0.49244354873342894
