,new_nodes_z,new_nodes_o
0,0.10179460627910733,0.8996869500404924
1,0.11245858009006701,0.8983243431296598
2,0.16784176554174246,0.827453431669642
3,0.2082580515194245,0.7066356092415703
4,0.2878945741989627,0.7082839774141112
5,0.3163489456814896,0.7051416419070999
6,0.3940048044734139,0.6584081565445986
7,0.45590893649980124,0.5893178729996023
8,0.57697119838135,0.48265946980122004
9,0.844646529216881,0.45342546403525064
