zeta,omega_ratio,solution_1,solution_2,solution_3
0.13,1.06,1.0153377889461,-0.0161258706408393,0.000790281978525446
0.14,0.93,-0.981434449387733,-0.018111633921248,-0.000456774364518058
0.14,0.94,0.980132536731015,0.0215731457841891,-0.00170288452134245
0.14,0.95,0.983985312215003,0.0172377553564235,-0.00122032669303464
0.14,0.96,0.987454614504,0.0135084981504206,-0.000960430114642919
0.14,0.97,0.984941732598075,0.0186548986695767,-0.00359400320564752
0.14,0.98,1.00023259464187,-0.00288683018656674,0.0026568084365682
0.14,0.99,1.00323297872291,-0.00608793374141884,0.00285747650600602
0.14,1,0.988789069808487,0.0168483692881948,-0.00563496786305479
0.14,1.01,1.00873900854411,-0.0119236559939131,0.00318707306893418
0.14,1.02,0.99651327566046,0.00768330415854398,-0.00419420436996396
0.14,1.03,1.01272209926737,-0.015499911561008,0.00278014303407672
0.14,1.04,1.00958907341055,-0.00968060899891361,9.38220334882437e-05
0.14,1.05,1.0074248266519,-0.00532518965012074,-0.0020973944284966
0.14,1.06,1.01368500150664,-0.0136523003413911,-3.05006513830777e-05
0.15,0.93,0.983619075085882,0.014821682125716,0.00156210097583539
0.15,0.94,0.98011724824894,0.0216224659328381,-0.00173691723176625
0.15,0.95,0.991899405576499,0.00537163480033862,0.00273170029989291
0.15,0.96,0.994766258785291,0.00250499543324508,0.00273142974535199
0.15,0.97,0.98381135734035,0.0203551451031401,-0.00416387456314327
0.15,0.98,1.00024519373836,-0.00292023853607277,0.0026776182624359
0.15,0.99,1.00855649911302,-0.0140579565302878,0.00550397829668404
0.15,1,0.990258150026244,0.0146710766303923,-0.00492675646507593
0.15,1.01,1.01325186359386,-0.018609180761264,0.00535973947140439
0.15,1.02,0.995441613567165,0.00926362101538273,-0.00470285805802611
0.15,1.03,1.00964613777965,-0.0108674230022424,0.0012236152185527
0.15,1.04,1.00384411605943,-0.00106040416432456,-0.00278142555726425
0.15,1.05,1.00811135638486,-0.0063589820595875,-0.00175013159411573
0.15,1.06,1.01036875141729,-0.00863817543041228,-0.00172837704124317
0.15,1.07,1.01800903600266,-0.0190542077035113,0.00104732932573919
0.16,0.92,-0.979000250362357,-0.0202289587519614,-0.000773709242337482
0.16,0.93,0.984375549348674,0.0137550705965629,0.00187223554794884
0.16,0.94,0.981634485227998,0.0193604097193369,-0.00099209854379931
0.16,0.95,0.979727076201611,0.0236718884435341,-0.00339622561561256
0.16,0.96,0.985306707606744,0.0167106676672214,-0.00201469195440156
0.16,0.97,0.986074890152146,0.0169442038483167,-0.00301646550222031
0.16,0.98,0.989036090348061,0.0138638183036014,-0.00289733401055266
0.16,0.99,1.00565380817255,-0.00977684436742923,0.00412555996088019
0.16,1,0.991671285105641,0.0125274796997868,-0.0041962936691887
0.16,1.01,1.00115924762882,-0.000538978728347105,-0.00061784387318173
0.16,1.02,1.01406907217719,-0.0186672857191261,0.00460058965245457
0.16,1.03,1.00541382890246,-0.00449097644974073,-0.000920523550076638
0.16,1.04,1.00660590885805,-0.00514787903496748,-0.00145574566137973
0.16,1.05,1.0087633724375,-0.00737914041778129,-0.00138198762202831
0.16,1.06,1.00953441910303,-0.00737354829778549,-0.00215867237873847
0.16,1.07,1.01852846860458,-0.0198554644834797,0.00132915438229735
0.17,0.92,0.974797369967315,0.026493997131196,-0.00128844718625317
0.17,0.93,0.976418548959908,0.0256544034980996,-0.00207009553095763
0.17,0.94,0.986808176286213,0.0114867854615955,0.00170783912731942
0.17,0.95,0.984757725071647,0.0161535623144101,-0.000908549453636727
0.17,0.96,0.998245880873336,-0.00269804819648264,0.0044548506359067
0.17,0.97,-0.988526119531371,-0.0132675965600788,0.00179108760353327
0.17,0.98,0.997776345954985,0.000699213548793324,0.00152701727884501
0.17,0.99,1.00709809068724,-0.0119620344185539,0.00486646823645926
0.17,1,0.990279487882373,0.0146022501349623,-0.00487926636923803
0.17,1.01,1.01533500026616,-0.0218070627850703,0.00647448771689234
0.17,1.02,0.998919380060195,0.00400416048757964,-0.00292116233106897
0.17,1.03,1.01416409572224,-0.0177073481102979,0.00354558488600854
0.17,1.04,1.01832148994951,-0.0227443523427633,0.00442514745413884
0.17,1.05,1.00500573547441,-0.0017352810404821,-0.00326821032766047
0.17,1.06,1.01984102381041,-0.0228822137920459,0.00304339033004841
0.17,1.07,1.01744421288697,-0.0182132790568035,0.000771224044138831
0.17,1.08,1.01637170215387,-0.0156883664900546,-0.000681214030772848
0.18,0.91,-0.973627623786139,-0.0266502715431826,0.000274912187953337
0.18,0.92,0.974192592458076,0.027397676629356,-0.00158734903700441
0.18,0.93,0.976638740584597,0.0252320367562587,-0.001867916756161
0.18,0.94,0.982816788421079,0.0175880767160067,-0.000402068775715134
0.18,0.95,0.991744273053536,0.00558190076475534,0.00267656774591581
0.18,0.96,0.979525445965009,0.0254239422642461,-0.00494670654445808
0.18,0.97,0.999501156245157,-0.00320289030915384,0.00370436286139182
0.18,0.98,0.988796308142128,0.0142237041897193,-0.00301743769905397
0.18,0.99,1.0074450087606,-0.0123861977117923,0.00494370965210646
0.18,1,1.0039414517774,-0.00591675769552358,0.00197777859185768
0.18,1.01,1.0037784644405,-0.00437880909226621,0.000602766158415672
0.18,1.02,0.994493703035867,0.0106745412605683,-0.00516586733854978
0.18,1.03,1.00425883743251,-0.00277336709769284,-0.00148314084316854
0.18,1.04,1.0143056384618,-0.0167383209352456,0.0024349682388546
0.18,1.05,1.0151220201917,-0.0168544208294886,0.00173464255300008
0.18,1.06,1.01183640001812,-0.0108356760362753,-0.000998525197621376
0.18,1.07,1.01952014577011,-0.0213818131708063,0.00186382743547724
0.18,1.08,1.01885957888036,-0.0193835292222937,0.000526070524079323
0.19,0.91,-0.972108186258047,-0.0288786656547965,0.000983866762788649
0.19,0.92,-0.974700654950262,-0.0265158177254346,0.00121354788769785
0.19,0.93,0.985916147252693,0.0114320978335965,0.00265461088400285
0.19,0.94,0.979227909481991,0.0229036510524059,-0.00212876149441975
0.19,0.95,-0.976892564858975,-0.0278737936556601,0.00476361751151947
0.19,0.96,0.982179541480783,0.0214250372112278,-0.003601896306691
0.19,0.97,0.992769527555119,0.00695659347240648,0.000276505318244072
0.19,0.98,0.99974748290525,-0.00221566854354785,0.00247076076556835
0.19,0.99,0.990406079667346,0.0131170191804723,-0.00352057595750685
0.19,1,1.0104768581542,-0.0157126413823265,0.00523825561345134
0.19,1.01,1.00728522230715,-0.00969172233303397,0.00240892361801794
0.19,1.02,0.996838196276015,0.00712360355048183,-0.0039594215167012
0.19,1.03,1.00420337232632,-0.00267088679683245,-0.0015301567979224
0.19,1.04,1.01165267656993,-0.01274072554847,0.00109033402689381
0.19,1.05,1.00589738248682,-0.00306740116929134,-0.00282773742326795
0.19,1.06,1.01783953930566,-0.0198233050121302,0.001985963813391
0.19,1.07,1.02066240728482,-0.0230214725041028,0.00236122233682842
0.19,1.08,1.01432395793718,-0.0125422400423301,-0.00177959921057407
0.19,1.09,1.02090949545151,-0.0214855557563339,0.000578142001426375
0.2,0.9,0.970760241207076,0.0292433029908118,-4.9348723863083e-07
0.2,0.91,0.97344036442686,0.0268974062413341,-0.000334786194747568
0.2,0.92,-0.975104068791022,-0.0259779431498603,0.0010790898132219
0.2,0.93,0.978294570627344,0.0227443255089672,-0.00103603541054839
0.2,0.94,0.985172385457602,0.0140892355585607,0.000741173974680752
0.2,0.95,0.977728740863597,0.0267229988646958,-0.00444900282122682
0.2,0.96,0.997031322539397,-0.000900513155502921,0.00387187489071867
0.2,0.97,0.991718891135467,0.00853647224650834,-0.000252737191029654
0.2,0.98,1.00205560808198,-0.00564099907689848,0.00358796466412098
0.2,0.99,1.01140482391964,-0.0183604275048855,0.00695812564785531
0.2,1,1.00482075523659,-0.00728822366001649,0.00246994317407952
0.2,1.01,1.0134823504167,-0.0189648794128069,0.00548495169284003
0.2,1.02,1.0103259105763,-0.0131058819614422,0.00278234960714829
0.2,1.03,1.01395755713372,-0.0173857845169119,0.00343055942318715
0.2,1.04,1.0134835047349,-0.0154655965650402,0.00198437603236458
0.2,1.05,1.00476655356454,-0.00132131305341035,-0.00344299860134698
0.2,1.06,1.01085089400075,-0.00936633142127243,-0.00148236343163155
0.2,1.07,1.01307056206152,-0.011707615197623,-0.0013607868479662
0.2,1.08,1.01395229258958,-0.0120035455842444,-0.00194662757503578
0.2,1.09,1.01776200393423,-0.0167661655851352,-0.000993756574840419
0.21,0.9,0.970671642119043,0.0293275296414574,3.88087559006099e-06
0.21,0.91,0.973745823210788,0.0264091960812345,-0.000152033627784385
0.21,0.92,0.982351323415889,0.0151387413785649,0.00251285608077231
0.21,0.93,0.974063102992381,0.0290805313831829,-0.00314077321371478
0.21,0.94,0.992070626430878,0.0036626617291892,0.00426950996162613
0.21,0.95,0.975947353332596,0.0293541198517902,-0.00529873465367949
0.21,0.96,0.980676352821688,0.0236771175827293,-0.00435078791052238
0.21,0.97,1.00375658155949,-0.00952728320988135,0.00577332812224008
0.21,0.98,1.0075994990394,-0.0139086726297002,0.00631174535273654
0.21,0.99,1.0125293290563,-0.0200385564381043,0.0075117491044497
0.21,1,1.00507486642124,-0.0076239867458046,0.00255159327900555
0.21,1.01,1.00629706077492,-0.00817214391778999,0.00187750525841745
0.21,1.02,1.00733401537681,-0.00859386494820653,0.00126222686626248
0.21,1.03,1.01505359652475,-0.0190345562408971,0.00398329193513238
0.21,1.04,1.00858351535128,-0.00815196048000733,-0.00042926922924988
0.21,1.05,1.00820981800393,-0.00643339240717527,-0.00177418576458917
0.21,1.06,1.01532619126684,-0.016160494745381,0.000836505830511227
0.21,1.07,1.02101038895582,-0.0236603386922369,0.00265211147800822
0.21,1.08,1.01787469275206,-0.017874240475245,1.66664302065364e-06
0.21,1.09,1.02160978790378,-0.0224657436239258,0.000858034637437218
0.21,1.1,-1.02221285826915,0.0224331466924499,-0.000222330265714868
0.22,0.89,-0.9665044061896,-0.03388721139026,0.000388498041349121
0.22,0.9,-0.976979868422602,-0.0198899973284676,-0.00313318590121122
0.22,0.91,0.974141459111706,0.0258190991543745,4.24272652067998e-05
0.22,0.92,0.970404455831745,0.0329614444712651,-0.003362975565868
0.22,0.93,-0.974153334866343,-0.0290623496488787,0.00321282798781919
0.22,0.94,-0.987729645950307,-0.0102164936268515,-0.00205665687047471
0.22,0.95,0.976889613526232,0.0278636696846447,-0.0047505416321402
0.22,0.96,0.995968903009175,0.000694150883247696,0.00333963034167204
0.22,0.97,1.00162422436527,-0.00644811895605147,0.00482652578565572
0.22,0.98,1.00052530665884,-0.00336593045296744,0.00284319812173687
0.22,0.99,0.991422109055228,0.0115316428273821,-0.00295122656646337
0.22,1,0.983579359986068,0.024618917484168,-0.00819580449332786
0.22,1.01,1.0077396058466,-0.0104147146046609,0.00267753399911107
0.22,1.02,0.990524042823598,0.0167077254195616,-0.00722939439675743
0.22,1.03,0.996914130972379,0.00817663403287291,-0.0050884328579719
0.22,1.04,0.997229548294754,0.00888152999165261,-0.006108792740419
0.22,1.05,1.0091872257418,-0.00794935486600085,-0.00123562907622638
0.22,1.06,1.00666398848213,-0.00316001244184613,-0.00350177397177639
0.22,1.07,1.0214311047739,-0.0242330722452628,0.0028041269028799
0.22,1.08,1.025261098336,-0.0289333062887674,0.00367432605548088
0.22,1.09,1.02073261085765,-0.0211529498734086,0.000422418050952213
0.22,1.1,1.02465139062591,-0.0261707972259701,0.00152145160038144
0.23,0.89,0.964469708879482,0.0369599395829043,-0.00142652974124325
0.23,0.9,0.970565519527368,0.029473082485564,-3.55488375718886e-05
0.23,0.91,0.972702511837762,0.0280276010139046,-0.000727129300959938
0.23,0.92,0.977525330964686,0.0223592774546845,0.000118313184075076
0.23,0.93,0.981645675402772,0.0177896744083257,0.000567508067183651
0.23,0.94,0.972076487253904,0.0337504877215416,-0.00582418066799427
0.23,0.95,-0.996540575615014,0.00165091449216546,-0.0051130819570157
0.23,0.96,-0.975476769679624,-0.0314634786657011,0.00693756533459271
0.23,0.97,1.00277713919166,-0.00809880656423781,0.00532429545432686
0.23,0.98,-0.997076500552202,-0.00179357037316511,-0.00113250409365241
0.23,0.99,0.98011530336736,0.0285540909840828,-0.00866687149299923
0.23,1,0.987183293155364,0.0192405076254781,-0.00642132889404764
0.23,1.01,1.01394978999131,-0.0196883279872691,0.00574096157576163
0.23,1.02,0.999186632998455,0.00364541476087507,-0.00282967120948861
0.23,1.03,1.01357783894554,-0.0167162269523088,0.00314071608479967
0.23,1.04,0.999423457971161,0.00556188538414748,-0.00498305667167259
0.23,1.05,1.01150766468869,-0.0115170043726448,1.15849281396327e-05
0.23,1.06,1.00431826698714,0.000333616633009379,-0.00464968056361251
0.23,1.07,1.00756251980785,-0.00342264186799405,-0.00413771879493042
0.23,1.08,1.01532313741227,-0.0140060916009217,-0.00131492850673218
0.23,1.09,1.01600113253174,-0.0141685961854983,-0.00183045284444153
0.23,1.1,1.02218821858253,-0.0224275721310398,0.00024139663249528
0.23,1.11,-1.02529236078679,0.0261660208727707,-0.000875666863056953
0.24,0.88,-0.962856135860038,-0.0374940844300261,0.000347026951845031
0.24,0.89,-0.969391608454166,-0.0294180426793428,-0.00119347388151613
0.24,0.9,0.96501074535769,0.0377269700802391,-0.00273465915639466
0.24,0.91,-0.978838998713478,-0.0186824499341299,-0.00248154045557927
0.24,0.92,-0.979513518131193,-0.0193704733580576,-0.00111893037147373
0.24,0.93,0.969473476548867,0.0361175215146785,-0.00558814293407646
0.24,0.94,0.971185763480019,0.0349471992324808,-0.00613016289122236
0.24,0.95,0.978041004528848,0.0261904900016813,-0.00422875508473393
0.24,0.96,0.974754449868248,0.0326211098522002,-0.00737287964277824
0.24,0.97,0.997791791256979,-0.00057667580988268,0.00278751089643922
0.24,0.98,0.977647603924226,0.0308985750641076,-0.00854360244501781
0.24,0.99,1.01149865303859,-0.0184885421398768,0.00699241066608634
0.24,1,0.988207759493153,0.0176948806537289,-0.00590016790609281
0.24,1.01,0.991160899483661,0.0145124732199743,-0.00567094980583095
0.24,1.02,1.01229061502408,-0.0160282617971886,0.00374002401707745
0.24,1.03,1.0192561193409,-0.0252953439320593,0.00604155510708844
0.24,1.04,1.01523962727118,-0.0182086025539782,0.00297126382653578
0.24,1.05,1.00719024168024,-0.00499142834864294,-0.00219657004158149
0.24,1.06,1.02454393648746,-0.0299484297230192,0.00540669406061698
0.24,1.07,1.01097541399593,-0.00854908279693114,-0.00242417178239327
0.24,1.08,1.0270579565405,-0.0316287594522908,0.00457292102036609
0.24,1.09,1.02250091598586,-0.023861701524674,0.0013628668002395
0.24,1.1,1.02017901912634,-0.0194473157007228,-0.000729659013936696
0.24,1.11,1.02650897593997,-0.0279817083158699,0.00147473878716464
0.25,0.88,-0.964215752925953,-0.0354706390228972,-0.000316800756679267
0.25,0.89,-0.966434968471348,-0.0339314585979966,0.000363305150117133
0.25,0.9,-0.967079498966614,-0.0347797764824209,0.00185622534457516
0.25,0.91,-0.970330976521397,-0.0315679525447123,0.00189594484389533
0.25,0.92,0.969260104805532,0.0347102773822693,-0.00396745873069983
0.25,0.93,0.977996903420912,0.0232724223120256,-0.00126646823489974
0.25,0.94,0.981833403470351,0.0190040181107459,-0.000834622882663611
0.25,0.95,0.9937897420304,0.00253632740880102,0.00367667122898607
0.25,0.96,0.975612355412729,0.0311826809923956,-0.00679235032933182
0.25,0.97,1.00458886204037,-0.010868199426804,0.00628196751696134
0.25,0.98,0.995675378600289,0.00390977702987504,0.00041741881653885
0.25,0.99,1.01309787176287,-0.0209887840903915,0.00789343790351436
0.25,1,0.992389026811994,0.0113407234499693,-0.00372727476997512
0.25,1.01,1.01545823581315,-0.0219050417460574,0.00644922769734441
0.25,1.02,1.01116121965195,-0.0143282327941163,0.0031693901528378
0.25,1.03,1.01383233850675,-0.0171609506103515,0.00333094266772209
0.25,1.04,1.02120727710699,-0.0271266281458031,0.00592163821968162
0.25,1.05,1.01724234147568,-0.0200573443058872,0.00281724563234468
0.25,1.06,1.01941334001776,-0.0222962523484858,0.00288511487735995
0.25,1.07,1.02697209697406,-0.0325938250479814,0.00562388943980152
0.25,1.08,1.02231591421849,-0.0245058814000343,0.00219208490372278
0.25,1.09,1.01973868558473,-0.0197718244824544,3.52222756138523e-05
0.25,1.1,1.02819342693734,-0.0313908101281262,0.00319942450910074
0.25,1.11,1.02466465609257,-0.0252473064965022,0.000584658085425691
0.25,1.12,1.02571217489795,-0.025888368793847,0.000178164785350993
0.26,0.87,0.962406771907367,0.0362022831195512,0.00139421607760155
0.26,0.88,0.964092899395182,0.0356534909142953,0.000256802456057858
0.26,0.89,0.973613131583327,0.0231589749815564,0.00323101554803799
0.26,0.9,0.963848482900995,0.0395777045568725,-0.00342313542974152
0.26,0.91,0.966322681179836,0.0375140367497955,-0.00383373108161157
0.26,0.92,-0.975303786206038,-0.0256000413531177,0.000900902333101464
0.26,0.93,0.990344008941848,0.00476869493415338,0.00489015294743894
0.26,0.94,0.971381482378326,0.0347531385528711,-0.00613182504546808
0.26,0.95,0.971432589488768,0.0361021159246003,-0.00753196592556186
0.26,0.96,0.972833005088695,0.0353673004712321,-0.00819762010403851
0.26,0.97,1.00379056781946,-0.00961724301809455,0.0058293032124854
0.26,0.98,0.981883529844081,0.0246059634907449,-0.00648691921722564
0.26,0.99,1.00216258055046,-0.00452438126873674,0.00236432386702016
0.26,1,1.01418006586807,-0.0213074738658343,0.0071298819648308
0.26,1.01,1.01093790276705,-0.0152229210084842,0.00428744389624016
0.26,1.02,0.995758486102448,0.00885059003215261,-0.00460670207384118
0.26,1.03,1.02346077715324,-0.0316594976424741,0.00820105326549505
0.26,1.04,1.01708977222029,-0.0208585059899869,0.00377101731816759
0.26,1.05,1.02185364732546,-0.027018487587886,0.00516708481065471
0.26,1.06,1.0240085435534,-0.0290809041907426,0.00507455890374968
0.26,1.07,1.0236055387843,-0.0274587133719042,0.00385533259579567
0.26,1.08,1.02868461313144,-0.0341462488459683,0.00546375688845309
0.26,1.09,1.02813824646486,-0.0323016221781396,0.00416545633658903
0.26,1.1,1.02579827204151,-0.0278544355583921,0.0020582070655855
0.26,1.11,1.02715294662255,-0.0289330480257231,0.00178210723925566
0.26,1.12,1.02891765313754,-0.0307654579019792,0.00184977836983227
0.27,0.87,-0.958053317037189,-0.0429887414562733,0.00103879752472772
0.27,0.88,-0.964578110760323,-0.0349040012435226,-0.000521081621180873
0.27,0.89,0.96674088567113,0.0333986353892942,-0.000136396226787409
0.27,0.9,0.981563856943427,0.013059140466436,0.00538005245549617
0.27,0.91,-0.964138603517936,-0.0409208655113748,0.00505648735042152
0.27,0.92,-0.975244019974364,-0.0256911984834735,0.000932293291407067
0.27,0.93,0.967564563467161,0.0388277947433349,-0.00638949702396602
0.27,0.94,-0.968689596503068,-0.0387873847000979,0.00747418517598771
0.27,0.95,1.0005086360853,-0.00746775295701796,0.00696185459960866
0.27,0.96,0.995054682488551,0.00214330519613269,0.00280469347116101
0.27,0.97,1.00428570815722,-0.0104065769259169,0.00612349862671767
0.27,0.98,1.01353693771586,-0.0229066297079972,0.00937226738228053
0.27,0.99,-1.00025251247807,0.00163689058167405,-0.00138690036746669
0.27,1,0.990934911470083,0.013610921384722,-0.00454336088284408
0.27,1.01,1.01665605669307,-0.0237854268644595,0.00713179522464025
0.27,1.02,0.98396294280831,0.026459125577516,-0.0104196909666784
0.27,1.03,1.00713934886561,-0.00710968042677555,-2.73383332672256e-05
0.27,1.04,1.00226043226111,0.00138480564785068,-0.00364295431105873
0.27,1.05,0.996970605058077,0.010362713532606,-0.00733107627324467
0.27,1.06,1.02574796318514,-0.0317551172401214,0.00600935489533757
0.27,1.07,1.01618510428243,-0.0164109525275092,0.000228009535244967
0.27,1.08,1.02299220771452,-0.0256025498201114,0.00261246308035705
0.27,1.09,1.01696451304336,-0.0154768698770262,-0.00148556507644028
0.27,1.1,1.01770335062069,-0.0157553694758094,-0.00194593588067602
0.27,1.11,1.02637728822524,-0.0278413683141609,0.00146608875619086
0.27,1.12,1.02709426275616,-0.0279938161177389,0.000901525519849264
0.27,1.13,-1.02902760175889,0.0300045672026877,-0.000978902425173209
0.28,0.87,-0.957420620148706,-0.0436614831607902,0.00107883141026603
0.28,0.88,0.962484115291888,0.0380872683416433,-0.000568191685780215
0.28,0.89,-0.972754222830525,-0.0245773216075232,-0.00267157253321434
0.28,0.9,-0.968800827795265,-0.0320740287316169,0.000871801527511801
0.28,0.91,-0.962321799158846,-0.0434462456309618,0.00576505520530901
0.28,0.92,0.965291802566444,0.0407258809884622,-0.0060147625919162
0.28,0.93,0.967727907943045,0.0385912256022647,-0.00631627269302005
0.28,0.94,0.988539020433069,0.00900687637015403,0.00245689946827545
0.28,0.95,0.974687225650599,0.0311309646742389,-0.00581544730977566
0.28,0.96,-0.999866728458872,0.00512242288840024,-0.00525837746882987
0.28,0.97,0.978219497044356,0.0287550324707695,-0.00697190211113069
0.28,0.98,0.979944066560435,0.0274797758722138,-0.0074212669145981
0.28,0.99,0.976194454287203,0.0343745935384684,-0.0105665225616617
0.28,1,1.00834968333504,-0.0125029262515229,0.0041557145528939
0.28,1.01,1.02318806432701,-0.0335692458252625,0.0103836060087659
0.28,1.02,1.01018691852025,-0.0128571120180456,0.00267257012489893
0.28,1.03,0.992709938297656,0.0145593459689601,-0.00726695514089267
0.28,1.04,1.02363183606721,-0.0306594926085346,0.00702993960694023
