,new_nodes_z,new_nodes_o
0,0.032406336024466055,0.9463280369535029
1,0.07355920529507977,0.9168092943565295
2,0.10317118868434774,0.9055477531239583
3,0.11300342559201688,0.901750656810762
4,0.15804191875238266,0.8238486246090742
5,0.19625555117446797,0.7215254349470542
6,0.2887077816485837,0.7075057197566296
7,0.3179726739206609,0.7027852026926177
8,0.39523333464463145,0.6597912058731251
9,0.455841685140037,0.5891833702800741
10,0.57660576964401,0.5053461571520799
