zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,power,test_FLAG
0.01,0.29,-0.359746784519968,0.822460459597914,0.236110673703288,0.301244148368434,-0.096446972213271,false
0.01,0.3,-0.34565319747421,0.823550581555379,0.214863873607357,0.307306719773452,-0.0882459372723049,false
0.01,0.31,-0.347824055321369,0.836617306379677,0.200301212976652,0.310973342902226,-0.0828967606885477,false
0.01,0.32,-0.366349039124682,0.861487529234067,0.187952463692789,0.31697732479937,-0.0803979712925751,false
0.01,0.33,-0.396012321465818,0.893450732825059,0.18076749323191,0.321863159669478,-0.0798502943205041,false
0.01,0.34,-0.431063549320433,0.927566606003192,0.179502447480313,0.324064421020257,-0.0806784628330328,false
0.01,0.35,-0.434624984937336,0.929739263494064,0.153512253116591,0.3004993437923,-0.0797464271655289,false
0.01,0.36,-0.397124959944992,0.90027138426581,0.250036356021596,0.246881630998063,-0.0860136372443755,false
0.01,0.37,-0.379238270074034,0.904469606482976,0.25641403642833,0.218416122017021,-0.0946508961039531,false
0.01,0.38,-0.380290250661579,0.92389738078303,0.088677670589746,0.208978628089102,-0.0797560309772759,false
0.01,0.39,-0.975197286301318,0.42301549087672,-0.200536050551777,0.12914097375138,-0.0745773992801112,false
0.01,0.4,-0.981780823081411,0.423389289737521,-0.199248548700703,0.122006681336065,-0.0699457004574651,false
0.01,0.41,-0.412380281691165,0.907342571624481,0.104135440194311,0.123769660438602,-0.114361710908621,false
0.01,0.42,-0.309559723814524,0.980945281059587,0.147477771842516,0.128362411486064,-0.10821288023215,false
0.01,0.43,-0.280471734381703,0.983195512586977,0.145899249349486,0.110777808923057,-0.10764862679459,false
0.01,0.44,-0.16702707679068,0.980177814066561,0.121261369744278,0.0656247345095095,-0.100951947737163,false
0.01,0.45,-0.134607336165631,0.978217685578797,0.105593361000951,0.050830407072281,-0.09087777926688,false
0.01,0.46,-0.0489939503348753,0.966418273336298,0.0593320496580076,0.0232714961729043,-0.0678573443196674,false
0.01,0.47,-0.0956783007341816,0.984684700937976,0.0789325739338208,0.0320914656261351,-0.0668349473686924,false
0.01,0.48,-0.00402148118602639,0.992715367570088,-0.00741328209222701,-0.00314957630610942,-0.0295584772288157,false
0.01,0.49,-0.00870019243176157,0.990942235266583,-0.00648818732262374,-0.00296387621739789,-0.0124358099752134,false
0.01,0.5,-0.0186349152010794,0.987682533199731,-0.00518029519591491,-0.000860768668471543,-0.000342518582123096,false
0.01,0.51,-0.00577684458601967,0.994053924729559,-0.00439873738485933,-0.00175051010549176,-0.0129585252005959,false
0.01,0.52,-0.00395309585944571,0.995107686044806,-0.004149194606448,-0.00171403734649966,-0.0330051291736796,false
0.01,0.53,-0.00494141654951976,0.993144393623094,-0.00621270687042425,-0.00258003852260817,-0.0551950647098381,false
0.01,0.54,0.00569836695479223,0.987447399661591,0.00461456214282239,0.00226221620532696,-0.0773971207653461,false
0.01,0.55,0.0107966819512451,0.977445227962112,0.00773855118917129,0.00404228263167751,-0.100611530656939,false
0.01,0.56,0.017308617504742,0.965814758690916,0.0108469056435532,0.00605265486140142,-0.124244810720696,false
0.01,0.57,0.0239440983388112,0.955131198357413,0.0131648518474649,0.00778291971318171,-0.148366891134691,false
0.01,0.58,0.0323148926713363,0.942398478399505,0.0155255676514055,0.00978425526643259,-0.172488850275042,false
0.01,0.59,0.0422067116123374,0.928001087498651,0.0178060345378801,0.0120094749529819,-0.196453264533876,false
0.01,0.6,0.054597255093252,0.910341206893199,0.0202679264925797,0.01481705008017,-0.219954847713252,false
0.01,0.61,0.0653710692765002,0.897207039370397,0.0210469788976289,0.0163983251105265,-0.243578319507836,false
0.01,0.62,0.0791013493777571,0.882152657084664,0.020992578907831,0.0177766898695043,-0.266161509562811,false
0.01,0.63,0.168687574237877,0.804158843398463,0.00780671426488786,0.0193680071810197,-0.265456623589688,false
0.01,0.64,0.220086243777577,0.758419701258767,0.000725206523935459,0.0207888312884021,-0.268875563223894,false
0.01,0.65,0.257816737868565,0.72424606884976,-0.00412745423918331,0.0220838202022345,-0.272941813630748,false
0.01,0.66,0.284621036139227,0.699415129265943,-0.0071925016739531,0.0231749654470872,-0.27860508072195,false
0.01,0.67,0.305216841221648,0.680037598903436,-0.00930045855985167,0.0240642448050553,-0.285130846386824,false
0.01,0.68,0.323018011270288,0.663128085697052,-0.0109826886947036,0.024854477610541,-0.291536055300579,false
0.01,0.69,0.338675712406041,0.647744912837936,-0.0121559206287563,0.025752914011529,-0.297813258159235,false
0.01,0.7,0.350968858047558,0.635568970652736,-0.012929794584297,0.0264093756702837,-0.305096240341149,false
0.01,0.71,0.361893703384482,0.624590735743541,-0.0134945231395548,0.0270273164848333,-0.312433500454142,false
0.01,0.72,0.371408131108091,0.614514141823806,-0.0136861189043368,0.0277809572090831,-0.320048018537675,false
0.01,0.73,0.380070975588137,0.605656087839687,-0.0139757331359187,0.028265646077256,-0.32769211127839,false
0.01,0.74,0.387401287432394,0.597862676635315,-0.0140186817456146,0.0287715973958621,-0.335898312090423,false
0.01,0.75,0.394430121912298,0.590413220504877,-0.0140602807947666,0.0292337231266912,-0.343912432171926,false
0.01,0.76,0.400352004466686,0.583934566771463,-0.0139425734675321,0.0296727179183316,-0.352554637805947,false
0.01,0.77,0.40604855546336,0.577566910151258,-0.0137573883408538,0.0301585811160057,-0.361091861774032,false
0.01,0.78,0.411668566408941,0.571382506118063,-0.0136285763632504,0.0305940992319977,-0.36934254975078,false
0.01,0.79,0.415543654587142,0.567029372364423,-0.0133775075863909,0.0308210317583689,-0.379326873546752,false
0.01,0.8,0.419497279707673,0.562157630143952,-0.012945083971845,0.0313067121798349,-0.389047067288824,false
0.01,0.81,0.42496096861015,0.556758270105326,-0.0136784637994333,0.0319756922229865,-0.401329094798622,false
0.01,0.82,0.425776886111618,0.557713903515673,-0.0153517415084023,0.03187732696434,-0.425424470266024,false
0.01,0.83,0.428785460365888,0.556248835559409,-0.0171219949799864,0.0321039670175792,-0.447235210206448,false
0.01,0.84,0.426426981218742,0.560395267364476,-0.0184093274013381,0.0316032929938175,-0.477410707485893,false
0.01,0.85,0.433006401295013,0.554907588276924,-0.0203149978360622,0.0324170974003066,-0.495129719566171,false
0.01,0.86,0.282019921765654,0.709173589805659,-0.0108414008444109,0.0196660785603773,-0.833203484323497,false
0.01,0.87,0.436310843527089,0.554205244378389,-0.0231772250750829,0.032677073434609,-0.546948988330523,false
0.01,0.88,0.438815939727368,0.552784199378881,-0.0244750611237944,0.0328907785294896,-0.572482003328721,false
