zeta,omega_ratio,solution_1,solution_2,solution_3,power,test_FLAG
0.01,0.01,1.00131252484006,-0.0331487474839807,0.0318399285802335,-0.00405451008615333,false
0.01,0.02,1.00141260863371,-0.0332984755331361,0.0318895728199755,-0.00810371170011329,false
0.01,0.03,1.00156420103328,-0.0335343007668042,0.0319738059877544,-0.01214402859005,false
0.01,0.04,1.00177001418404,-0.0338232733453463,0.0320569646342817,-0.0161718289231512,false
0.01,0.05,1.00203035743016,-0.0341872994795673,0.0321606464744175,-0.0201834338096848,false
0.01,0.06,1.00234702580306,-0.0346264784976713,0.0322831557023624,-0.0241750767362727,false
0.01,0.07,1.00272121514579,-0.0351881471033698,0.032470634980394,-0.0281428861018708,false
0.01,0.08,1.00315734919602,-0.0358360032171037,0.0326823567927287,-0.0320828073853753,false
0.01,0.09,1.00365810660196,-0.0364794958201189,0.0328250877313563,-0.0359907781656001,false
0.01,0.1,1.00423547950167,-0.0375149837448671,0.0332832094585647,-0.0398623878836094,false
0.01,0.11,1.0048855691004,-0.0385055660691623,0.0336237027949813,-0.0436926586943508,false
0.01,0.12,1.00561184089002,-0.0395280436329,0.033919905921138,-0.0474770099048978,false
0.01,0.13,1.00642726754808,-0.040709399998239,0.0342858339751895,-0.0512101247996971,false
0.01,0.14,1.0073493815613,-0.0421527964756956,0.0348071188215102,-0.0548861579960855,false
0.01,0.15,1.00834448444867,-0.0434663070815126,0.03512551945285,-0.0584988903678986,false
0.01,0.16,1.00952388983938,-0.0454356384469176,0.0359154533476847,-0.0620409938196699,false
0.01,0.17,1.01078120394518,-0.0472217033412146,0.0364442001835193,-0.0655055354418141,false
0.01,0.18,1.01218804172828,-0.049264120666661,0.037079777041668,-0.0688833496757452,false
0.01,0.19,1.02010219919325e-06,-1.15609984427555e-06,1.00000313246345,-0.0381583776535924,false
0.01,0.2,-2.77070260754585e-05,-0.000219116912787037,0.999863317329592,-4.08691703015916e-19,true
0.01,0.21,-2.48340478425387e-06,-8.20759593103419e-06,1.00000808926783,-0.0439043951715962,false
0.01,0.22,-1.18803096163925e-06,-9.53076757831812e-06,1.00000883254686,-0.104030226436051,false
0.01,0.23,0.0204775995768146,0.584434314468362,0.395125562434322,-0.143074936974387,false
0.01,0.24,-0.000598173570967719,0.71670384766625,0.283927820563907,-0.141910316838492,false
0.01,0.25,0.00288715401810384,0.76838111531313,0.228762974221143,-0.139526377962719,false
0.01,0.26,0.0122029641031335,0.81267671805192,0.175149256327673,-0.136269636347987,false
0.01,0.27,0.46038921926139,0.896598163069181,-0.358987685288874,-0.107181365594226,false
0.01,0.28,0.42788248686164,0.87398784810749,-0.301868487738748,-0.116765447723897,false
