zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,power,test_FLAG
1,0.25,-0.144363095236794,0.176454236892257,0.232128741659055,0.447589918719819,0.132868162345294,0.19585890453077,0.0362299449622516,0.147994077944467,-0.015886065337984,0.0290112381217443,-0.0198296520707148,0.00582208275754658,0.022249109768071,-0.000693491908090173,0.00177365272869544,0.00820361980346081,-0.0178597077732565,-0.00850854153854725,0.00564426357970727,-0.00772140596731272,-0.137652666635618,false
1,0.5,-0.12461097585594,0.046371400915619,0.125737782892252,0.283066679714827,0.236158378962365,0.271342367891364,0.116666961213542,0.130709296938984,-0.00848479769730677,0.0480589041560754,-0.0374896176342561,0.0403094148749501,-0.0393204161413475,-0.0215261838161863,-0.0334935390268843,0.0452607643652755,0.0159618495436391,0.0118643311055291,-0.00460320049587104,-0.0228032695596508,-6.23134005284301,false
1,0.75,-0.246782107774861,0.316771296024391,0.33361384798266,0.342684346547624,0.203133970960812,0.0362826810042672,-0.0427786700819688,-0.00518569113261395,-0.0148774904365057,0.0296489596077434,0.0214190101347231,0.0335896654159472,-0.0228606543773477,0.00429410026204864,0.00330391077668056,0.0140788279659585,-0.0173361465173611,-0.0113763793408591,0.0355333069041042,-0.0162759755801354,-8.55943042200297,false
1,1,-0.343260359318464,0.406577946760519,0.382152309249871,0.276220999511628,0.172101078382518,0.166518686404,-0.00479563105155435,-0.0442968559094397,-0.0590474668970123,0.0808452029099851,-0.0328051026027617,0.00814792428673054,-0.0033807101067497,-0.0109403481838577,0.0109498240135782,-0.00458968778817709,-0.0119868074719967,0.00295212617940111,0.0111121950265487,0.000627700262755836,-15.7452543775887,false
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
0,0,,,,,,,,,,,,,,,,,,,,,0,
