zeta,omega_ratio,solution_1,solution_2,solution_3,power
0,0.66,1.12365028299904,-3.21501342019162e-07,-0.123650281932767,-0.0822188247336426
0,0.67,1.11727833892448,-3.62413175095129e-07,-0.117278332825088,-0.0838809773562681
0,0.68,1.1112926319329,-1.28428936637053e-07,-0.11129262110558,-0.085503827709906
0,0.69,1.10564972278036,2.60273196273392e-07,-0.105649707495946,-0.0870681232124697
0,0.7,1.1003119392812,-1.48595146409632e-09,-0.100311919780445,-0.0885540384751198
0,0.71,1.09524599704276,3.32555184186704e-08,-0.0952459735405122,-0.0899410550261459
0,0.72,1.09042278539962,3.58579251768182e-08,-0.0904227580875935,-0.0912082766757089
0,0.73,1.08581667589815,2.25049140772752e-07,-0.0858166449478981,-0.0923344476721803
0,0.74,1.08140519216518,-1.53929100861003e-07,-0.081405157730221,-0.0932983504122326
0,0.75,1.07716859496803,1.39680727150301e-07,-0.0771685571867596,-0.0940787349909234
0,0.76,1.07308952398779,-2.99147538361201e-07,-0.0730894829843551,-0.094654645117248
0,0.77,1.0691527904463,7.53738317264012e-09,-0.0691527463334194,-0.0950057584739188
0,0.78,1.06534511675835,-1.94334275878326e-07,-0.0653450696377661,-0.0951119067177567
0,0.79,1.06165476708356,-1.14074168679324e-07,-0.0616547170480567,-0.0949538328798469
0,0.8,1.05807148399449,-2.35120694577279e-07,-0.0580714311285526,-0.0945126784174299
0,0.81,1.05458638593288,-6.63881875544789e-08,-0.054586330314184,-0.0937701806528455
0,0.82,1.05119125537835,-3.18458378842165e-07,-0.0511911970777949,-0.0927086908126997
0,0.83,1.04787932767325,2.48910662024361e-07,-0.047879266756877,-0.0913108508327795
0,0.84,1.04464412168922,-2.3032796232032e-07,-0.0446440582172161,-0.0895598009426405
0,0.85,1.04118295326127,-0.00125408989581738,-0.0411828865601468,-0.0876110293806825
0,0.86,1.03325754877117,-0.0178412190353924,-0.0332574692589295,-0.0855574126564725
0,0.87,1.03523586414483,0.000363060257856115,-0.0352357933848654,-0.0820369921856773
0,0.88,1.03236727977543,-1.26250975594067e-06,-0.0323672066057328,-0.0786936447224123
0,0.89,1.02345803941026,-5.44153867647722e-07,-0.0234579592035247,-0.0747534877340758
0,0.9,1.02656847816955,-1.06000863372581e-07,-0.0265684004199261,-0.0707155635141349
0,0.91,1.02374117893083,3.50767850791981e-07,-0.0237410989481477,-0.0660330940797922
0,0.92,1.01741924654211,-2.40766792832921e-07,-0.0174191615662076,-0.0598672294325047
0,0.93,1.00887287259068,1.24644233118601e-07,-0.00887278086364423,-0.0526703489487934
0,0.94,1.00735532847649,9.13736620929551e-08,-0.00735523555081433,-0.0461610025669736
0,0.95,1.00701536949777,3.24511187117597e-08,-0.0070152763035953,-0.0395083052801932
0,0.96,1.00514056465978,-5.7887903187097e-08,-0.00514046998459413,-0.0322269557586363
0,0.97,1.00301249220508,-2.36063750909176e-09,-0.00301239584897387,-0.0245465713769844
0,0.98,1.00221951468902,-2.20366317165312e-09,-0.00221941770660115,-0.0167373096103389
0,0.99,1.0010335476007,-2.76033787804918e-09,-0.00103344968146636,-0.00852277961406003
0,1,1.00000009876384,9.8358742140031e-12,-2.82995805993453e-11,-2.15457004615562e-10
0.01,0,5.45216963152208e+80,0.1,0.1,0
0.01,0.01,1.00193617741177,-1.19902028895259e-07,-0.00193608020545684,-0.00499901033142004
0.01,0.02,1.00103808347512,-1.25651875313909e-07,-0.0010379855594396,-0.00999225087657312
0.01,0.03,1.01242346617019,-1.39796229467515e-07,-0.0124233772476258,-0.015041378804532
0.01,0.04,1.00953294576122,-4.02042122602031e-08,-0.00953285455551,-0.0200001673514305
0.01,0.05,1.00789485603091,1.41078518163941e-07,-0.00789476353136451,-0.024951374233902
0.01,0.06,1.03155789538729,-1.57320818309118e-07,-0.0315578215787067,-0.0306554505609055
0.01,0.07,1.0273686956225,1.5831298609852e-07,-0.027368618505055,-0.0354641951997662
0.01,0.08,1.02446326405294,-1.62560886948848e-07,-0.0244631846404188,-0.0402842055130134
0.01,0.09,1.00570574880859,-1.21246845193624e-07,-0.00570565457980847,-0.0445757765936215
0.01,0.1,1.02067430323545,1.61809788309165e-07,-0.0206742208302151,-0.0498887203185276
0.01,0.11,1.01950625502642,2.21750243737696e-09,-0.0195061716984914,-0.0546618234760915
0.01,0.12,1.00576442172932,6.40529059016311e-09,-0.00576432754693226,-0.059001349149681
0.01,0.13,1.0060442686156,9.52368089945037e-08,-0.00604417465428932,-0.0637370943618814
0.01,0.14,1.01758359446649,-1.58030803098079e-07,-0.0175835096198277,-0.0687839366711347
0.01,0.15,1.01736788685626,-1.44876174044834e-07,-0.0173678018392126,-0.0734127103823734
0.01,0.16,1.01720291135393,-1.16655728504999e-07,-0.0172028262065876,-0.0779889446120594
0.01,0.17,1.01733408549825,-1.57669581552848e-07,-0.0173340004544941,-0.0825219670212933
0.01,0.18,1.01763126259102,8.90725456415609e-08,-0.0176311777820979,-0.0870014452597483
0.01,0.19,1.00885192238839,8.229119617401e-08,-0.00885183064472176,-0.0911299040872543
0.01,0.2,1.00944982921433,-3.60644574332707e-08,-0.00944973794153112,-0.095489452742016
0.01,0.21,1.01895199419431,1.52452762819155e-07,-0.018951910428637,-0.100048516216353
0.01,0.22,1.06813308435044,3.43054858607283e-07,-0.0681330394323726,-0.111728762733656
0.01,0.23,1.02057940720081,6.35854576232245e-08,-0.0205793247206205,-0.108395039304346
0.01,0.24,1.02154250893279,1.65389507113793e-07,-0.0215424272133882,-0.112443376721887
0.01,0.25,1.06933118760178,3.08455018664489e-07,-0.0693311436299302,-0.123562072874025
0.01,0.26,1.02418063592745,1.39188440888092e-08,-0.024180556291294,-0.120280822055195
0.01,0.27,1.07227804953641,-2.31257054582096e-07,-0.0722780078924343,-0.131186036408377
0.01,0.28,1.07449149352234,3.39223123262783e-07,-0.07449145362655,-0.134905533287615
0.01,0.29,1.07717537272685,3.60498168354112e-07,-0.0771753349510237,-0.138535318412039
0.01,0.3,1.08076460873122,3.02594055867588e-07,-0.0807645737904553,-0.142156048004528
0.01,0.31,1.08473763303549,3.89457399865434e-07,-0.084737601232913,-0.145616674044825
0.01,0.32,1.08987950424431,3.48964663081085e-07,-0.089879476503271,-0.149065880900508
0.01,0.33,1.0963644870542,4.12998703164344e-07,-0.0963644644355817,-0.152495584018788
0.01,0.34,1.07198588988277,1.30823591218419e-06,-0.34197028962644,-0.160453411700616
0.01,0.35,1.0822781065857,3.47422840624611e-08,-0.330935295415094,-0.156415002410056
0.01,0.36,1.09156569526062,-1.32465427241928e-07,-0.320469797975338,-0.152152781535379
0.01,0.37,1.09993699768482,-2.32341443306853e-07,-0.310529371547922,-0.147694917850962
0.01,0.38,1.10746732700221,1.36031299804688e-07,-0.301078399497359,-0.143072340253726
0.01,0.39,1.11422146432035,-1.55913538168977e-07,-0.292089154383579,-0.13831835461851
0.01,0.4,1.12025657991375,-7.03438127699745e-07,-0.283539914233315,-0.133468507493921
0.01,0.41,1.12562360918365,9.25744191895794e-07,-0.275414383287161,-0.128560390353016
0.01,0.42,1.1303693377231,-6.77054618464519e-07,-0.267700885206412,-0.123632786275809
0.01,0.43,1.13453822842438,6.20814621988267e-07,-0.260390205926199,-0.118724906091328
0.01,0.44,1.13817320598065,-3.53272922439817e-08,-0.253474535113807,-0.113874985904504
0.01,0.45,1.14131636269494,5.24133764132105e-07,-0.246946601885432,-0.109118452272238
0.01,0.46,1.14400938631185,-5.42232980741464e-07,-0.240798702209584,-0.104486375786544
0.01,0.47,1.1462943820258,4.67057895722301e-07,-0.235019918720486,-0.100004923332389
0.01,0.48,1.14821240104917,2.62324433953249e-06,-0.229597745769545,-0.0956943006403062
0.01,0.49,1.14980270711985,-4.90250091008275e-07,-0.224518422211236,-0.0915656973131897
0.01,0.5,1.15110357528601,3.55157162891159e-07,-0.219763675992697,-0.087629217289081
0.01,0.51,1.15215011156516,-1.98289501750639e-07,-0.215315809541599,-0.0838867446123246
0.01,0.52,1.1529746777048,2.47657212126063e-07,-0.211155926224966,-0.0803370480393218
0.01,0.53,1.15360659854601,-5.28448322125541e-07,-0.207264887785908,-0.0769759303016239
0.01,0.54,1.15407197587361,4.83774050766033e-07,-0.203624316531538,-0.0737972092161477
0.01,0.55,1.15439411947398,6.07934252114098e-07,-0.200215354405552,-0.0707927053200189
0.01,0.56,1.15459341349926,3.93785828755207e-07,-0.197021724324443,-0.0679543126639641
0.01,0.57,1.15468774453047,-4.86073269181696e-07,-0.194026599992771,-0.0652730599253367
0.01,0.58,1.15469266038837,-3.84678422602153e-07,-0.19121535332449,-0.062739803001858
0.01,0.59,1.15450733219454,-9.65434738140113e-08,-0.186404869587062,-0.0617803605198806
0.01,0.6,1.15335226044247,-3.43736858407805e-07,-0.176715086800346,-0.0643487595875124
0.01,0.61,1.15123656279812,-4.88365196251292e-07,-0.167589014745691,-0.0668426342640555
0.01,0.62,1.14824216811988,9.31900264046908e-08,-0.158979586441459,-0.0692495844580683
0.01,0.63,1.14443948040039,4.03832570811656e-07,-0.150843207502496,-0.071556467391303
0.01,0.64,1.13988862670405,-9.87513900432437e-08,-0.143140543898875,-0.073749044704332
0.01,0.65,1.13464008650594,-3.91068150214325e-07,-0.135835363327258,-0.0758117077334181
0.01,0.66,1.12873535363822,-5.71708336068059e-08,-0.128894378774886,-0.0777282138151677
0.01,0.67,1.12229664074512,3.19238382285424e-08,-0.122296638609758,-0.0794934459747474
0.01,0.68,1.11609088896223,-8.24242898533762e-08,-0.116090881924999,-0.0811968136837259
0.01,0.69,1.110250077379,-2.72053144900316e-07,-0.110250065728127,-0.082845509789085
0.01,0.7,1.10473381356733,2.48391704410073e-07,-0.104733797559447,-0.0844204022611705
0.01,0.71,1.09950786129377,1.78066951052133e-07,-0.0995078411579619,-0.0859006459239983
0.01,0.72,1.09453946141347,2.85649923934566e-07,-0.0945394373532395,-0.0872667099847725
0.01,0.73,1.08980191944849,-2.10751356288704e-07,-0.0898018916459554,-0.088497156080628
0.01,0.74,1.08527099374197,-2.38716176982066e-07,-0.0852709623605141,-0.0895706963365206
0.01,0.75,1.08092550241157,2.28848882367851e-07,-0.0809254675978642,-0.0904660406975638
0.01,0.76,1.0767468934444,1.72896654326606e-07,-0.0767468553300521,-0.0911619827492863
0.01,0.77,1.0727186993924,-2.57678454982626e-08,-0.0727186580961593,-0.0916378084133048
0.01,0.78,1.0688269037573,1.76217482465278e-07,-0.06882685938707,-0.091872988857021
0.01,0.79,1.06505863909766,-3.866090423213e-07,-0.0650585917507103,-0.0918479573891243
0.01,0.8,1.06140313309148,-4.11609805282264e-07,-0.0614030828570882,-0.091543660764412
0.01,0.81,1.05785068690238,-1.33035352941607e-07,-0.0578506338620868,-0.0909411624599198
0.01,0.82,1.05439259232319,4.40455812823166e-07,-0.0543925365516229,-0.090022837814183
0.01,0.83,1.04397081404546,-0.0291495728224467,-0.043970738529479,-0.0938009579985036
0.01,0.84,1.04773091127492,-3.88769132697219e-08,-0.0477308502412077,-0.0871691878926516
0.01,0.85,1.03570410449951,-0.0308620029268279,-0.0357040217772987,-0.0867690842826796
0.01,0.86,1.04136727321381,-1.01759294952785e-07,-0.0413672071535335,-0.0828479574447559
0.01,0.87,1.03827585850511,-3.30496491901348e-05,-0.0382757899899691,-0.0800970063773429
0.01,0.88,1.03526084774153,-1.37703577538318e-06,-0.0352607768573785,-0.0769293231699704
0.01,0.89,1.02030660498333,-4.80710767950387e-07,-0.0203065222873985,-0.0723303023594078
0.01,0.9,1.02937943268014,5.09601619464928e-07,-0.0293793571510842,-0.069286517422025
0.01,0.91,1.01157839110024,2.01968808291078e-07,-0.0115783015103112,-0.0614673354738997
0.01,0.92,1.01293823380644,-1.87753747420999e-07,-0.0129381452904648,-0.0561088644451289
0.01,0.93,1.00697141440856,-9.52284185099035e-08,-0.00697132117951401,-0.0490390689624735
0.01,0.94,1.00525954520714,-1.21599689701676e-08,-0.00525945062595083,-0.0422939981868267
0.01,0.95,1.00481217024816,5.68118033047191e-08,-0.00481207531363559,-0.035383021145846
0.01,0.96,1.00314232915238,-3.08683790508843e-08,-0.00314223289882347,-0.0279056626459299
0.01,0.97,1.00132865895887,-1.86173435386106e-08,-0.00132856127278245,-0.0200575528380936
0.01,0.98,1.00051335993438,1.17921028099425e-08,-0.000513261604263623,-0.0120318108850596
0.01,0.99,0.999441593162357,1.55021975740214e-10,0.000558506014339123,-0.00362955715392479
0.01,1,1.00000171853663,-5.55713929911577e-07,-1.61980214804966e-06,0
0.02,0,5.45216963152208e+80,0.1,0.1,0
0.02,0.01,1.00194203079142,-8.59315814042803e-08,-0.00194193358941629,-0.00499800608210549
0.02,0.02,1.00111208080323,-8.66930446493199e-08,-0.00111198294485301,-0.00998827702908153
0.02,0.03,1.01249448985009,-1.47264588856049e-07,-0.0124944009836088,-0.0150325835976498
0.02,0.04,1.04824606461623,-2.71579599772009e-07,-0.0482460039893311,-0.0211861062534372
0.02,0.05,1.0080305267339,1.35026009726506e-07,-0.00803043434152885,-0.0249269406420486
0.02,0.06,1.03173402862011,-1.83380242019911e-07,-0.0317339549506422,-0.0306215918924873
0.02,0.07,1.02761398548262,1.83951828975215e-07,-0.0276139085589439,-0.0354200731573809
0.02,0.08,1.00596796426784,5.04798736700604e-08,-0.00596787024622258,-0.0396397666363701
0.02,0.09,1.00577455913128,1.41653327681476e-07,-0.00577446495690028,-0.0444937495735179
0.02,0.1,1.02097085709632,1.34226011211596e-07,-0.0209707749253113,-0.0497934323421615
0.02,0.11,1.01975795361927,1.55447695118521e-07,-0.0197578704904013,-0.054542068433533
0.02,0.12,1.01888022912016,1.44942405264969e-07,-0.0188801452978077,-0.0592606938246483
0.02,0.13,1.01826370839225,-3.44364735346551e-08,-0.0182636240828388,-0.0639437134226291
0.02,0.14,1.01786469795629,1.28290387920725e-07,-0.0178646133307652,-0.0685864860272939
0.02,0.15,1.01766080379609,1.35378212284382e-07,-0.0176607190105267,-0.0731850923393274
0.02,0.16,1.01767409869739,-1.43375608237945e-07,-0.0176740139222138,-0.0777375530796399
0.02,0.17,1.00784408111166,1.42376349710986e-07,-0.00784398857201581,-0.0819230189579937
0.02,0.18,1.01802308059823,-5.93537724193018e-08,-0.0180229960985195,-0.0866730421144198
0.02,0.19,1.01829375215754,-1.59692110108289e-07,-0.0182936678718118,-0.091045044798332
0.02,0.2,1.0705762517934,3.95910025438342e-07,-0.0705762088050365,-0.103332104658569
0.02,0.21,1.06975255551212,-3.66267361719116e-07,-0.0697525118728353,-0.107341447781525
0.02,0.22,1.02029597022385,1.42685899727361e-07,-0.020295887519766,-0.103768029522931
0.02,0.23,1.02114833281811,-1.43337949137309e-07,-0.021148250787182,-0.107850742068458
0.02,0.24,1.07011452888261,3.61972323930331e-07,-0.0701144855295255,-0.119213863033038
0.02,0.25,1.07110518427887,3.48213658964567e-07,-0.0711051417082859,-0.123081974262631
0.02,0.26,1.07221557207302,3.24270581756324e-07,-0.0722155303794895,-0.126815200020763
0.02,0.27,1.01865852906186,-6.59020867572566e-08,-0.0186584450642977,-0.123037980427309
0.02,0.28,1.07654560301347,-1.99121860562824e-08,-0.0765455647400418,-0.134241879321278
0.02,0.29,1.07961936209422,3.901547666708e-07,-0.0796193262488741,-0.137865515894535
0.02,0.3,1.03262093159783,1.83451623326612e-07,-0.0326208586290606,-0.133703728897492
0.02,0.31,1.08775993128512,3.7600319527679e-07,-0.0877599018698096,-0.144854071557209
0.02,0.32,1.03833243611779,7.9295109991994e-09,-0.0383323676603691,-0.139969689870052
0.02,0.33,1.04184596932469,-1.47740762480985e-07,-0.0418459036425008,-0.142860517626243
0.02,0.34,1.04584808117494,-4.99622626742166e-08,-0.045848018653665,-0.145564061747423
0.02,0.35,1.0853747352782,-8.73382635638563e-07,-0.327504580268604,-0.152974285326839
0.02,0.36,1.09436731481873,-2.10751198467229e-07,-0.317202002732788,-0.148759575570593
0.02,0.37,1.10245830745525,2.06841876555009e-06,-0.307424306098246,-0.144366551045339
0.02,0.38,1.10972066037396,-1.86647376612321e-06,-0.298139069018771,-0.139826459006113
0.02,0.39,1.11621962366202,-1.32675300397947e-07,-0.289318640948651,-0.135172552155987
0.02,0.4,1.12201357501121,-3.66801175433979e-07,-0.280940290781953,-0.130440263732426
0.02,0.41,1.12715401289762,3.05917448292343e-07,-0.272987843890187,-0.125665767873685
0.02,0.42,1.1316888899229,-3.64164924702606e-07,-0.265448165429447,-0.120885835745311
0.02,0.43,1.13566360404612,-2.19371935283913e-07,-0.25831039912053,-0.116137065014575
0.02,0.44,1.13912189570631,2.34616004651703e-07,-0.251565406543846,-0.11145383734216
0.02,0.45,1.14210688996973,-2.84446600953337e-07,-0.245203123022206,-0.106867759513133
0.02,0.46,1.14466049145776,-3.06713408485518e-07,-0.239213141181902,-0.102406161043898
0.02,0.47,1.14682437434905,-7.27279647904421e-07,-0.233583139790559,-0.0980911841081344
0.02,0.48,1.14863818463666,-1.23161696795459e-07,-0.228299643462123,-0.0939394910347798
0.02,0.49,1.15014045400472,3.69277791526613e-07,-0.223346560385463,-0.089962335919617
0.02,0.5,1.15136734714837,1.96094628880366e-07,-0.218707093602344,-0.0861660705758957
0.02,0.51,1.15235232266133,-5.49473494214857e-07,-0.214363161652449,-0.0825527202883107
0.02,0.52,1.15312599151077,3.75093044944691e-07,-0.210296597767747,-0.0791210722089509
0.02,0.53,1.15371616640506,1.28029395453882e-07,-0.206488824830801,-0.0758673808207048
0.02,0.54,1.15414740425007,-1.67734763361727e-07,-0.202922299650565,-0.0727856331900621
0.02,0.55,1.15444180011271,-4.90504082011853e-08,-0.199579747207632,-0.0698690543774047
0.02,0.56,1.15461865206349,5.94164205505831e-07,-0.196444595517796,-0.0671097738455742
0.02,0.57,1.15469488985002,4.41011097959549e-08,-0.193502142240601,-0.0644997032575282
0.02,0.58,1.15468530963149,7.6965411980466e-07,-0.19073727719335,-0.0620307118688729
0.02,0.59,1.15460279258732,-2.22936323818501e-07,-0.18813781309227,-0.0596943401761319
0.02,0.6,1.15423010115561,3.80832584193336e-07,-0.183065055589351,-0.059203022207271
0.02,0.61,1.1527694957293,-2.57343036841659e-07,-0.173707046883489,-0.0617962767446382
0.02,0.62,1.15040326905672,-8.76430145119115e-08,-0.164880772557688,-0.0643141794275386
0.02,0.63,1.14720593467522,1.82664396674062e-07,-0.156541919580385,-0.0667437172559854
0.02,0.64,1.14324163949434,4.99754601688213e-07,-0.14865025963239,-0.0690708396676298
0.02,0.65,1.13856477338198,2.08796585183649e-07,-0.141168709792489,-0.071280838252231
0.02,0.66,1.13322084591678,-6.01971547690754e-08,-0.13406337405741,-0.0733573558684404
0.02,0.67,1.12724696352518,-1.85274612153783e-07,-0.127302961653747,-0.075283239499551
0.02,0.68,1.12088150472843,-1.65983378331116e-07,-0.120881501475196,-0.0770687652945497
0.02,0.69,1.11484101682816,1.03862919915611e-07,-0.114841008803748,-0.0787951861190745
0.02,0.7,1.10914556665813,-2.51546927527352e-07,-0.109145554134825,-0.0804526293782065
0.02,0.71,1.10375705149432,8.49967877490618e-08,-0.103757034714845,-0.0820215668597895
0.02,0.72,1.09864246625917,-5.39461730850482e-08,-0.0986424454397049,-0.0834821392283619
0.02,0.73,1.09377250083278,1.9337295847816e-07,-0.0937724761667037,-0.084813499132583
0.02,0.74,1.08912139827956,-5.04969003755894e-07,-0.089121369939368,-0.0859945916470932
0.02,0.75,1.08466664185643,-3.70254183219095e-08,-0.084666609997688,-0.0870035966718405
0.02,0.76,1.08038819643483,-2.98991950827914e-09,-0.0803881611966178,-0.0878195891940472
0.02,0.77,1.07626864053632,-1.77067999201906e-08,-0.0762686020441269,-0.0884213364854301
0.02,0.78,1.07229268488965,-4.79482357227818e-08,-0.0722926432568961,-0.0887881735642078
0.02,0.79,1.06844679161728,-1.62013466193075e-07,-0.0684467469466727,-0.0889000387033028
0.02,0.8,1.06471933102346,1.82164903042369e-07,-0.0647192834087251,-0.0887374474198555
0.02,0.81,1.06109996812953,1.08051786416353e-07,-0.0610999176558819,-0.0882815306517824
0.02,0.82,1.05757916442193,-1.79685395933642e-06,-0.0575791111665379,-0.0875148148504118
0.02,0.83,1.05414980658794,-7.04671442840916e-07,-0.0541497506241459,-0.0864180334373666
0.02,0.84,1.0508041849346,-1.44165661843045e-07,-0.0508041263283723,-0.0849759245132468
0.02,0.85,1.04753589564838,-6.29874597184848e-07,-0.0475358344603938,-0.0831713958884417
0.02,0.86,1.04433960397567,-8.41579360191887e-07,-0.0443395402628965,-0.0809884010038109
0.02,0.87,1.03979811549789,-0.00553187309234511,-0.0397980460134278,-0.078453623440783
0.02,0.88,1.01896053279545,-5.0042972474013e-07,-0.018960449036266,-0.074498073802691
0.02,0.89,1.01534839746127,-2.86323558973898e-07,-0.0153483108489988,-0.0695246846481839
0.02,0.9,1.03218016687131,-6.96551742242762e-07,-0.0321800935540372,-0.0681643918747265
0.02,0.91,1.01366788810993,-1.13167528360587e-07,-0.013667800170323,-0.0589719397444575
0.02,0.92,1.00946306627817,1.23258743810108e-07,-0.00946297501728035,-0.0523318253736182
0.02,0.93,1.00480224623857,3.98452376403251e-08,-0.0048021512963349,-0.0452243686393758
0.02,0.94,1.00448248658132,-2.71128402211291e-08,-0.00448239138633643,-0.0384673586597886
0.02,0.95,1.00273204797639,4.06992458763921e-08,-0.00273195139881797,-0.0311067577577636
0.02,0.96,1.00074234607645,1.72800380512825e-08,-0.00074224792719452,-0.0233542815185699
0.02,0.97,0.999978010133026,1.62429735087627e-08,2.20886199714498e-05,-0.0154645863292147
0.02,0.98,0.998867411874154,6.51225574966315e-11,0.00113268775608229,-0.00718183016095917
0.02,0.99,0.997466937610545,-4.32044883529797e-06,0.00253316312760784,0
0.02,1,1.00000461287902,-3.83457652958949e-06,-4.51414552937353e-06,0
0.03,0,5.45216963152208e+80,0.1,0.1,0
