0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4.61892223060277e-06,-0.0248118776512565,0.167093431728952,0.0563987722310348,-0.10065668436914,-0.108880473798343,-0.188286888376811,-0.0634064925123271,-0.0574971663614309,0.11691673658104,0.022242728992896,0.092105403318658,0.0163785098607039,0.0515908190521587,-0.0418922508360159,-0.0905994551084737,0.0017430356595422,0.117805049545594,0.0948325573826529,0.0950688745868361,0.0852081259830397
4.61892223060277e-06,0.0223875938530354,-0.0691984626508628,0.0193404327447391,-0.30156598625119,-0.133616080374693,-0.281194463738448,-0.0407249372337874,-0.142062411073783,0.0254418393379454,0.0098525046639804,0.485427730364098,0.0743430175522915,0.043796656203729,0.0808746608979484,0.100410031845887,0.0575964513690075,-0.057420138893532,0.0769941137989601,0.0909945766356061,0.069285168828171
4.61892223060277e-06,-0.102904551764267,0.0977396237856087,0.0204501552485287,-0.117839074961073,-0.167033705087235,-0.0461811868257748,-0.0158384573324302,-0.0345503915607526,0.008888731529962,-0.160539817959313,0.0382247119473245,0.0631358151795917,0.0847708884078021,0.0865602726908699,0.0784275984979236,0.079832183154525,0.0743399959530793,-0.0338608541974303,-0.0414749718902344,0.0810472427249267
4.61892223060277e-06,-0.0717841497884949,0.001294661493807,-0.0547012591966327,-0.109734440805243,-0.101559068918447,-0.236434153841899,-0.431762437660743,-0.194431714135034,0.0468833506454914,0.102083454604617,-0.06396841719195,0.054964550500831,0.059907381709169,0.0802963616407602,-0.198005630159952,0.0675489165051269,0.0696552834890226,0.0796069149460816,0.100801772649935,0.092670387426046
4.61892223060277e-06,0.0150979543477267,0.0986319877659607,-0.172280079708496,-0.218043729637251,-0.144554239447901,-0.392891544940127,-0.0219452697681159,-0.17410241156467,-0.146944686282864,-0.0540431212451538,0.0266355250705759,-0.152623633221131,0.0103760025326121,-0.0983330565831053,0.0981192329968218,0.101393769000591,0.100522654821697,-0.0238939270234326,-0.0648436441730185,0.0975654942490442
4.61892223060277e-06,-0.0211145744233607,0.0623881158073212,-0.0754300388121919,0.0310773184411482,-0.13711686038164,-0.0222081566485818,0.0322629085040551,-0.195663043949275,0.0431406669347099,0.368437188764216,-0.100885328848159,-0.342268210047247,0.0964974555792945,-0.0231338226179749,0.0851208249563684,0.0479420168864836,0.0978795232441231,0.0695849649713173,0.102012767120939,0.0730211589392171
4.61892223060277e-06,-0.063672839339184,-0.110577689376979,-0.188978234565401,-0.0189808083299629,-0.110234604867554,0.0622841194623197,-0.0500306598703568,0.0851806339345338,0.0466502718080185,-0.0533705276230894,0.0133244088325057,-0.197233057189679,0.0488954971539127,-0.0570522384008168,0.0034267285863232,0.0877522868734762,0.0471832481635219,0.094252338720841,-0.0636510155381409,0.0907239043230323
4.61892223060277e-06,0.0568746534801909,-0.139310080058335,-0.112128939895429,-0.0453705143692029,-0.153433503550165,-0.140398049876356,-0.157177440338186,-0.0126463668409058,2.6554893185536e-05,0.0118260276068301,0.116709860761869,-0.282715828933564,0.060783075522462,0.0658537670618309,0.0917037407306751,0.0781879785659499,0.058602281324345,0.0816039538861849,0.0915656296273685,0.0664860604749338
4.61892223060277e-06,0.0389174454848871,-0.0946573726813458,-0.123054405974597,0.0353105127608973,-0.0262764455831625,-0.050031004344318,-0.126137017716086,0.0443209410987604,0.0704646959363157,-0.108926791293342,-0.0438913300566391,0.0077175898099937,0.0713937991151525,0.0830459534086546,0.0909893912858482,0.0832698779853853,0.0867265977234032,0.0866548570302063,0.0835126116969691,0.15864370996363
4.61892223060277e-06,-0.0159728391373443,-0.105378169353831,-0.108065693589529,-0.148688711537952,-0.106722680171237,-0.0910233808969504,-0.185260691803058,-0.109459695885596,-0.0180449203933761,0.0938848745458443,0.0874121136778089,-0.21828294410234,0.0573480415805124,0.0843463476881176,-0.0033252672910959,-0.13229950562554,0.0954495992211557,0.0660232363963635,0.110464349649923,0.106411740688169
