zeta,omega_ratio,solution_1,solution_2,solution_3,power,test_FLAG
0.01,0.01,-0.743623741221516,0.577948806061682,0.22141473006056,-0.00828021784643679,false
0.01,0.02,-0.10044595183649,0.990014705454826,0.100438154803184,-0.0213723440093326,false
0.01,0.03,-0.108580100806884,0.988350785805051,0.10857247561297,-0.032079713674931,false
0.01,0.04,-0.746277945862716,0.575711505202695,0.222385243554953,-0.0329297199848042,false
0.01,0.05,-0.754447412146776,0.568738814866421,0.223866407596216,-0.0410297732192298,false
0.01,0.06,0.742106706310154,0.579273713376038,-0.222630832808427,-0.0490512714571074,false
0.01,0.07,0.766528500983438,0.558327155545647,-0.22648799599347,-0.0569728631779726,false
0.01,0.08,-0.754170922554448,0.569011676232022,0.225415142906278,-0.0647691181520998,false
0.01,0.09,-0.754015480790703,0.569160651535158,0.226089370101065,-0.0724407754614369,false
0.01,0.1,-0.745634928439175,0.576344750692913,0.22571661159564,-0.079966305781862,false
0.01,0.11,-0.745665600623019,0.576340950669498,0.226590019478236,-0.087325960630301,false
0.01,0.12,-0.723245923793883,0.595244911355151,0.224411697213328,-0.0945475722445848,false
0.01,0.13,-0.745084511701174,0.576885530248814,0.228518483584186,-0.101484127438406,false
0.01,0.14,-0.750431826738256,0.57234287810434,0.230433663166924,-0.108248394391192,false
0.01,0.15,-0.747505374129528,0.574880935376448,0.23129233322208,-0.114778813425338,false
0.01,0.16,-0.746442579698258,0.575822696854929,0.232492710393514,-0.121058572593315,false
0.01,0.17,-0.737461416919381,0.583488350471793,0.232654915684219,-0.127078177176081,false
0.01,0.18,-0.756726773037115,0.567058039013085,0.237033979561548,-0.13278820123463,false
0.01,0.19,-0.751955995095213,0.571202104681704,0.238024554902626,-0.138192235641555,false
0.01,0.2,-0.751914999572076,0.571278776261338,0.23986146352043,-0.14327059571207,false
0.01,0.21,-0.755174407155391,0.568511984665651,0.242356279102675,-0.147998317804002,false
0.01,0.22,-0.758590858322897,0.565593831362305,0.244972616550829,-0.152352068533516,false
0.01,0.23,-0.760073693625828,0.564354266774996,0.247481430213831,-0.156304122212988,false
0.01,0.24,-2.22094846628959e-05,2.93708112280582e-05,1.00000572574188,-0.168269488208669,false
0.01,0.25,-6.09053837183683e-07,-8.44255659558508e-07,1.00002177048777,-0.158535358013122,false
0.01,0.26,2.2217875459269e-05,2.302566525137e-05,0.999999334316087,-0.14676216871162,false
0.01,0.27,1.50491069980272e-05,1.57432175233799e-05,1.00000661807375,-0.132874642777444,false
0.01,0.28,-2.22580984120911e-05,3.73108953420102e-05,0.999999761180974,-0.11679506163099,false
0.01,0.29,-2.51364329790263e-06,-4.53678219885162e-06,1.00001947722101,-0.0984502312491338,false
0.01,0.3,4.63858069736395e-06,-5.06606990876982e-06,1.00001729217352,-0.0777852258639123,false
0.01,0.31,-1.15324247847327e-06,2.48242380170831e-06,1.00002067270099,-0.054767606947266,false
0.01,0.32,-1.76851614960083e-08,-5.10931303296622e-08,1.00002221752106,-0.0295277975549982,false
0.01,0.33,1.05334149584068e-10,-3.47757819592427e-11,1.00002225170814,-0.00409479098098869,false
0.01,0.34,2.22504962402674e-12,-1.17486168696263e-10,1.00002225146182,-0.0126774332573235,false
0.01,0.35,-2.79894539457421e-08,-3.82363871238409e-08,1.00002222973981,-0.0439051710013906,false
0.01,0.36,1.22105470169943e-08,-5.86251369171797e-08,1.00002220439798,-0.0789466972964409,false
0.01,0.37,-2.97146101212039e-09,3.85547641419381e-09,1.00002224940391,-0.117086725374263,false
0.01,0.38,0.123598134767439,0.573582938438064,0.484577557344854,-0.185287097386349,false
0.01,0.39,-1.23812343046299e-05,1.00000058571997,1.62506032165337e-05,-0.146757740879866,false
0.01,0.4,-1.30970604569826e-06,0.999995672266377,1.49825678865785e-05,-0.13773783778023,false
0.01,0.41,1.40341734422762e-05,0.999998614338663,-6.3702911793447e-06,-0.127757058114797,false
0.01,0.42,-2.35852876983057e-06,1.0000063101624,-5.33855624431623e-06,-0.116791973757255,false
0.01,0.43,-3.07471546575578e-06,0.999998799946611,1.04737390019807e-05,-0.104817376386778,false
0.01,0.44,2.84430758752238e-06,1.00000343084288,-4.78835321037933e-06,-0.0918200042463359,false
0.01,0.45,2.92537180471948e-06,0.999998179201228,5.68310725013132e-06,-0.0777807352789196,false
0.01,0.46,2.79732736866024e-06,0.99999859355662,4.97932447841882e-06,-0.0626955204286302,false
0.01,0.47,-2.74586934175191e-06,1.00000407745609,-4.62202861624155e-07,-0.0465801545953051,false
0.01,0.48,-1.01897751702758e-06,1.00000227793482,1.41608369617506e-06,-0.0295272865395059,false
0.01,0.49,-1.24812388189418e-06,1.00000338715398,-5.82268872796525e-07,-0.0120463244329849,false
0.01,0.5,0.00461506648354459,0.996291070661183,0.00281373458942373,-5.49418864002105e-20,true
0.01,0.51,-5.08500303629486e-07,1.00000327887591,-1.10898437397956e-06,-0.0126773281165511,false
0.01,0.52,-3.45658042471917e-06,1.00000388249215,6.44774349012774e-07,-0.0329722032403471,false
