0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.006633738075103,-0.0126305552254659,-0.0226192688920226,-0.0168449499010585,-0.0346244583525861,-0.0400258531869103,-0.092509222300197,-0.0667486502417058,-0.187066715865876,-0.129515312307948,-0.264009301769826,-0.37171766635635,-0.156851364252256,-0.181667932755193,-0.142346481074432,-0.173395214152177,-0.284579265519139,-0.189149668298295,-0.32140836350187,-0.24374565151941,-0.484537021004771,-0.143565897567539,-0.109130834338552,-0.998009858619531,-1.09238336384711,-0.223858581047978,-0.587483105691395,-0.973270551065527,-0.370065239074727,-0.267650928468746,-1.12001063974712,-0.160187677210771,-2.21776789005064,-0.186168056120403,-3.08720195683593,-1.03750350658843,-1.95267077855105,-1.48299101548258,-4.65592063509464,-0.214391501117799,-2.37369730681456,-3.57939463332352,-0.345155523598593,-0.712232466652095,-1.80998997576552,-1.7590428136894,-1.65298246314682,-1.08107845503539,-0.528923067472188,-3.45017803209028,-1.01714653300677,-7.13603946076647,-0.411785389832453,-4.27225542925271,-0.532877295967127,-11.5416770610193,-5.05744910100339,-7.19001033138727,-11.1406463855189,-15.0709142120516,-0.933281086035954,-3.39630144730447,-0.431472955717875,-9.83801439960634,-11.1280502622591,-13.8686560017404,-14.0119459905535,-10.2009918510497,-1.55690263908539,-2.30858694571436,-10.2185474566421,-24.0906955033274,-9.69525762238556,-24.4437559980603,-14.5913453909683,-55.4990455447108,-51.5903726864308,-60.1395474693193,-22.3954561340291,-18.22722938388,-18.3186140580175,-29.9634229156607,-26.6362306015613,-21.9581475033264,-16.2593348142378,-13.0604632476132,-13.5111602134865,-16.4459178775245,-13.5031185184756,-8.99983598312373,-21.3456504252496,-20.0815663258145,-24.2094698017367,-21.2809669808879,-24.7138706817211,-35.8736652645168,-24.7772410547417,-23.8556444997674,-25.5722645868083,-25.0209463325365
-0.0252884920312923,-0.0022968190257138,-0.0199492984003355,-0.0457873502329579,-0.0503212392939558,-0.0534424758318801,-0.0480563996620219,-0.0567813129973197,-0.099609597304209,-0.104937144016569,-0.105580415567628,-0.103526962442593,-0.258478697400578,-0.176089533304557,-0.482237833331672,-0.342738948101517,-0.182826361466459,-0.454613044038929,-0.281456439966874,-0.343670391172803,-1.3067963346687,-0.45030405009533,-0.388136016327425,-0.85112642165918,-0.425911881528713,-0.39157179633517,-0.695136391274316,-0.848768893793265,-0.177791005282626,-0.15170553780197,-0.149926364152356,-0.716302942923332,-0.15272745085535,-2.10956268480662,-1.09746630863654,-2.88876833467172,-0.293930270115631,-0.223160655061574,-3.9711871842602,-0.693572342731716,-0.454764492393871,-1.27720875590775,-0.446782939529115,-3.63153098421125,-1.19113613214616,-4.25038911174932,-1.82554192629918,-4.71708064514438,-8.15124299083348,-7.97866751387136,-5.96111018471991,-8.09563907026821,-1.13005511178053,-6.29767530002371,-14.3954247600032,-0.443760961967205,-17.9345543471567,-8.96625738852569,-0.751062914249558,-10.059375811537,-1.54656750931834,-9.21575130098758,-15.9056504550866,-4.01035390692492,-11.7062507039279,-18.07285181334,-11.3910481190155,-24.1911870192503,-13.7310866512412,-8.49853029661053,-14.8033165477028,-8.77447699280845,-8.08529014879403,-9.57622371849367,-12.255998629578,-28.9344095306353,-17.7870464902591,-18.8361048114643,-25.3453710207481,-29.8510356282221,-31.060051257647,-18.0132038190843,-21.0678285885251,-20.8554709822097,-18.4875269226952,-23.3677994238416,-20.9643377987318,-26.848501534572,-20.0914353859286,-26.9409166926797,-18.5511850402497,-22.4315062412715,-27.9196807846929,-23.9530469126803,-23.8767321845878,-24.7321676263021,-23.3118087622096,-26.8755275629289,-36.1466338192085,-49.4256605011757
-0.011892331802263,-0.0068896882758383,-0.0241998439477073,-0.029215223484451,-0.0267392802111516,-0.0453266671576721,-0.0490705852642722,-0.0625556534149807,-0.0964762415913572,-0.0896821038945631,-0.0882214541532539,-0.121102679295765,-0.162319647991457,-0.134600427750672,-0.146673440512013,-0.132276966389568,-0.216692357584365,-0.303898076818494,-0.205535714847918,-0.41489843195282,-1.25394676997606,-0.0873972812798975,-0.088714763764854,-0.100554233757967,-1.18691569781516,-0.617983603807728,-0.255585221126372,-1.25228400476328,-1.21096972198606,-1.38714087048073,-2.93111069482565,-0.385581806832146,-3.52181561871518,-0.421825266315004,-0.194972477750247,-1.8787282399772,-0.291325134187465,-1.6893510050364,-5.34790867341327,-1.1417112244625,-1.70189668928512,-4.40377507871516,-0.329402350151475,-5.55071057239528,-3.04828429972724,-2.46439591636359,-7.02918570349296,-3.70952057996489,-0.404970553899326,-0.430795617291426,-6.78050156283943,-7.26504803476906,-0.471706767311823,-8.17560578426732,-4.5291135550234,-7.99851437299256,-1.94539715933987,-12.3268037091905,-7.6784566835539,-6.76186482657321,-8.43457432934708,-8.31287594145416,-17.3839325103674,-9.32974923521779,-1.37939834163283,-16.9374380795833,-9.86576718264646,-22.1408350586459,-1.09794236095515,-30.6195126016575,-30.6765333829319,-26.4939974451323,-33.8195793841181,-10.2976522698453,-25.5742933770299,-7.85948722788143,-15.3847496803378,-1.11556679075161,-21.3717695051192,-23.5981495077689,-14.3024134484514,-19.0423716897329,-18.2289238075556,-20.939880179206,-20.929187938842,-29.4841684584044,-24.0529557627775,-17.3390901083076,-14.2706903983301,-50.8764727187019,-18.6362946824983,-21.8126445214437,-24.8772314212782,-24.0958954929117,-18.9925166834751,-34.1175701386845,-18.8574914410936,-21.8037458999656,-22.0014234198358,-21.5534340863606
-0.0429177131935669,-0.03685620780109,-0.0348232692299551,-0.0155281361649274,-0.062068714274676,-0.102792150435818,-0.0654818324187024,-0.0643264543584116,-0.142032204518791,-0.0772251152806752,-0.194421549675405,-0.221647855141625,-0.161033095008342,-0.120132244401157,-0.136260516911924,-0.208056670254272,-0.216801158909988,-0.250016500722743,-0.197740048952961,-0.422720233903134,-0.341506716332205,-0.613775599650611,-0.329600113219178,-0.477528902512693,-0.566433432256743,-1.23059604866777,-0.29991563528613,-0.136801273652382,-1.05198857632818,-0.380810607175157,-1.27380769227852,-0.292734150089031,-0.298886757351416,-3.04428231725088,-0.929133163233969,-1.54771174046814,-3.01870068468176,-2.13031340439832,-0.804999799127113,-3.09248218618898,-0.486673199954768,-4.01161686961671,-3.33365329352061,-2.88522313424851,-0.573449527966641,-1.37248326685994,-4.25165112115569,-4.65130012624749,-0.571929995113522,-5.04421697127476,-5.07234588913811,-2.95216911543048,-5.6971973759596,-4.56069409178385,-5.95262111921385,-0.74571417789238,-10.1123011743078,-6.67334747425665,-8.38110902666396,-11.6221570078477,-1.1441089952704,-4.29098021261363,-9.42231649172157,-16.2865541097262,-12.3955625647012,-11.6952292101635,-10.4048234963246,-15.2453898746653,-12.7831151419795,-7.40538846065058,-19.7749903631484,-42.6742886636752,-15.820721622576,-15.7192189545688,-24.0080956291528,-7.7231496462461,-12.2832517160146,-28.3920307899784,-13.6442591085022,-6.39640372961728,-18.5237695582146,-19.3088149901581,-21.0791463031722,-22.9141897891949,-21.8984595563225,-17.3302548572233,-58.6259570485658,-23.328849838312,-26.6129648110276,-21.6704611629128,-24.2683372803829,-23.3087817216898,-43.3777756704403,-26.9749399048765,-46.7826856259887,-26.730527613034,-32.1275613546611,-57.6090792293592,-35.9064353353856,-27.7065710761222
-0.011938144678482,-0.0286720832203005,-0.0448547408397099,-0.0815403163982872,-0.0350913308732382,-0.0483776962117159,-0.0636645418651191,-0.0616788799869893,-0.0898445488784231,-0.0781517625449908,-0.225292777084867,-0.227467667898611,-0.115093499358005,-0.305243160921676,-0.266749163746011,-0.39285835632232,-0.255915010894839,-0.219590480051314,-0.254739436871246,-0.160466969924144,-0.365125953570323,-0.382921244828031,-0.701655557911454,-0.120974487329342,-0.0968060859408643,-1.1639907794432,-0.563854345742058,-1.36403746418092,-1.58880080877358,-1.8378103254661,-0.938102874110284,-0.456418030532165,-0.720196328405822,-0.311650470437519,-1.82528038593629,-2.42530584984763,-1.32362782905103,-2.85489929743013,-2.07200284221464,-0.217834570728542,-0.251152387387634,-2.82351733505006,-1.8625513245896,-12.0742572086871,-9.4389518348588,-1.78087731592467,-10.1731897805808,-0.501799289073346,-3.71551172294788,-0.890562067602202,-12.241881514819,-4.91148469112149,-0.841951776096289,-1.01764744322159,-5.99720254978151,-0.654597889127371,-6.85290870615368,-11.086445547216,-7.69744350447121,-7.19502622926277,-1.18262194779343,-11.0149944783617,-5.10940719117217,-2.37411206734175,-6.87872613242739,-30.8930520129677,-13.7541735067836,-8.22152247802634,-3.59145800580667,-5.85877078287637,-29.5167704403854,-26.5554626223825,-14.7367950381845,-27.691173697263,-40.8258178639954,-13.5445799253207,-35.1811275838212,-25.4448931967963,-9.14186249174125,-19.6116276059402,-15.7609939395248,-18.2536814401165,-10.1041779517155,-16.4464506581854,-19.4168227658977,-17.9157627466684,-21.2101511596076,-25.0438807549876,-21.1084337042845,-22.4328072330515,-21.2566471057583,-30.2703501972922,-21.8621240438064,-32.4612949754353,-29.3400867103574,-52.9138849650184,-35.3433373925126,-25.8978063959267,-31.6764206737749,-12.5134884558675
-0.0113242661692978,-0.0114168161990305,-0.0746596549418616,-0.0196037320213593,-0.0322057214033518,-0.0452148856176423,-0.0469421350430825,-0.0656132775077757,-0.118468059451247,-0.072106964179683,-0.208416103702058,-0.138153156132698,-0.2604331705852,-0.120927883480155,-0.377626333949719,-0.158208450243164,-0.202370257214366,-0.209029875262348,-0.209403591244702,-1.15327251920285,-0.639732028118714,-0.569976596058134,-0.386892188045676,-0.692846969597916,-0.899123465561832,-0.490588865785327,-1.39063988866456,-0.361997874300224,-0.998977067606836,-1.72095680422032,-1.48474030886362,-1.22387277777211,-1.10850452597858,-2.72799342663168,-0.274627506068664,-0.260914712070706,-0.24501854861997,-2.15316328995325,-0.436697916159741,-0.637025128958731,-3.91424666331413,-0.46494074743268,-0.421830976528178,-0.517473656962818,-0.716148814729272,-1.21331389413323,-5.08181395936902,-0.480802406511579,-3.34005573084717,-5.61601810635572,-4.3068385258492,-11.3837333290718,-4.24975952490282,-7.20292009455254,-0.609426930722679,-0.674823719611524,-0.639148041064123,-5.46659988139865,-3.51347208447963,-11.973509982538,-8.57723221537887,-16.4255606386491,-1.1830560509995,-0.885879854072469,-23.8183010100402,-13.3070405104613,-1.48025596300129,-2.07987323526672,-25.5575609306322,-0.87515475981776,-21.0811707433187,-20.8686078691764,-24.1210853576588,-14.6113393797283,-29.5641143146425,-18.7825876497874,-22.7483813393431,-1.95485101138108,-2.26469401249177,-15.0846982257789,-24.9281892603735,-31.0031131193735,-17.1602403231526,-31.4585424952527,-15.9324849638659,-10.84646671383,-18.2076809484256,-12.7386187066246,-23.7787989191308,-22.8634446770697,-12.4299640471586,-70.8646991659846,-17.0299029034347,-21.6764615717007,-19.0690018329929,-30.5194187914572,-29.3330680928142,-18.2219987955829,-25.8661509148408,-32.9675939666012
-0.0012695945846987,-0.0023438833273335,-0.079971117468488,-0.0138583521120069,-0.0637936031103173,-0.0557167934798558,-0.0545247469257803,-0.0593798195599442,-0.126090694170344,-0.131703782523233,-0.0828961745035868,-0.224571952590821,-0.250524521370647,-0.130994119120761,-0.350655433169675,-0.303941448761002,-0.415821419686065,-0.454001105508822,-0.982436865976821,-0.469673810016054,-0.355488054692851,-0.561386925272608,-0.662975197531222,-0.397889289542846,-0.0990374446865521,-0.787764393225134,-0.770372563498545,-0.141902209265071,-0.130710795857681,-1.140356922457,-1.74041665229655,-1.52924075597455,-2.67037075166175,-2.60493366890668,-1.25515321004088,-0.846219215782304,-1.46355642389752,-3.53171750616336,-1.79462165426195,-2.19943661758658,-2.71042564231119,-1.86369656111509,-2.23531538135899,-2.61422761123538,-5.56253022344176,-3.59483221372905,-3.61411091699583,-3.54281572520783,-4.44333465179221,-4.29789623615515,-8.18871483135433,-4.59661584542697,-8.76844437432079,-4.41805660818538,-4.8953310354663,-7.604468174943,-8.21312229653218,-5.32158081123909,-2.61769196840283,-8.7192103619104,-2.59308885191242,-2.66951171838085,-6.50270919354977,-23.3444771814091,-10.8724664615842,-8.63402004449869,-11.092859261512,-8.43327387353957,-8.46464350231709,-10.1486693756051,-13.6524778972299,-12.8011530110172,-54.4452664237139,-54.6423555793742,-13.0472302458545,-12.4389242822382,-8.99724925404196,-26.5050981079023,-35.7136024848388,-18.3196115836947,-16.6059708570231,-17.9398359531201,-21.0137409980654,-23.9894984651408,-15.8335846743494,-19.4652618936355,-23.4568106521288,-10.0943256358611,-20.5012550454699,-17.689055232639,-29.8929517398078,-27.1610348424087,-31.7443248015048,-21.7414598429196,-33.1379994241378,-24.9408417416736,-34.0783194673817,-35.3654105528537,-35.9795668262531,-39.5548828202824
-0.0142875618888782,-0.0297408835120274,-0.0763714471990398,-0.0642782617880554,-0.0281372086363228,-0.0421461768178869,-0.0997837825180984,-0.0680694669033151,-0.0720338367843275,-0.169246366013236,-0.111423072865258,-0.210532708174604,-0.227511638769834,-0.255728202748806,-0.147853002306662,-0.590032225348831,-0.191204367684305,-0.179742853890694,-0.250036171105818,-0.448654154474543,-0.234469316402671,-0.504306210600839,-0.588499589546279,-0.0901029908369233,-0.495873796922463,-0.147801010207199,-1.12295304584861,-1.7944542610123,-0.786845886530057,-1.01871780406071,-0.910111064144716,-1.7499424634681,-0.834870419507999,-1.0780763486301,-1.28085509349795,-2.00397496593907,-1.48143963207001,-0.63692708106679,-6.20241210081545,-2.35269418335642,-2.59741413297091,-2.31840873040497,-1.46265969635361,-3.19470477822817,-2.1014857473713,-8.29633742700435,-0.684909334851728,-3.20883024235874,-4.14009465119398,-4.70046787445997,-4.1104125019485,-4.15190563252228,-3.94928835852017,-6.91304172009311,-9.65869949837186,-13.1020394076221,-13.3816580431192,-0.400945165776048,-0.617498518636136,-2.64576887450395,-17.1177336096595,-16.2260554264484,-12.3098909360447,-8.02578437850354,-15.2889664610762,-5.04288675907565,-0.95747507813254,-9.15075013254847,-6.77214828172837,-10.8689209648369,-7.60500657717135,-9.80886073088998,-10.9662396808419,-29.3703353261273,-53.2420582768768,-12.9869535791915,-22.7538698835137,-24.7315308814105,-26.7702570482321,-18.3854062789517,-17.4849421833544,-8.44903269613408,-23.99069266727,-18.0092684714689,-11.6375623913841,-11.34059968811,-25.0865744535411,-15.5465109204657,-35.4105102878138,-26.2528229577771,-49.1429372044733,-39.6932578563053,-25.681510315635,-54.4920974735498,-44.5463031249815,-58.0496570948351,-91.5877045825198,-27.5766370318886,-34.5466011212278,-48.5086603913227
-0.003680229055928,-0.0073018298834041,-0.0164532012123596,-0.0149773546412931,-0.0239237361828161,-0.0893709516837523,-0.0428037135522323,-0.233544403671999,-0.119045844211453,-0.14568415933722,-0.0931822104144505,-0.183444122716381,-0.214126649248296,-0.164309396878186,-0.235059176865502,-0.274676820587875,-0.198903653302959,-0.226732671588056,-0.499337558674897,-0.235632514281401,-0.490886470573351,-0.561721467275386,-0.47495968782389,-0.590175065944246,-0.713387737277705,-0.608015547576531,-0.709888598134963,-0.60050269127704,-0.588467257624351,-0.96938312940998,-0.758704216573833,-0.814900444281048,-1.5977300769946,-4.57056478489415,-1.63739369132182,-1.06583126939068,-2.14607674483414,-1.34670763872036,-0.539195172635537,-2.47289966251802,-2.7187011854698,-1.20090187369068,-0.41288134209018,-0.768362743100995,-3.14809514853092,-0.429262618711998,-5.08038624262666,-3.15584577259133,-4.46294829851471,-3.05237960714878,-9.10218184389645,-10.7689394513531,-7.32220880393443,-9.9323651191058,-14.7171374088682,-7.14933528209768,-6.28386336509872,-12.7777393601009,-23.4108266921717,-10.3602897243258,-11.5892271771977,-14.9697731816372,-10.2913726956237,-1.04948868207405,-17.0481186825326,-0.455176268833261,-6.48504531203995,-2.37678887014367,-9.52900178326117,-20.5792708921523,-22.3576625998956,-15.0692163693353,-30.3577316222673,-15.4247613269585,-21.2947257611369,-23.8613288837722,-17.214282370688,-14.6219850283564,-10.8497622550716,-6.87980760947863,-7.17875777889296,-18.3688947539571,-16.2969045036043,-23.0266391644829,-20.4256549058811,-17.7981097809229,-19.076474798541,-24.0114449420648,-17.0229984190587,-19.5388900102945,-15.3433195285173,-31.2696198997685,-28.9005682551336,-23.7453198493558,-15.9054479240669,-17.8496165433947,-25.9515149788862,-37.8861662139377,-27.0215643513066,-23.7777041561293
-0.0248522018330853,-0.0108952863630778,-0.0230290745733267,-0.0111064959348604,-0.0348459457069954,-0.0476684276114137,-0.0879873190342613,-0.0588555114613801,-0.0818484074170027,-0.10312806948004,-0.178622419536166,-0.108557028229125,-0.149203240987391,-0.148017077511096,-0.13843351437959,-0.263305025774878,-0.205595059625523,-0.183725752062527,-0.359887086286031,-0.275297105797635,-0.379986796795778,-0.287054579106765,-0.11270947308221,-0.361203611516923,-0.951518791543168,-0.420977714596869,-0.434441557126757,-0.78345040607806,-0.9035607960451,-0.946074225068679,-1.07626417507108,-1.77173904314383,-1.08394706012473,-4.82821638876591,-1.12311145831452,-2.61291447160668,-1.83163953802121,-1.84079979914746,-1.51110904718096,-0.843269815496294,-2.31993044123625,-1.8476301770211,-0.502114029002274,-6.00827273616583,-2.17281630285658,-3.04555857505238,-3.88641846574209,-1.95138345172348,-4.51280528592426,-5.25543185218903,-5.00985618036044,-4.45253187995714,-5.90751103018278,-5.5471638587652,-2.90651633054449,-5.36746877964194,-6.11577213091394,-0.704012291834558,-5.80734245337978,-9.84935320204329,-9.52361076149666,-17.7120638031018,-6.49973639985904,-8.75804986634831,-12.012560693987,-20.07759910789,-19.4519932912895,-10.4703670123517,-11.6209829568175,-10.422185964276,-12.0827185676866,-13.0722032698058,-14.3647899669403,-14.4918442491745,-24.6426055855494,-19.6626621309971,-11.8348964994083,-10.9033036573124,-1.58515981271944,-3.24431109267963,-13.5789137563548,-21.9570070784439,-15.9178344676431,-15.6875774219533,-27.2803015635277,-21.1989758469921,-17.25078571201,-21.7767559404412,-22.5344467296093,-34.4548552843447,-29.4357090260739,-23.7890879846526,-22.4416415681381,-30.8647310576639,-37.2465397508652,-37.5203128587542,-25.219181204016,-23.0118009001995,-36.070883579765,-27.6964001539855
