0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.608535806681122,0.398604665634638,-0.610701469183683,0.309416162161028,-0.448548998911604,-0.585245671718214,-0.441497627875202,-0.497373817014576,-0.43121783256976,-0.497579515267402,-0.410280801148202,-0.255864393581807,-0.577932126586385,-0.553888690446963,-0.598597902713176,-0.573613179146142,-0.53791694721743,-0.629626515959698,-0.591253727014083,-0.578799434869976,-0.471312302110469,-0.67196757451882,-0.816964442036721,-0.412211625101898,-0.323208270742193,-0.606716356935433,-0.405854299538842,-0.350882449603698,-0.747896841767915,-0.874891590610469,-0.301679232998156,-0.853012962850419,-0.360005029026944,-0.838234772182158,-0.375985357389171,-0.47834101890966,-0.387472927190313,-0.509514806073598,-0.163844976277344,-0.909595478942203,-0.20864094329962,-0.183346450345213,-1.00371825347851,-0.810188583060243,-0.409872367307801,-0.594544931254495,-0.488250508036233,-0.742758738534511,-0.769686768653233,-0.229696989661692,-0.676793141338043,-0.106956188373222,-0.855936172285968,-0.268534698007052,-0.874877212274616,-0.171202558232611,-0.165908948061274,-0.228395812313675,-0.0161668606094377,-0.131812815360845,-0.824180810089293,-0.392382393802044,-0.908077838505363,-0.0109749083027278,-0.21600199262537,-0.0582665997319562,-0.032259149872984,-0.177295046727724,-0.756060883415069,-0.636375258569237,-0.233875717356575,-0.0493327933562843,-0.231948449716509,-0.116031496865882,0.0389769449656026,0.0716988391103311,0.091644063004353,0.0712977389547541,-0.206525800045516,-0.111571517985485,-0.321100085449972,0.173042302486983,0.10991744510838,0.105880967166802,0.0807058971708737,0.0749442014731411,-0.0339786786338011,-0.186064487178303,-0.199684683011188,0.039448888193072,0.144355365037898,0.0858493280042212,-0.0250206357534084,-0.1009315838427,-0.032948494782055,0.144957375747012,0.0698732818172085,0.174908082273097,-0.023647630576567,0.112168429964829
-0.661198360494685,0.213679232902755,-0.593697208219761,-0.240970594855053,-0.520169402157134,-0.107854271929325,0.290152053381138,-0.568343616213678,-0.50784064423545,-0.284053353305107,-0.585485444240246,-0.544213198130928,-0.515450513651564,-0.595472591594724,-0.368237227684356,-0.557552970214467,-0.56128558328711,-0.432677854164847,-0.565746578297174,-0.797354314726035,-0.0925111245962713,-0.476561533884649,-0.505949916306071,-0.290675356756936,-0.426943012068716,-0.568844386506818,-0.612858244274115,-0.346389505288183,-0.77883561741349,-0.787087217203606,-0.720610226114396,-0.71250196344945,-0.879468753624492,-0.339523819821936,-0.529049775675778,-0.23660357324864,-0.789229808756755,-0.87744244996414,-0.102882102461362,-0.516080689861444,-0.769025288843337,-0.486541904768132,-0.88026667455743,-0.147661709530126,-0.68265354485477,-0.135943425456662,-0.567881701902634,-0.200895450738618,-0.172099474178134,-0.219185801745068,-0.549432070816439,-0.0176319136555242,-0.661072487658819,-0.171060332359232,-0.187620864066046,-0.918611245259754,-0.219721055437282,-0.139280916938202,-0.81691257525457,-0.169705388872192,-0.568247578575342,-0.161801156910818,0.201999641092151,-0.517750590699202,-0.10368312463997,-0.181406120860682,-0.0883380866379243,-0.0792073594641012,-0.1382448592234,-0.127977992542745,-0.281937556139988,0.0654831423543872,0.0467026464744673,-0.118865007382605,0.206426770387495,-0.0096319260046534,0.0636638541516098,0.183985365968167,0.0436229923848494,0.0332394829620552,0.125631277613065,0.090641631552851,0.153008171794961,0.0351089368787262,0.0084639582451307,-0.0102065159730275,-0.309573061535842,0.0212936661043081,-0.229774713601825,0.115065095850557,-0.0631482473895598,-0.0292234936370146,-0.012372564646696,-0.0564393439532612,-0.0798256432142814,0.0060750235357826,0.0064996505667739,0.0395519414333045,0.120030772552536,0.125002838254294
-0.505861430046709,0.246887335698442,-0.636928086083616,0.156428285497305,-0.345467476352674,-0.340782092916113,-0.465653119068367,-0.589857346866174,-0.536911304979147,-0.564917027871532,-0.466727122239835,-0.60296861424864,-0.524480447838888,-0.573164315315234,-0.575896677530672,-0.654547148098497,-0.585377793780442,-0.45377610856004,-0.658811883708944,-0.479769468497134,-0.218677093253755,-0.719914877545848,-0.634077405366674,-0.702808747447534,-0.21434747963874,-0.304508583886793,-0.90409465469115,-0.460534770649455,-0.182634366586238,-0.301892833642156,0.0493944511688222,-0.656073425672902,-0.166273260525431,-0.573164404457533,-0.774451178654652,-0.388641163011722,-0.853922609919607,-0.288331327290346,-0.583483163312989,-0.543726289592281,-0.231048844236991,-0.121613958977186,-0.918964724090752,-0.0278631480371791,-0.215708172658667,-0.409163244242339,-0.203751464679858,-0.213219977375667,-0.789521142352865,-0.810128548341637,-0.265596595024638,-0.27752556272445,-0.79711516717559,-0.121051482734913,-0.132703392869876,-0.318132704436909,-0.553473389606162,-0.0176861860855895,-0.127066975235953,-0.0913444934335252,0.0246761045333673,-0.11154257030454,-0.0454027637005261,-0.324661537751654,-0.683261227432118,-0.0824991474488829,0.125482341539502,-0.0912917488144615,-0.794941344794959,0.0290641486432057,-0.0626760244679163,-0.283924406571522,-0.20763972775171,-0.0244410553121199,-0.106205976395102,-0.128673400216668,-0.115567403044535,-0.887846028891399,0.0940818195260253,-0.193498286368293,-0.460679280760246,-0.0256002538093406,-0.32526892122777,-0.218216254936014,-0.0354107427316201,-0.150997003931728,0.165369495233939,-0.0183549152970607,0.0054078106409622,0.0599571031080014,-0.08017541477273,0.0619888384459104,0.0472594608839565,0.0318889737025716,-0.0514998468071925,0.0940737784046333,0.0923000267738022,-0.0646016492641637,-0.0389815673558811,-0.0712368765496073
-0.249993425857213,0.278812663796876,-0.310803525034487,0.224179662048413,-0.394943366027617,-0.651320103578306,-0.600133298634031,-0.641021231559398,-0.579294411452746,-0.589496353237768,-0.514144114341055,-0.581447893880265,-0.583981191404546,-0.593182855543877,-0.607276500996044,-0.542238705762141,-0.618029185367138,-0.544328165546029,-0.611970638106673,-0.446348927847702,-0.659248092704001,-0.298202386894923,-0.508505997704171,-0.392421075206586,-0.386198218736132,-0.120408722169975,-0.56934067883483,-0.754565992211668,-0.214149641282831,-0.744889284121369,-0.263737610927012,-0.956407664624032,-0.697937655322239,-0.356874427093828,-0.524550312130049,-0.22403400978397,-0.137093169723874,-0.193940722283742,-0.70079195601797,-0.145697088002211,-0.67515142765672,-0.308594172162486,-0.02097989950618,-0.393656875312976,-0.732252187975356,0.0727116045441085,-0.121597309324643,-0.190391811072701,-0.77384645189393,-0.193624279673146,-0.155568881507023,-0.481174720413494,-0.225451303790705,-0.154450688825194,-0.0111488896227367,-0.740890748367451,-0.0677401807514018,-0.0698742065612379,0.111989984082946,-0.0918151467477284,-0.734457078761806,-0.471739433165597,0.0160868963243568,-0.212899622963634,-0.039487984579534,-0.216380095473387,-0.127257715072132,-0.0653851222741348,0.0011921461360707,-0.15782715905084,-0.228281217301749,0.0468905516313641,-0.0120849230656323,-0.0518595886573898,-0.109800392556067,0.25973825456215,-0.147699855810233,-0.151328393355255,-0.203792104266221,-0.737639380978817,-0.0567019486508728,-0.266435471887318,-0.0471278439611631,-0.0125545672362054,0.0008140212101415,-0.0537464754748077,0.0475856108957756,0.0207481543858409,0.0060159342237823,-0.129999439147378,0.109034299768465,0.0496654479651972,-0.11522876056343,0.118067514320946,-0.008465584305974,0.168014643999818,0.0544943531888182,0.0117364809136989,0.0363511432536695,-0.164481478449951
-0.532728610693064,0.330243242475833,-0.427522166632383,0.300391959941423,-0.480918317292226,-0.674758640023416,-0.613918752833819,-0.612584188893548,-0.419268548662945,-0.482525947372799,-0.39346819045332,-0.571549297874377,-0.589584634122701,-0.461336356301065,-0.605843751927294,-0.460986505703941,-0.523005709974495,-0.522525367652986,-0.584468514309579,-0.673173443947985,-0.511038035722759,-0.517983456487169,-0.390220010051232,-0.742097141200584,-0.804802741947103,-0.229420099133568,-0.598371786154235,-0.304894936971147,-0.38701364037761,-0.255773251274955,-0.384495422393857,-0.111461450909967,-0.786893217242631,-0.851899329221686,-0.155763047719102,-0.250914441077033,-0.321186703600045,-0.0933189341530654,-0.297284398073593,-0.841693724426825,-0.844321048051767,-0.266829647760577,-0.516005999192485,-0.0468175805132938,-0.177844021452399,-0.634901172520545,-0.181801049993785,-0.804486598784207,-0.0803454709518514,-0.657512357917353,0.0129692407929213,-0.223956490334432,-0.792540112080725,-0.628442966834604,-0.166655143582702,-0.850267617981187,-0.233808150211679,0.109609223889851,-0.364431916300809,-0.138958304638315,-0.680498726981343,-0.106047822394638,-0.32831216133738,0.266625977734959,-0.0089951083460318,-0.0086861194980521,-0.336279325336281,-0.231667881332265,-0.526504953026741,-0.316093355396971,-0.135048566951034,-0.0919838985093885,0.0705595800745162,-0.0943760723514997,0.0366195329465722,-0.420267856210685,-0.0851885578963216,-0.119682470577131,-0.126697857224614,0.155718666354151,0.111325851935698,0.140301285804295,0.0261379758302364,-0.200080699315435,-0.0431574410353905,-0.0478766026316973,0.0227283043622426,0.192385162946264,-0.0765406360820617,0.0579753981334189,-0.0094815505439505,0.0365216402398332,0.105659724619877,0.0771523531752693,-0.0447662976101156,-0.0803084434432119,0.0211570017431242,0.021545014732456,-0.242152585471105,-0.279837147359403
-0.272625069379942,0.282455051540666,-0.625511187341596,0.412590067945129,-0.130140402377559,-0.110637847946749,-0.568274875392404,-0.65956942510604,-0.530940505619713,-0.687959777510552,-0.640693066439049,-0.552704420822497,-0.474729675266135,-0.546244821814303,-0.323628891219536,-0.603297819297242,-0.569100922626599,-0.517535463967138,-0.534450578547465,-0.16284377785722,-0.316861905800667,-0.359099168316395,-0.407351172784341,-0.242904877035425,-0.338358860109611,-0.52223024768413,-0.323881174169707,-0.662689266313512,-0.424852475100143,-0.298617464652216,-0.375169250695948,-0.374629682930171,-0.265021542398265,-0.162886913381129,-0.823940557135622,-0.742645396457039,-0.778284688083965,-0.13318509887016,-0.782073706574159,-0.642619851244219,-0.148373126415922,-0.84254935966025,-0.784740506249555,-0.811610938843958,-0.706323681027475,-0.620160182141795,-0.188785282294856,-0.887155582206408,-0.145139858901199,0.0492319457045528,-0.158125963197456,-0.204052574547733,-0.141747170119998,-0.114434690289399,-0.847715231968142,-0.860493768467817,-0.961279719977136,-0.222515907787419,-0.52319257026949,-0.0864627964038946,-0.238595403808518,-0.117217310777983,-0.74578775825118,-0.831380234218164,-0.165519154654656,-0.214905715148198,0.684551618639063,-0.568140214914861,-0.0865180845742796,-0.843529877183808,0.0335197893444874,-0.167065871658623,-0.084885477380645,0.0341135297269788,-0.0113524057961286,-0.0357699919555128,0.143646105919908,-0.775223321018414,-0.933963807960245,0.366026594822008,0.030167309840454,0.0355317217598214,0.0602265967520542,0.037051237875968,0.0417962989406504,-0.326749787189107,0.192342077283689,-0.14693100090357,-0.256941132481921,0.131741086571476,0.0015844328553808,0.0386384810866836,0.0211639724962986,0.112571672451593,-0.0430942799819438,0.0213556703674229,-0.0151293298150408,-0.193954674866167,-0.0722302621209986,0.0712828694663719
0.0655905613213527,0.202019350342002,-0.525619499796713,0.24219227338565,-0.468845134411936,-0.17192079435148,-0.67943363696607,-0.627432649113333,-0.509934574041923,-0.602998823270793,-0.525580137965268,-0.428825722857126,-0.59232223161765,-0.496842737112858,-0.314133668902315,-0.610715112738909,-0.428477420942545,-0.349751699552636,-0.0767595777429995,-0.492239383038079,-0.520891390406242,-0.43019408637319,-0.396115987037791,-0.433290555243946,-0.780498552058249,-0.276352019889669,-0.252638449084148,-0.829613328725224,-0.841018282607977,-0.259588911796251,-0.36647897695477,-0.253231616644062,-0.187122608547489,-0.218401457073908,-0.148796181865283,-0.209916730692431,-0.212762192395879,0.0104556377319239,-0.333403563798496,-0.301421074337431,-0.0076144593232952,-0.253150467704773,-0.305034305208928,-0.253665758049884,-0.0018283817441845,-0.187109281504754,-0.223973593534583,-0.126877953622824,-0.0814183936428477,-0.135555650833361,0.0066187512197755,0.0356175178176492,-0.306380686709059,-0.393337910454164,-0.261425399697882,-0.35296088461607,-0.283887528953759,-0.230507711152328,-0.780829652452895,-0.170284794069774,-0.56859092044554,-0.688309907235932,0.119141011219078,0.036731336941746,-0.234659224708799,-0.0889068128655742,0.0372061458451149,-0.101228274713544,-0.153105274375079,-0.0282193202881173,-0.0191165801445589,-0.153038566093575,0.0516303540330502,0.0735257291246177,-0.158368179149939,0.314535301401642,-0.434326530377189,-0.0292564348893604,-0.0886992701202187,-0.172193423853579,-0.0299054674813023,-0.011129381286993,-0.178838648824519,0.129285580413245,-0.292736412059398,-0.0690308125047552,0.0485345547957496,-0.448884503469312,-0.0110195571658492,0.0882789068669668,0.0041230897560651,-0.0931788596725062,0.0754971373218797,0.0195654196738975,0.118964969729453,0.144934882688873,0.122946849426061,0.102786900638699,0.0434441270393474,0.0843384412083063
-0.495564246562736,0.396300705361654,-0.556904822460076,0.182563443091709,-0.465129717836733,-0.62475732591274,-0.71582419633002,-0.650391555269625,-0.596706831815334,-0.494244624368304,-0.466650717249644,-0.530852398064561,-0.533690097464873,-0.519384865161615,-0.552343071008886,-0.134585989695859,-0.543648606571997,-0.090847790765839,-0.516501384190873,-0.480073097241035,-0.691728999247398,-0.490750599966113,-0.432892727323237,-0.625532511494572,-0.302264219661361,-0.792416315540531,-0.380676711280231,-0.100217119327378,-0.35853143920187,-0.163386673582022,-0.173782457789898,-0.097498863861172,-0.276504041716761,-0.414209797474116,-0.288339893903487,-0.196473514981482,-0.24425823282506,-0.78776619319773,0.0883348738072343,-0.214397367289413,-0.142164426696019,-0.146862154773527,0.13548918622937,-0.130433304792282,-0.274552430133781,0.0448940208802662,-0.55672344114036,-0.264754407940244,-0.170295149524088,-0.118169667325789,-0.109591815455048,0.0045304080438569,-0.331506786615383,-0.0821218439855669,-0.309288668250465,-0.357789257490635,-0.396698270752031,-0.907314029722955,-0.757727277051095,-0.595455103767399,-0.3042849432612,-0.379993119850263,-0.0641246392724012,-0.135454260217491,-0.048445037734143,-0.547702417632909,-0.814151513475785,-0.179288945227529,-0.154644189815822,-0.105507566430782,-0.195031422924189,-0.0472923673649188,0.0438272533720984,-0.113038755232257,0.0289457429472748,-0.173428533308832,-0.0291611369599242,0.0803624455299421,-0.116753273702985,-0.06426210799429,-0.348514555202395,0.559531930614192,-0.0967640184289219,0.0012881366172173,-0.0287846353763148,-0.083509819036325,0.0647585508816871,-0.391652414030071,0.0416641779449006,-0.148909489360365,0.0608550517751636,-0.0731159170274256,-0.0618733914901452,0.0494922145270289,0.0997759791954561,0.0721988545846458,0.0980166434974363,-0.0590944039741777,-0.175805952626294,0.111856444210981
-0.445877441390285,0.201972852421182,-0.609400982962654,0.30773248771641,-0.294070680396611,-0.415575914867395,-0.521522993150097,-0.32167004754699,-0.727308937181789,-0.510980722335643,-0.593007057539416,-0.614717914380889,-0.573540674439149,-0.571109926256838,-0.580098993646014,-0.55751499030233,-0.542884354298078,-0.606317668838537,-0.376494362949321,-0.574960595897458,-0.41571532911138,-0.38878934155326,-0.447710127326329,-0.458012031283667,-0.463965182456409,-0.266346413561447,-0.162168286779447,-0.268540288372587,-0.265567382173357,-0.110779277723909,-0.375221940797476,-0.283796740517755,-0.267684946238981,-0.0086371934818162,-0.158506963314831,-0.274459688130116,-0.111341671402723,-0.334228134984276,-0.730487239398203,-0.171143033434193,-0.302552422431024,-0.302850853113206,-0.911107192465303,-0.680649905045759,-0.121334025486728,-0.851118742634714,-0.154248463592945,-0.175873044204441,-0.0404427798861474,-0.270775526253721,-0.137507790239418,-0.134212181334147,-0.0549757394527155,-0.0727925005077682,-0.0785809992695682,-0.0862881509061787,-0.201072742640753,-0.0976163155472044,0.0693646683272092,-0.132000702782048,-0.181075904453265,-0.182018601092246,0.041557108620231,-0.79260219155408,-0.133841145824724,-0.920587474111881,-0.533792646165415,-0.581576100450863,-0.109140723732644,-0.11167207890423,-0.103050210975673,-0.117115731810537,0.0124741536150367,-0.0826110930858131,0.158545141256023,-0.145020960191241,-0.0600176932856889,-0.117663582867057,-0.311060636530192,0.0633514044041,-0.32969315205539,-0.10289799918718,-0.162607533610082,0.0853835559105147,-0.0898752034018516,-0.134678505082135,0.109506196355198,0.0285288992820971,-0.209642671596615,0.0536549627738249,-0.165248124903782,-0.0095003808435802,0.0098651226553415,-0.0123362090950921,-0.0696550050992189,0.0415573297488461,-0.0064764903373885,0.0410836787082854,0.0106425911381921,-0.229524123333685
-0.665845054510968,0.215783386530471,-0.015283611710431,0.25948058385531,-0.390381165916353,-0.42563504043223,-0.53376289257978,-0.641521751595653,-0.130405800979545,-0.461538819601655,-0.603566205963922,-0.590456105138494,-0.57879227249419,-0.577828341436639,-0.637858003409547,-0.563748853107174,-0.520562237460366,-0.651164878067202,-0.506827501724094,-0.574482132939583,-0.563332334767661,-0.473293203730573,-0.731435409236193,-0.503576141636944,-0.188583629991113,-0.51758687376085,-0.434408627226334,-0.295122750083768,-0.299092390091496,-0.268014313175065,-0.153614869363786,-0.280995892568865,-0.281925157794371,0.0098296440646385,-0.379871858908632,-0.0747758838683409,-0.0721177558744095,-0.198602477286024,-0.306031428040155,-0.765865580765176,-0.161299164326753,-0.226850425353859,-0.778121175285805,-0.0951111797046151,-0.321916294733068,-0.217442425841908,-0.142632889731604,-0.355516595388517,-0.050034210161046,-0.0299755218595143,0.0426393349349554,-0.206544259908918,-0.0505819234471029,-0.139864401694123,-0.200167629810341,-0.37875843499034,-0.304010169220409,-0.834708745728998,-0.153728508606052,-0.139154636857489,-0.152001424344671,-0.072734776467183,-0.282958834018149,-0.197373776897335,-0.0945975125936763,0.0650610286680145,-0.0615792012561912,-0.676288269805477,-0.16553014253838,-0.14023866051525,-0.0226383996109926,-0.127910644952821,-0.0428796318664324,0.0337238349503351,0.0710275591469803,-0.131855624355674,-0.210238228961123,-0.179841564775015,-0.786476868384227,-0.658387190770384,0.0183390054364632,-0.106516905076784,0.0535829020489373,-0.0646555941023893,0.0388542010787185,-0.162297569313369,-0.0187816975690041,-0.0900080263028666,0.0848559668506891,-0.0488805252064844,-0.0427163706672354,-0.115017666016739,-0.0095085965369011,-0.067449992580197,-0.129183754705183,-0.0613401485268665,-0.0696873719077191,-0.12194160368624,0.107018547623819,-0.0892739417975875
