zeta,omega_ratio,solution_1,solution_2,power,test_FLAG
0.01,0.86,1.00000247232282,2.48405248532055e-06,-0.104819841955062,false
0.01,0.87,1.00000247235995,-1.26999486038296e-06,-0.0984499727792697,false
0.01,0.88,1.00000247233089,1.6688414675191e-06,-0.0918215473145917,false
0.01,0.89,1.00000247239732,-5.04880818369256e-06,-0.0849327504030866,false
0.01,0.9,1.00000247229795,4.99887584363653e-06,-0.0777826776587989,false
0.01,0.91,1.00000247216096,1.88510041038199e-05,-0.0703702639888025,false
0.01,0.92,1.00000247274494,-4.0199900158743e-05,-0.0626971459120544,false
0.01,0.93,1.00000247225463,9.37931996313416e-06,-0.0547647697420137,false
0.01,0.94,1.00000247232924,1.83500995896404e-06,-0.0465808669970355,false
0.01,0.95,1.00000247236322,-1.60117527158969e-06,-0.0381585008711445,false
0.01,0.96,1.00000247234581,1.56274697149275e-07,-0.0295280112811173,false
0.01,0.97,1.00000247234974,-2.37767234576028e-07,-0.0207592217753106,false
0.01,0.98,1.00000247234853,-1.15636598941726e-07,-0.0120466240174561,false
0.01,0.99,1.00000247234812,-7.3612704365164e-08,-0.00409469511214608,false
0.01,1,1.00000247230412,4.37519717414866e-06,-6.42981387870992e-21,true
0.02,0.01,2.63318583123145e-05,0.999989285683945,-0.00998768208205519,false
0.02,0.02,2.33490496864861e-05,0.999990779436988,-0.0199355079887032,false
0.02,0.03,2.03456589265814e-05,0.999992283497304,-0.029819478639663,false
0.02,0.04,1.73143689521504e-05,0.999993801529196,-0.0396155948260347,false
0.02,0.05,1.42536705165816e-05,0.999995334288476,-0.0492998568744053,false
0.02,0.06,1.11520584924715e-05,0.999996887536766,-0.058848265349653,false
0.02,0.07,8.00532044478496e-06,0.999998463383601,-0.0682368202475141,false
0.02,0.08,4.81268150154484e-06,1.00000006221703,-0.0774415209183328,false
0.02,0.09,-2.43900384472805e-05,1.00000018590037,-0.0864383186027454,false
0.02,0.1,-2.78751473037522e-05,0.999998446072987,-0.0952026480620897,false
0.02,0.11,-5.12011432254929e-06,1.00000503643624,-0.103712492438703,false
0.02,0.12,-3.48717341910808e-05,0.999994953254269,-0.111939356739377,false
0.02,0.13,-3.6361136326429e-05,0.999994209718636,-0.119863962262619,false
0.02,0.14,-3.03107582453068e-05,0.999997230173346,-0.127462803097089,false
0.02,0.15,-3.82344318351114e-06,1.00000438707965,-0.134711858737353,false
0.02,0.16,4.21085487167511e-07,1.00000226147307,-0.14158258378893,false
0.02,0.17,-1.83028811623831e-05,1.0000032247159,-0.14805429593753,false
0.02,0.18,9.06583066555578e-06,0.999997932293421,-0.154100826755535,false
0.02,0.19,1.34654652312622e-05,0.999995729011768,-0.159700354390419,false
0.02,0.2,1.79169592122031e-05,0.999993499759573,-0.164828159650438,false
0.02,0.21,2.24194973096945e-05,0.999991244945126,-0.169460248181903,false
0.02,0.22,2.69785133730031e-05,0.999988961847224,-0.173572624843795,false
0.02,0.23,3.1588305002846e-05,0.999986653321557,-0.177141296635327,false
0.02,0.24,2.78421356887814e-05,0.999988529356031,-0.18014713305012,false
0.02,0.25,2.17273462620151e-05,0.999991591565665,-0.182562712023648,false
0.02,0.26,1.52915486214472e-05,0.999994814532175,-0.184363099002484,false
0.02,0.27,8.49308616732858e-06,0.999998219116662,-0.185524292251171,false
0.02,0.28,-1.79068333284565e-05,1.00000342242963,-0.186022585585774,false
0.02,0.29,-6.29270636869244e-06,1.00000562365559,-0.185833063424681,false
0.02,0.3,-2.60721471650821e-05,0.999999346162235,-0.184932896571799,false
0.02,0.31,-1.68761253113036e-05,1.00000393697741,-0.18330423075616,false
0.02,0.32,1.06647205141312e-05,0.999997131589495,-0.180912066910577,false
0.02,0.33,1.88440957175181e-05,0.999993035461272,-0.177738733698203,false
0.02,0.34,2.27311338381986e-05,0.999991088881472,-0.173765809735855,false
0.02,0.35,9.70221845793597e-06,0.999997613598419,-0.168968475936817,false
0.02,0.36,-4.40345237007445e-06,1.00000467754095,-0.163317098060612,false
0.02,0.37,-1.49040392424317e-05,1.00000492147732,-0.156795911703768,false
0.02,0.38,1.43581173945222e-05,0.999995281982793,-0.149371324019256,false
0.02,0.39,9.77715739907486e-06,0.99999757606994,-0.141039969709182,false
0.02,0.4,-1.77018317556218e-05,1.00000352477029,-0.131768896537556,false
0.02,0.41,2.01249075769884e-05,0.999992394046803,-0.121537359043146,false
0.02,0.42,-1.61903323969834e-06,1.00000328313887,-0.110338434493049,false
0.02,0.43,-5.05016741116723e-06,1.00000500140771,-0.098153243805385,false
0.02,0.44,-2.54564468643372e-06,1.00000374717423,-0.0849773408384309,false
0.02,0.45,-2.94566555243973e-06,1.00000394749965,-0.0708204485460847,false
0.02,0.46,-5.90390984765671e-06,1.00000542895118,-0.0557268780696226,false
0.02,0.47,-2.4728771860761e-06,1.00000371073318,-0.0398186912181989,false
0.02,0.48,-5.67036095209784e-07,1.00000275631193,-0.0234715149061336,false
0.02,0.49,5.87099763288924e-07,1.00000217833521,-0.00809497368098956,false
0.02,0.5,-0.000205203263705867,0.999909920771412,-1.50759594631194e-19,true
0.02,0.51,2.02213582136003e-06,1.0000014596872,-0.00847451330593211,false
0.02,0.52,-2.66642564522708e-06,1.00000380765982,-0.0259957466167685,false
0.02,0.53,1.38517142767788e-06,1.00000177867096,-0.0467831286535011,false
0.02,0.54,7.99995982938318e-07,1.00000207171946,-0.069506671658606,false
0.02,0.55,4.18488478795862e-06,1.00000037660972,-0.093807149928404,false
0.02,0.56,-4.51120752218093e-06,1.00000473150338,-0.119567292498758,false
0.02,0.57,-2.28195170280111e-06,1.0000036151201,-0.146746526762439,false
0.02,0.58,1.07337111887642e-05,0.999997097039833,-0.175329546245671,false
0.02,0.59,0.396025299600786,0.789574841799824,-0.251304797548815,false
0.02,0.6,1.42696435847191e-05,0.999995326289364,-0.236757865679644,false
0.02,0.61,-6.41059951503827e-06,1.000005682695,-0.2696398517205,false
0.02,0.62,-6.37782027389787e-06,1.00000566627956,-0.303976555817591,false
0.02,0.63,1.19324711029472e-05,0.999996496715946,-0.339787977320525,false
0.02,0.64,1.00000247232008,2.76156292571068e-06,-0.18091299529684,false
0.02,0.65,1.00000247234002,7.45035484304572e-07,-0.179427543774667,false
0.02,0.66,1.00000247236135,-1.41162605465739e-06,-0.177743477583882,false
0.02,0.67,1.00000247238423,-3.72474452114265e-06,-0.17585780022626,false
0.02,0.68,1.00000247236395,-1.67456990480919e-06,-0.173769595055357,false
0.02,0.69,1.00000247233805,9.44156937205103e-07,-0.171474047645188,false
0.02,0.7,1.00000247230995,3.7861827297746e-06,-0.168967989069516,false
0.02,0.71,1.000002472335,1.25274951875648e-06,-0.166250828843906,false
0.02,0.72,1.0000024723675,-2.03395313404457e-06,-0.163317472992105,false
0.02,0.73,1.00000247237429,-2.72008716064991e-06,-0.160165899951281,false
0.02,0.74,1.00000247233581,1.17126589299967e-06,-0.156793792222266,false
0.02,0.75,1.00000247231594,3.17754307375269e-06,-0.153197271920278,false
0.02,0.76,1.00000247236256,-1.53357315856609e-06,-0.149375012125657,false
0.02,0.77,1.00000247236947,-2.23318047186419e-06,-0.145323184367257,false
0.02,0.78,1.00000247231108,3.6716970043263e-06,-0.1410394475265,false
0.02,0.79,1.00000247235553,-8.23070342249018e-07,-0.136522145216205,false
0.02,0.8,1.0000024723629,-1.57065429962602e-06,-0.131767637439104,false
0.02,0.81,1.0000024723137,3.40637141549396e-06,-0.126773923229825,false
0.02,0.82,1.00000247239137,-4.44690036253806e-06,-0.121539073482967,false
0.02,0.83,1.00000247230424,4.36330524167009e-06,-0.116061214154454,false
0.02,0.84,1.00000247237258,-2.54708285598586e-06,-0.110338542187044,false
0.02,0.85,1.00000247236872,-2.1557624978654e-06,-0.104369320090546,false
0.02,0.86,1.00000247227318,7.50372129109646e-06,-0.0981524246741411,false
0.02,0.87,1.0000024722495,9.89809920439694e-06,-0.0916881997114861,false
0.02,0.88,1.00000247214835,2.01263811753609e-05,-0.0849767441371165,false
0.02,0.89,1.00000247273834,-3.95322720443394e-05,-0.0780199514510436,false
0.02,0.9,1.0000024722221,1.26694594565668e-05,-0.0708207715692327,false
0.02,0.91,1.00000247235694,-9.65892290878713e-07,-0.0633866955984849,false
