zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,power,test_FLAG
0,0.5,0.022242728992896,0.293509037463221,0.124820378679782,0.391781004435153,0.227477630036678,0.219563242652458,-0.0247095036891615,-0.0711457220769019,0.0416013942885492,-0.0501825360545073,0.0485525384752587,0.00206057585419643,0.0174257109553225,-0.0199910037202712,0.00397580617319274,0.0205742685888105,-0.00119886281064379,-0.036353475156615,0.0201679479616311,0.00568786762701089,-4.28193474187735,false
0,0.55,0.092105403318658,0.312235512108608,0.248902973763977,0.370516491647561,0.158163949613072,0.134016994401491,-0.00673771419253116,-0.011521738531571,0.040748282663015,-0.0199922101248968,-0.0701742944864223,0.0812900348846893,0.0170113148985542,0.0172678707434366,-0.038658841142177,0.0015949401820993,-0.000563207912110043,-0.000506915205707566,0.0116508635632107,-1.16537211713336e-05,-5.2425469809581,false
0,0.6,0.0163785098607039,0.492225922972144,0.423991129929827,0.217782731562578,-0.0588088226429141,-0.0125896698299566,-0.0100002539499594,0.030208946495948,0.00431768244889481,0.0184023138517563,-0.0247795210390974,0.00851139716738202,0.0203143359370491,-0.0109176098757976,0.00559681625359668,0.0149162321990953,-0.0134513678852853,0.0101017741246731,-0.00196382501102125,0.0020936514442054,-2.21816794937982,false
0,0.65,0.0515908190521587,0.535326127347498,-0.232695376187727,0.445064366664859,0.079741661213232,0.132478636214044,0.0330515903866,0.0548526466396316,-0.0191245852986423,-0.0374388382339533,0.0401641810951668,0.00496386877778805,-0.0177366814581751,0.0105028378924727,-0.00220919279505256,0.0126267622639364,0.0202906680564063,-0.0155600761218066,-0.0160099125276353,0.00604342776208981,-7.86003556527379,false
0,0.7,-0.0418922508360159,0.241879455900493,0.207344973429788,0.492280345246822,0.150351489543845,0.119938052189116,-0.0521366107301065,0.0124736071678283,-0.01345931187072,-0.00677875714447759,-0.000626334786852611,0.0342177114687182,-0.00334441763682754,0.0177773773550098,-0.0245440832295429,-0.0143914647260411,0.0337371550096292,-0.01283895689808,-0.00389415139209625,0.00951034534373878,-9.15902009811551,false
0,0.75,-0.0905994551084737,0.0769378959558029,0.318971604678447,0.420443044958348,0.174157015195494,0.204718574137328,-0.126092834862253,0.022172251132002,-0.0390678675504775,0.021961842011286,0.0231872923474617,-0.00143794398894634,0.00934714192021498,0.0205250873068794,-0.0163645835996715,-0.00887894245993875,0.0227220963876275,-0.00132457802042114,-0.01592303773001,0.0187480916608342,-13.3904046851999,false
0,0.8,0.00174303565954226,0.493369277475454,0.218030563011399,0.357321105504974,0.0710530914481152,0.192304927670206,0.0197909274311461,0.0128407943300042,-0.0610307162201401,-0.0381364416795569,0.0336149228784858,0.0569184209853907,-0.0136929750798922,0.00598761575450218,-0.0272650478021508,-0.00537910017360621,0.0283103469725845,-0.0166280450332727,0.00213708763355194,0.00710097122948975,-14.0399652706114,false
0,0.85,0.117805049545594,0.243430705148691,0.162045481252081,0.490806490061597,0.130384675206128,0.197724635959172,-0.0849100525996354,0.0157647045937814,-0.0370326306538595,0.0237247390679653,0.0160581207336906,-0.0173545527348789,0.00850979889294286,0.0168324221012133,0.00841525511901228,-0.0151403949171182,-0.0166153608973615,0.00810433184953639,0.0100535497389656,0.00169000032130732,-17.659081735137,false
0,0.9,0.0948325573826529,0.30390675194138,0.237526761829593,0.426943723372287,0.133639706396538,0.139436581943881,-0.07147773550728,0.0087006075925867,-0.0380195407046102,0.0222091672940253,0.0109188253038067,0.00812331630425039,0.00766315247130052,-0.0132951073800333,0.0026569889618829,-0.00200171546505785,-0.0087429363543357,0.0167616818379577,-0.00609669100159475,0.00292967269766553,-17.1421410931559,false
0,0.95,0.0950688745868361,0.240393443187075,0.192718691983008,0.431758965137045,0.183654657731923,0.154063447259985,-0.0122577174937136,-0.00694817924183798,-0.0134261239196594,-0.00644741064537439,0.0127770656369867,-0.009216283105843,0.00757186972720751,0.0078040237560252,0.0312034366196275,-0.0246648782536141,-0.0117662773148733,-0.00700462748162741,0.0163561381001641,0.00382419545386254,-26.7162632498858,false
0,1,0.0852081259830397,0.258690197392394,0.308879963196246,0.313260808983529,0.194317871927478,0.137978388085276,0.012029350474108,0.00143785131898948,-0.0393947176957092,-0.0175692042589615,0.000612001773389447,0.0423327265920237,0.0231380945012151,-0.0218214614133118,-0.00175799095472104,-0.0228524420767856,0.0272502298886301,0.00661860526632517,-0.0300623942553674,0.0242214363169644,-29.6269463387737,false
0.05,0,4.61892223060277e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,true
0.05,0.05,0.0223875938530354,-0.279686619015311,-0.109165615022682,0.301977094108455,0.188619415352541,0.0241529157335101,0.019189955133598,0.191472355642976,0.0365043379370965,-0.130530111288707,-0.0515949094084463,-0.0348473943675813,-0.010087891503049,-0.0704924191498659,-0.0435706866002863,0.0994419841233021,0.0382187251681657,-0.00442263989822107,0.0475635186712531,0.0442949401153891,-0.0388225021776797,false
0.05,0.1,-0.0691984626508628,-0.304412596465973,0.000685774379796437,0.207220682405501,0.278634322109912,0.247906709759985,0.193718700579608,0.141568849176088,0.087142759990944,0.0567824604363037,0.0344517365785034,0.0151404605803318,0.00129484721710738,-0.0443302180588956,-0.0506027153653934,0.0162998074803608,0.0485377089864263,-0.00840275747933511,-0.105613215294225,0.0979361375873073,-0.28120729841113,false
0.05,0.15,0.0193404327447391,-0.480955377250267,0.0125625439624533,0.550483694057215,0.0759673525124697,0.068539922810893,0.122624608504956,0.156934347726593,-0.000911271306169572,-0.0160826723209338,0.0447826947542472,-0.0279273145066847,-0.00839108185874149,0.00267284503041238,-0.0190588291596057,0.0197938046816163,-0.000372513135172588,-0.00500568936435646,0.0133217426421598,0.00294421315033886,-0.20870041610656,false
0.05,0.2,-0.30156598625119,-0.127883635275154,0.24150613058327,0.237337844196237,0.139570863518616,0.358323838366643,0.0918369690049309,0.181775022680332,0.009266164028318,0.00690692713634136,-0.0772798140520215,0.0201934321947596,0.0296223794386733,0.00278144858247172,-0.00831765565800205,0.0286451381896974,-0.0347682485180098,0.0418240568576575,0.0275915906373791,-0.0200297425201455,-0.654024531058075,false
0.05,0.25,-0.133616080374693,0.0450722029390491,0.235640887326515,0.412066425398261,0.157003398696002,0.241821507627725,0.0617916957692919,0.0174872702960462,-0.105093557517341,0.0390248205087641,-0.00216848949703325,0.0395204339494741,-0.00036765013894905,0.00259964442422893,0.0193888111138189,-0.00984387541214643,0.028117763384793,-0.0159131908105381,-0.026134992332988,0.0289061392196926,-0.675866451589729,false
0.05,0.3,-0.281194463738448,-0.00671980924802535,0.192974776504851,0.477466287447792,0.184385493117179,0.220673791458739,0.030850489489211,0.0995851739095246,-0.0504113441830397,0.00485033627929015,-0.0166614415648441,0.0278239272262071,-0.0189733497418069,0.0271220457426849,0.00981018052471501,-0.0079284144407696,0.0311365137377155,-0.0106074945953816,-0.0353171101378464,0.0200438715850699,-1.22154067905325,false
0.05,0.35,-0.0407249372337874,0.0809820144124246,-0.420763660482926,0.414256240042013,-0.100916147497219,0.173759734644862,0.113554921750665,0.0637375675538848,0.00371341106746975,-0.0400928663175744,0.00605625454504109,0.0450203445352736,-0.0028728694321998,-0.0123211286356295,-0.00312670377965574,-0.00438047083278445,0.00850774687552976,0.0133872140055486,0.000907729062035819,0.00316856287338893,-1.06808239291818,false
0.05,0.4,-0.142062411073783,0.0218659952225437,0.150198659482633,0.566952512196635,0.199449091884089,0.160160746760564,-0.037628759708954,0.133265833890422,-0.0864165012290425,0.00541238701126991,-0.00302519879377507,-0.00318110240180597,0.0272895422248971,-0.0112034822602496,0.017902639740207,0.016133772226465,-0.032959951468287,-0.000184033802830261,-0.00306745602403862,0.00361548710659777,-2.59981193226273,false
0.05,0.45,0.0254418393379454,0.213792625685935,0.300488543878424,0.285688374152173,0.237662899595829,0.157169709338296,-0.000644889747407777,0.0323182183043441,-0.0658214522153797,0.0201822695450789,-0.0354749515895447,0.0505239506634273,0.0186867680458616,0.0354411464009458,-0.016401871563679,-0.047826302103832,0.0276912387826003,0.0199945373613452,-0.0327063817374504,0.0110177256595244,-3.92134237379469,false
0.05,0.5,0.0098525046639804,0.240115043671642,-0.0772105017890465,0.521878660258257,0.0747510985818421,0.315922619192913,0.0262100254284859,0.170449564771681,-0.0116022795480416,0.00555696257735885,-0.0098844242522506,0.0119940647668175,-0.0208559250791677,-0.0072635780640852,-0.0158059936429521,0.00365075724328239,0.0774383449494094,0.018080237328737,-0.0463190293852991,-0.0105191222229425,-9.71136309807132,false
0.05,0.55,0.485427730364098,0.24770713438411,-0.155922904501209,0.396977783892186,0.0405415652097783,0.0839266871350828,0.0204593865177409,0.00399421954046732,0.0248786526584061,-0.0118685550745947,-0.0262627738515592,-2.37838641845007e-05,-0.00724397828318163,0.0195569347262345,0.0146449277814466,0.00430705050701783,-0.0121705646371121,-0.0123946109751233,-0.00231464956234429,0.00981565076270648,-2.78830542248677,false
0.05,0.6,0.0743430175522915,0.408329280409501,0.144302279827254,0.295392063913226,0.110299429626031,0.266612467209498,0.100575691431,0.113726914219724,-0.0257073562955148,-0.0628802049836547,-0.0561704970501612,0.0147414251403985,0.0636293533542859,0.016323210293621,-0.0389441862984613,0.033504274445593,-0.00625930373853372,-0.0331084763593136,0.0375522812663365,-0.0129767030963671,-11.8062344829554,false
0.05,0.65,0.043796656203729,0.272253232340838,-0.185961665952576,0.645050607104991,0.145630747744484,0.26548253949387,-0.0024806250250778,0.0437153799009605,0.0674621972940352,-0.0035719339294876,-0.0274454179134218,-0.0557243986437896,-0.00601828845538857,0.0515448145912049,-0.012610269524399,0.0286351485457227,0.014550170390766,-0.023458487621273,-0.0232436023271156,0.011607276278342,-16.4624526411764,false
0.05,0.7,0.0808746608979484,0.430861901363331,0.0868544849668215,0.490734477154738,0.0804255241009178,0.147817169375108,0.0681847108165575,0.0618343418386131,-0.0504641811117837,-0.00873848998323756,-0.0151232380144959,0.0171657448435065,-0.00780024583014164,0.0348347253515375,0.000377772123825563,0.0113903520999762,-0.000962049800715799,-0.0419533243512874,0.00570690544440339,0.0228713345649002,-12.5714197203386,false
0.05,0.75,0.100410031845887,0.15406379822068,0.0397851081872078,0.625559935193699,0.16225839393762,0.138208427511374,-0.0509277218059823,-0.0205449587831082,0.0497880961874578,0.00281461770165991,-0.0208697592921539,0.0107672744646711,0.0280780143017101,0.0146607279538693,-0.00774181728830474,-0.0201660830413382,0.00340243342537845,-0.00311458853383447,-0.0116284855043875,0.0176479543476835,-14.7790207131454,false
0.05,0.8,0.0575964513690075,0.452678549460596,0.227987913120948,0.466271292956412,0.00550671468587943,0.110277602364934,-0.00777440439477016,-0.010240334453331,-0.0396018667437569,0.0170361606318735,0.000235675320861112,0.0191353966996299,0.0194255925969295,-0.0213928257491156,-0.01864671946621,0.00149069159320869,0.0114175851701548,0.00945226599103419,-0.00817614493307613,-0.000247225372774335,-10.5543055383619,false
0.05,0.85,-0.057420138893532,0.271193883149291,0.231031399627366,0.408008792388528,0.173327392945943,0.134575763581143,0.0316427606054861,0.0427297681779699,0.00210792920920389,-0.0569859782239812,0.001495060243617,-0.00414193974390798,0.0299603351252628,0.014624701401729,-0.00707889317566422,-0.0100976135582418,0.0305150747588177,-0.0435041636639649,-0.0156360050392587,0.0296155842771338,-25.2619649017603,false
0.05,0.9,0.0769941137989601,0.388817743952082,0.285978319958817,0.377130207633209,0.106091274240194,0.0935195640436281,-0.0557328868240336,0.0163122922049414,-0.028283598010807,0.019972212863571,-0.0016676887842259,0.0170831032490291,0.0041868680654396,0.00172151747981742,-0.0122487378039926,-0.0267054276212413,0.0280464134294967,0.0169338261601505,-0.0256087347864474,0.00989631773896843,-15.0718366564931,false
0.05,0.95,0.0909945766356061,0.195453557023324,0.348399668591006,0.373790354424773,0.139826308787006,0.125021525455582,0.0126903617936149,0.03374253165304,-0.0299291579502622,-0.0124841958464288,-0.00804667815742935,-0.0014160922244097,0.0176437235889567,0.0279408030808035,-0.0128755339020257,0.0156208543655595,-0.0401193122424061,-0.00315507156809483,0.0287955439490421,-0.00244565583074219,-26.0185045773373,false
0.05,1,0.069285168828171,0.171428988671431,0.294937314975426,0.417746810465958,0.140445755539158,0.137061105124054,0.0155386028844747,0.0883385656991595,-0.0304017754016882,0.013728050622499,-0.0721634572122257,0.0269399775663386,0.00834276764524544,0.0236393058695469,0.00591363591288682,-0.00798280392770195,0.0251610788209841,-0.0431212968361106,-0.017516099444471,0.0339968115977763,-38.4144605070651,false
0.1,0,4.61892223060277e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,true
0.1,0.05,-0.102904551764267,-0.282674456900076,0.0727350109264492,0.192291767291479,0.278293912928097,0.207616666473965,0.162816087812066,0.0304915585161893,-0.123561438286955,-0.119402356026842,-0.0859419909239093,-0.0960358905114205,0.010253126752417,0.0243278426142532,0.0875634079875419,0.0940631552608879,0.0207701310373003,0.0436880109092622,0.0971263179550988,-0.0522930309325641,-0.0703867385617849,false
0.1,0.1,0.0977396237856087,-0.476747881504143,-0.0448980983467673,0.435115189434749,0.179563661093951,-0.0902825217856215,0.0548195757044005,0.28638447163129,0.0192821054836313,-0.00553598302411938,0.0363086040180483,-0.0154964300345884,0.00552297263383868,0.00157823769957135,-0.0172930909358148,-0.00227454489819897,0.000490563436458607,-0.00929723011002233,0.000270606133995189,0.0131771565716713,-0.0990429302753578,false
0.1,0.15,0.0204501552485287,-0.511576322184607,0.00912936748116435,0.500047554865934,0.133148155144939,0.0254869145312173,0.106980253616891,0.186812311875676,-0.0439323981110112,0.0190732711138645,0.00820097705447944,-0.0235809043645792,0.0202719893633353,-0.0147368161678113,0.00294390736035262,0.0164643349547579,-0.00080136959274061,0.00909408027234518,0.00305067079757483,0.00793605080842125,-0.201359458142395,false
0.1,0.2,-0.117839074961073,-0.192517008469354,-0.022349079154956,0.346297279856063,0.244495639673599,0.318283250619828,0.0979435706554945,0.143384184548393,0.0200991256013688,0.0557715158861827,-0.0321907958091448,-0.00423423974109322,-0.0215665773956574,0.0127656662849197,0.0231064503184274,0.0352793325536067,-0.0508354147030115,0.0169000754111311,0.0489456201249906,-0.0195936862529319,-0.63895846235288,false
0.1,0.25,-0.167033705087235,-0.225233655100831,0.073030751779331,0.494792161677715,0.221783612176239,0.313257899824269,-0.0347124182980162,0.132514598833067,0.0295806207680839,0.046528354355802,-0.0229053886318372,-0.0149684176611723,-0.0153984403060184,-0.000118306354431085,0.0364113840691552,0.00929443579126207,-0.0193039240733096,0.0426024148966219,0.00404127115079323,-0.0244185722175597,-1.01673729350784,false
0.1,0.3,-0.0461811868257748,0.0235361364454724,0.0300085960331328,0.44326197221101,0.175830123182892,0.339401142787356,0.0230528620186457,0.110596653415758,-0.0277637258209099,-0.025229149501985,-0.0312124936805592,0.0616361180527744,-0.0121931132893747,-0.021955981592314,0.0131718109185079,0.0176274482251674,0.0385460537011633,-0.0164178298528215,-0.02906508563899,0.00980811392144447,-1.55510689367654,false
0.1,0.35,-0.0158384573324302,0.349428366313028,-0.0121924327919164,0.605470914672234,0.00865376689475739,0.251982763146116,0.0422694720277637,0.0229743253897507,-0.0198640053578026,-0.0252820407061962,0.0347234595594507,0.0135549608236978,-0.00262908835778635,0.0216536097052172,0.00552077750586187,0.0189829916232939,0.00572697944766822,-0.0304892555821158,-0.00782294241157914,0.0253849973097027,-1.59025722817034,false
0.1,0.4,-0.0345503915607526,0.374222681452843,0.021670304446081,0.520735486986133,0.115960866654699,0.230965530573363,-0.0389944312211956,0.0372637436138,-0.0294206210838172,-0.00344248193007271,0.0281111780153602,-0.0055454442622086,0.0279507454335636,0.0178403078955108,-0.0223950096318007,0.0223299804514087,-0.00326564788463937,-0.0221319504386846,0.00876210303014783,0.0107343272719086,-1.9793619279186,false
0.1,0.45,0.00888873152996205,0.395760411736608,-0.06853942510357,0.538967573976568,0.112255155980767,0.255808754733836,-0.00292443245067841,0.112436761439456,-0.0319649582442242,-0.0611097884698559,0.0643937783316037,0.00632817067891351,-0.0488005312303526,0.0240670334250668,0.0376785928739706,0.0137258979449162,-0.000134049012190973,-0.0351727561889043,-0.00687680257269554,0.0154643295615347,-3.86792386288459,false
0.1,0.5,-0.160539817959313,0.27874145159943,0.20978046661334,0.516071435933979,0.117354382213459,0.136159282417447,-0.0940998766081253,0.0223723795796157,-0.00582166064881646,0.0221722385877793,0.00506696586597509,0.0153976991809108,0.00848620444245177,-0.0238515904303676,0.00948226701573786,0.00927032446175343,-0.0176331513258165,0.00515258315104382,0.00753244997860494,-0.00164003180640399,-2.69660012862221,false
0.1,0.55,0.0382247119473245,0.39826396832567,0.281151372884252,0.257756621083382,0.184057894663775,0.19983988610233,-0.0585711800258887,-0.0191855291476185,-0.05514229220758,0.0799669745792259,0.0142224062358484,-0.00775846298059487,-0.00964051840154249,0.0256884517057523,-0.00768415321296243,-0.0116124363751216,0.00517803690926359,-0.0058881723471049,0.0056418620501563,0.00588592867942301,-4.46389827629107,false
0.1,0.6,0.0631358151795917,0.214801587041671,0.163188127141913,0.387732869410167,0.200602804332082,0.235761658703098,-0.000916870507363333,0.0285670386405193,-0.0646318070934221,0.0271536693090314,-0.0235130148701315,0.0352759649926456,-0.0125080337998397,0.0109121040834308,-0.00428845679216148,0.00174823685991655,0.0385941193804488,-0.0427388115992833,-0.0222320497349443,0.031727038880909,-7.89527246591401,false
0.1,0.65,0.0847708884078021,0.235957521863408,0.265840550827954,0.3674443867265,0.16714590155085,0.159716890927253,0.00559049833909131,0.00408950077909763,-0.0747004792933201,0.0425387947557421,-0.0184514227966352,0.0541664324107356,0.00618470092074522,-0.00476532414475142,-0.0261729346374861,-0.00930072101763948,0.0372866027499255,-0.0207325798555464,-0.0136891706266885,0.0184546645595241,-8.22149786957607,false
0.1,0.7,0.0865602726908699,0.286664651678448,0.351104923253042,0.436103233930171,0.0532133685481587,-0.0285152100467503,-0.0394053497426912,0.0297568093126412,0.00477634510240896,0.0131688570134743,-0.0120021469400723,0.0311045536766348,-0.0328538781594223,0.0127044320995476,0.00428507842314022,-0.0114588197242011,0.0165416421402481,-0.00251118836821845,-0.00342199859960355,0.001036011076407,-5.14314318905733,false
0.1,0.75,0.0784275984979236,0.294964310472121,0.161292418832864,0.352446501359898,0.201293563037815,0.233678353854606,0.00143621675292653,0.0474436947012762,-0.0465589225959725,0.00632582495982812,-0.0438833574394426,0.0217420865031301,0.018377421643225,0.0164388667795898,-0.000843055414897979,-0.0336602546592141,0.0321696133750238,-0.000229750116937434,-0.0396040731263881,0.0290778838903468,-16.1216765139199,false
0.1,0.8,0.079832183154525,0.424190580405144,0.030612837336407,0.375669645475609,0.09719742692454,0.290771772781713,0.103882633635337,0.0662848625291308,-0.00998329511958592,-0.0430955486204016,-0.00995238888632951,0.00136654357338727,-0.00602999676781221,0.027071171743214,-0.0424944928396761,0.0654129580314272,0.0263574611094412,-0.0472161237138353,-0.021440790367388,0.0224134436847786,-28.7557508823762,false
0.1,0.85,0.0743399959530793,0.218298833928209,0.272324059858696,0.303894140131094,0.224286634711435,0.199492831886751,-0.00648682408302065,-0.012008376534569,-0.0700048672612633,0.013547046859666,0.0274824077228351,0.0345810470815403,-0.0144432271719568,-0.0133028166913756,0.0146735838202986,-0.0203951639458782,0.0333380644699917,-0.0273287827448178,-0.011914545634521,0.0229153389607943,-19.0026324764925,false
0.1,0.9,-0.0338608541974303,0.270945052401214,0.184421041519294,0.398214852781826,0.207243926660859,0.168689909430773,0.00542111428261482,0.0165195513407104,-0.0860682515387614,0.01646459655225,-0.00293145088002834,0.0542038775498004,-0.0159908871970466,0.00466562795644589,-0.0184378322597131,-0.0020794516342829,0.0403601534177257,-0.0307223532179347,-0.0126239752366839,0.0224977442317386,-21.9638104105984,false
0.1,0.95,-0.0414749718902344,0.336368655889515,0.102256459592997,0.443436055532064,0.163818028303903,0.238219328720919,-0.00651101724153017,0.0200886149476359,-0.038103234519394,0.0131936896436399,-0.0283980311857419,0.0160316128524498,-0.0101036863436239,0.0167273731917228,-0.00394326949650855,0.00527005291480315,0.031293269138271,-0.0447070509271171,-0.0205378441986959,0.033270553012481,-32.2845129728987,false
0.1,1,0.0810472427249267,0.2358312220073,0.197597345048069,0.413596953780633,0.170615703563333,0.210329713849013,-0.0287198362039742,-0.014622282499945,-0.0526784237127259,0.00339708514543805,0.0306537336874481,0.00543278209873894,0.0286710799167427,-0.0457376716315685,0.000662445664207977,0.0410371272466512,-0.021447821750506,-0.015061569230707,0.00876182585775139,0.00885866986564249,-28.530649400857,false
0.15,0,4.61892223060277e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,true
0.15,0.05,-0.0717841497884949,-0.291034308922742,0.184537487451182,0.286537344445181,0.222501005229379,0.199234179537451,0.176460738418482,0.0656804718848253,-0.0704579390953282,-0.117319498672662,-0.0833992015439805,-0.0537708285168625,-0.0359202074213368,0.0068437346572653,0.0580518132397244,0.0626903000632042,0.0431325299232712,0.0390255322311346,0.029461062754428,-0.0291479744664006,-0.075401136420084,false
0.15,0.1,0.00129466149380702,-0.0411157692246999,-0.133442417604695,0.145943391056671,-0.268841183469979,0.203661032696063,-0.198185930571033,0.190575726609506,-0.0485698907290401,-0.00812390808641574,0.00423324877322206,0.0295636842720803,-0.00375263021582868,-0.0283388853647661,-0.0107361490293674,0.0314919611494022,-0.0100300365259883,0.00103349618021463,0.00884719428515965,0.00521422279880878,-0.0382106814659626,false
0.15,0.15,-0.0547012591966327,-0.332657918319292,0.240138271281453,0.466967306428864,0.253646865159936,0.17294895150477,0.0825383754008547,0.10625963244785,-0.010170458625904,-0.0251527363124418,-0.0431445395688277,0.0203188410722642,-0.0131511430252751,0.00108660363426233,0.00335344548443025,0.0461984325543547,-0.0261898920920878,0.00920138864421702,0.0154048171605299,-0.0161609382742432,-0.281153689728823,false
0.15,0.2,-0.109734440805243,-0.21909599934211,0.0189078931125074,0.423045778777943,0.253067480405663,0.32335690809246,0.0565380154519787,0.106689250877659,-0.0215998443500196,0.0520475572275322,-0.00119789817031575,-0.00423564851310775,-0.02543473234608,-0.00671883790003626,0.0645288421632065,-0.0067676261011253,-0.0269217693098864,0.0390855078983768,-0.00161229041190664,-0.00388898949956216,-0.488116731929167,false
0.15,0.25,-0.101559068918447,0.0390323823097189,0.305739375944063,0.31634995821985,0.205037509978561,0.287129366134698,-0.0294423226741256,0.0200876613375897,-0.0305864531047865,0.00849402834517486,-0.0356456118421399,0.073034840423746,0.0059659412355094,-0.0116699702648123,0.00911669622681828,0.0115160390243229,0.0101999963784985,-0.0148773981938996,-0.0150522446424615,0.0203113828784967,-0.543427340717416,false
0.15,0.3,-0.236434153841899,0.216821812918149,0.286469029536037,0.362563914097668,0.201477166511674,0.157571318299304,0.00188811919003533,0.0436112025371934,-0.0569860404287947,0.0133623960543887,0.00337255506049917,-0.00212121957649451,0.0554562017058731,-0.00892375790310085,-0.0109494703302084,0.00350530427285525,0.0113507213994228,-0.00085943345514637,-0.0179149272477582,0.0207513734148182,-0.811786669201702,false
0.15,0.35,-0.431762437660743,0.157561835644635,-0.187149266633302,0.297373512678659,0.042901211601425,0.223837421303918,-0.0245522218586526,0.0351718333487186,-0.00217336033891171,-0.0575456123661694,0.0406754158640833,0.0381054630000673,-0.0316861321226376,0.000122326933104141,0.0134685109920315,0.0110493178445981,0.00591361587636359,-0.00797234738854084,-0.000223720840057505,0.00687781790951326,-0.846205381902005,false
