zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,power,test_FLAG
0.01,0.66,-1.12806694172868,-2.27874189190469e-05,0.127718026127094,6.58386967735819e-06,0.0174403205255408,-0.0443707159448203,false
0.01,0.67,-1.12692930211236,1.79807347333343e-06,0.125117417141458,-2.01720759234871e-07,0.0175796921552929,-0.042412045661607,false
0.01,0.68,-1.12954274506795,-0.0171476334964159,0.129454163227952,0.00448118870035102,0.0155500457990431,-0.0419412569671813,false
0.01,0.69,-1.13130531498806,-0.00783684920463902,0.132019994457764,0.00205362084057165,0.0139056276366898,-0.0404319368574069,false
0.01,0.7,-1.12365830080282,5.01638083855198e-05,0.118222658120243,-1.16574282118248e-05,0.0179564042174062,-0.0373106994932861,false
0.01,0.71,-1.12330929182532,-0.000203736940657501,0.117362802296921,4.90407618366934e-05,0.0176734726230356,-0.0359692798304068,false
0.01,0.72,-1.11953304500692,-1.22752771002225e-05,0.11031092617505,-1.58986664200449e-06,0.0176747461140119,-0.0373823820281753,false
0.01,0.73,-1.11570311505038,1.51516440584866e-05,0.104014393180939,6.50935240988548e-07,0.0171774411108409,-0.0394970121307049,false
0.01,0.74,1.11147842482695,4.12728589343152e-06,-0.0979872958045891,-4.06124579423325e-07,-0.0166846466926815,-0.0416026608225858,false
0.01,0.75,-1.10690652250731,-0.00027177395065294,0.0922620020825053,3.25583544372472e-06,0.0161842762413369,-0.0437443453837131,false
