,new_nodes_z,new_nodes_o
0,0.02787375331135091,0.9493096861489742
1,0.05255091460108725,0.92950060632502
2,0.09339002136149341,0.9094745315519513
3,0.11201941755629266,0.9005666468619868
4,0.14796840359037053,0.8201431504969496
5,0.19619837887885871,0.7213344641589706
6,0.26062899574164244,0.7170082974616546
7,0.31343597001251966,0.6895430551396579
8,0.4284053630486422,0.6694120244417409
9,0.4545836744920918,0.5866673489841835
