zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,fval
0.18,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,7.85189730049555e-20
0.18,1.05,1.01048656096347,-0.0108683916305053,0.00173806230763692,-0.00226962421694391,0.0012380396929088,-0.000322406724318527,0
0.18,1.06,1.01066066016918,-0.008685324016225,-0.00255673414924972,0.00148072920074645,-0.00141583097402829,0.000518698201540607,0
0.18,1.07,1.01525373891756,-0.0148018182594217,-0.00113546417426925,0.00107959723098645,-0.000358800759787259,-3.50939991654277e-05,0
0.18,1.08,1.02005819165311,-0.02239797296431,0.00335407872624661,-0.00132938827423348,0.000443687835212582,-0.000126476140189159,1.49630464443453e-19
0.18,1.09,1.02153910476675,-0.0231770558832251,0.00215893894525157,-0.000736642292773436,0.000377486574621328,-0.000159750221580105,2.82933194006019e-19
0.18,1.1,1.02176136734499,-0.0232768093963803,0.00253058364331869,-0.0010845968402747,0.000107558900105215,-3.60596669268747e-05,1.13212181597591e-19
0.19,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,7.43864013961746e-20
0.19,1.02,1.00563470108894,-0.0041636486038894,-0.00199668847430871,-0.000839408828987933,0.0020248216420371,-0.000657399472959287,1.7813486570301e-19
0.19,1.03,1.00997477414701,-0.014950669282471,0.00693993425808582,-0.00172887573642372,-0.000164328987249932,-6.85039575183398e-05,3.44336423510267e-22
0.19,1.04,1.00474762218375,-0.0018000653553374,-0.00301437364254995,-0.000860300302981801,0.00146446733559481,-0.000535063515429783,2.10253716361757e-19
0.19,1.05,1.00487552238295,-0.00174950365769104,-0.00260941254911757,-0.000907426224344612,0.000518076199032916,-0.000125015542192294,0
0.19,1.06,1.00549593715709,-0.00192176623521337,-0.00308684844419902,-0.00106739309599347,0.000981005233743283,-0.000398734369218584,0
0.19,1.07,1.01931847696387,-0.0207162866234843,0.00223553277670112,-0.00116160846263989,-3.63111303048741e-05,0.000362354195126474,3.79121603580884e-20
0.19,1.08,1.01559026953824,-0.0161929258336903,0.00146791449407255,-0.00139245203652605,0.00110362131023951,-0.000574305640055239,3.05689876067701e-19
0.19,1.09,1.02018852759866,-0.0217127931226614,0.00274190057103599,-0.00141688712334986,0.000175607231119418,2.57246571465476e-05,0
0.2,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,7.0667086386082e-20
0.2,1.01,1.00778600186528,-0.00746456783184673,-0.00188924194535573,0.00137158565759481,0.000132600701089918,6.60427432319315e-05,0
0.2,1.02,1.00203277837101,-0.000803628845473394,-0.000429791022773849,-0.0019147858784555,0.00161562004534091,-0.000497817092118337,0
0.2,1.04,1.00747371804727,-0.00672096086720519,-0.000660081097126507,-0.00117824749093482,0.00198118630046591,-0.000893327641836273,2.38735157894913e-19
0.2,1.06,1.02024243685573,-0.0230268541786906,0.00281384576027484,-0.000666866404922618,0.000956987529741072,-0.000317349707134505,0
0.2,1.07,1.01784147898002,-0.0190966045084326,0.00186602118517057,-0.00148727796050816,0.00133947131925617,-0.0004609319674353,0
0.2,1.08,1.01760607471581,-0.018648508654481,0.00267045859353168,-0.00209658479590486,0.000359393459732098,0.000111283932898219,0
0.2,1.09,-1.02183989146048,0.0245858929191809,-0.00363157898777315,0.00101217431656676,-0.000403056877614773,0.000274380331590296,0
0.21,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,6.73019913942105e-20
0.21,1.02,0.999962453472124,0.00270908414611144,-0.0018181581864075,-0.00267909824386322,0.00266938529765526,-0.000841287993064982,3.40610594761087e-19
0.21,1.05,1.01124361966774,-0.011084285297522,0.000447885928948729,-0.00190293675950076,0.0019892782063321,-0.00069131952543757,0
0.21,1.07,1.0109543338865,-0.00937586509700305,-0.00042304268362002,-0.00174917037889441,0.000703810901564611,-0.000107905208974901,1.5897866735323e-19
0.21,1.08,1.01284715136862,-0.0120831773823378,0.000392544662624352,-0.00188760653167728,0.00129793304466174,-0.00056472333800081,2.94179138643844e-19
0.21,1.09,1.01773667723849,-0.0179300320026274,0.00147543991746242,-0.00202753728306801,0.00107118342996642,-0.000323650801333176,0
0.21,1.1,1.02315240397067,-0.0243232995424103,0.00172740105660447,-0.000481130099326868,-0.000283297827330107,0.00020996536598536,0
0.21,1.11,1.02317764010906,-0.0243190284464467,0.00182038833485609,-0.000689482701202372,0.000153098698361594,-0.000140609884048095,0
0.21,1.12,1.02558350943473,-0.027244383452877,0.00259776452593153,-0.000943263830835482,7.92211861423469e-05,-7.08775268456591e-05,0
0.22,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,6.42428137505395e-20
0.22,1.02,1.00440832157068,-0.00337607436733947,-0.000569398016060718,-0.00184951666824263,0.00191982447221855,-0.000530782446758373,0
0.22,1.04,1.01124720927071,-0.0121739507238734,0.00123695732500178,-0.00100947332237196,0.00108384186674241,-0.000382298303190376,3.77874280390202e-20
0.22,1.05,-1.0220384961009,0.029650352369338,-0.00795728701650327,4.62352358461727e-05,-0.000239691673787064,0.00053664641450498,0
0.22,1.06,1.01327733369754,-0.014140876863596,0.00156573140507899,-0.00156092936803611,0.00157021264673799,-0.000709271045462111,1.38438708222325e-21
0.22,1.07,1.01182440908257,-0.00782995887631485,-0.00572414012648853,0.00287198455207297,-0.00180063844199647,0.000660502280344629,0
0.22,1.08,1.01734468673572,-0.0178133244131494,0.000265430475595037,0.000108022828076182,0.000567086601939299,-0.000469780841954116,2.66340851983882e-19
0.22,1.09,1.01977245493406,-0.0215658121700792,0.00295683777076749,-0.000838487178968109,-0.000561205985470951,0.000238294075776228,1.45228923288136e-19
0.22,1.11,1.02502699405336,-0.027378015425946,0.00349390689462934,-0.00120385381961687,6.74741939593434e-05,-4.49858595325957e-06,7.07461223744809e-20
0.22,1.12,1.02561641821406,-0.027418562056531,0.00281380101913813,-0.00120049698055349,0.000400452066971876,-0.000209640711697532,6.81943199803003e-20
0.23,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,6.1449651239344e-20
0.23,1.01,-0.999817906133009,-0.00281229131983636,0.00107575083936769,0.0038991918611132,-0.00276671218069062,0.000419542773913867,9.18647979918209e-20
0.23,1.02,1.01128964467227,-0.0122977694979393,0.00153248629694929,-0.00259656577141224,0.00253319691554404,-0.000458615747142384,8.72678851390701e-20
0.23,1.03,1.00913527831458,-0.0125011984609732,0.00419642857560761,-0.000580644977783051,2.8679745671612e-06,-0.000250399958018764,4.79141685446112e-20
0.23,1.05,1.01233281623837,-0.0132859066823388,0.00175230196366636,-0.00170060501783926,0.00140638754834446,-0.000502753309144287,0
0.23,1.08,1.01385359921369,-0.0139987659329591,0.00185667641795898,-0.00192760773975691,0.0002103477227418,7.87114667679686e-06,1.42380250477697e-19
0.23,1.09,1.01520085218246,-0.0146375478621892,0.000597207184359517,-0.00199729024539923,0.00148820180154441,-0.0006493401025192,3.9250599106118e-19
0.23,1.1,1.01950416153246,-0.0198651752468279,0.00188297106673804,-0.00222649254750679,0.000950239308840215,-0.000243661508671027,0
0.23,1.12,1.0244611481107,-0.0259073786890608,0.0027105350410159,-0.00142796537564744,0.000322068065918251,-0.0001564385527214,0
0.24,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,5.88892520069877e-20
0.24,1.01,0.995062220939141,0.0116837897533399,-0.0080785127840744,0.000204837049852423,0.00162307832910707,-0.00049299000664007,0
0.24,1.02,1.00926276566633,-0.010372604752356,0.000338532972916294,-0.000730941166159084,0.00273338822926039,-0.00122876433167654,3.66219787176273e-20
0.24,1.03,1.01531754654475,-0.0228145454530049,0.00872820438128335,-0.00119181306218937,0.000596741705608784,-0.000633806549344196,2.70524056362267e-20
0.24,1.04,1.01300118297138,-0.0141346400623929,0.00185759392759223,-0.00216344488393719,0.00187530336812981,-0.000433706820796593,2.67234809071842e-19
0.24,1.05,1.02016481127893,-0.0234458021060093,0.00347369439562505,-0.00141502500759174,0.0016743034110847,-0.000449737433573926,1.25858829117805e-19
0.24,1.06,1.01279963846712,-0.0145810579277769,0.00220435583727888,-0.000816736376746926,0.00137478528788365,-0.00097878591973022,0
0.24,1.07,1.01395103386017,-0.0157707004106637,0.00473436640608495,-0.00359706081288315,0.000587942574171219,9.65777963148172e-05,0
0.24,1.09,1.0217686571168,-0.0202686154931888,-0.00268777016615697,0.00125415747780666,-0.000407470962530132,0.000343124039287011,2.68097322543008e-19
0.24,1.1,1.02264038484728,-0.0226045427512432,-0.000699904901334487,0.00114768399048836,-0.000660679191942748,0.00017910039645008,0
0.24,1.11,1.02335271173314,-0.023508910522218,0.000251104204386903,-0.000168288329804632,0.000193808663668715,-0.000118420246194654,0
0.24,1.12,1.02556603581981,-0.0268083645870205,0.00179872159592114,-0.000300645645372874,-0.000345936694726463,9.21615988063512e-05,1.43636320976914e-19
0.24,1.13,1.02672562140852,-0.0287518902451381,0.00358037118617394,-0.00191719176171064,0.000612357267076018,-0.000247331510655348,9.24202629205729e-21
0.24,1.14,1.02943528860816,-0.0315002696617479,0.00318024153499543,-0.00122451015332274,0.000212846390006058,-0.000101692084550508,1.04972307087184e-18
0.25,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,5.65336844902991e-20
0.25,1.01,1.00361465976132,-0.00364137003123705,-0.00293210302690646,0.00467549856458191,-0.00154654694732818,-0.000167712759541423,7.05483020259073e-20
0.25,1.02,1.00542871200244,-0.00417087292197803,-0.000822097694934639,-0.00243438916906527,0.00275684523621519,-0.000755824245437843,0
0.25,1.03,1.00955185052709,-0.00824939182805527,-0.00461255924071693,0.00487542304511415,-0.00183525237383073,0.000272261726225845,2.93749065356451e-20
0.25,1.04,1.00528375476421,-0.00464988385449837,-0.00076713995313019,-0.000863685712402905,0.00243521154676371,-0.00143596878218408,3.40154577208939e-19
0.25,1.05,1.00918513297535,-0.00730029445867578,-0.00311708835762752,0.00298681236160334,-0.0027066533598226,0.000954336081175282,3.76936227525543e-19
0.25,1.06,1.00742137790438,-0.00530752653621949,-0.00125878633193902,-0.00228111019976744,0.00245227484544539,-0.0010240264768351,4.6614081911866e-21
0.25,1.08,1.02616412454676,-0.0308047548887765,0.00448768300470203,-0.000105565549488836,0.000760345781849649,-0.000499713937746267,0
0.25,1.09,1.01850104362606,-0.0181008346367589,-0.00146148233791382,0.00190129430813599,-0.000777326378169366,-6.06130547667359e-05,1.0997531711264e-19
0.25,1.1,1.02083255621763,-0.0230537260501795,0.00391902832411161,-0.00227283275937796,0.00108886324549621,-0.000511846268514021,0
0.25,1.12,1.0278826494443,-0.0294115252801878,0.00180255705560822,-0.000183195594801618,-0.000221496963892119,0.00013298282527877,6.56257528161231e-20
0.25,1.13,1.0281849226332,-0.0308811725879535,0.00419265978834675,-0.00178379521905437,0.000504154122773941,-0.000214834106649023,0
0.25,1.14,1.03073894557163,-0.0329007455150579,0.00311643268454598,-0.00111337402047005,0.000211016129337415,-5.03736520128277e-05,0
0.26,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,5.43593142852798e-20
0.26,1.02,1.00376901201297,-0.0012329875915521,-0.00211378681371124,2.63989789074954e-05,-0.00183324563278718,0.00138698359988146,0
0.26,1.03,1.017395037014,-0.0198101789973252,0.00136436544371694,0.00147060151365478,-0.00116924718532871,0.000751749969195794,0
0.26,1.04,1.00060625828351,0.00382174412776379,-0.00584360285627164,0.00105909137793775,0.00146635889337904,-0.00110756149269145,5.76258383743749e-19
0.26,1.05,1.01335352602744,-0.015161684935513,0.0017798181335042,-0.00107341164969623,0.00235616551252663,-0.00125216786060112,1.77108558145332e-19
0.26,1.06,1.01674281239642,-0.0179086890937908,0.00289172480989355,-0.0025458948989815,0.000332098953621461,0.000490146519445319,0
0.26,1.08,1.01584131762385,-0.0162009373243165,0.00172826640393771,-0.00262123582422917,0.0019982498087683,-0.000743542653083421,0
0.26,1.09,1.01664069425405,-0.0189328255431864,0.00506205147633003,-0.00305225293927534,0.000376616074456373,-9.22001536465479e-05,5.17901870942689e-19
0.26,1.11,1.02283967142019,-0.0252817807550955,0.00488429351279547,-0.00289052965395391,0.000437859908928976,1.24949767799667e-05,2.55083354634831e-19
