,new_nodes_z,new_nodes_o
0,0.02787375331135091,0.9493096861489742
1,0.040893752553287636,0.9402540234577023
2,0.06310966223432259,0.9225075074222373
3,0.11300342559201688,0.901750656810762
4,0.1421067058672046,0.8179869648142994
5,0.19627840394891552,0.7216017693376825
6,0.3179726739206609,0.7027852026926177
7,0.3884678003429711,0.6521747322266035
8,0.45319876196356834,0.5838975239271368
