zeta,omega_ratio,solution_1,solution_2,solution_3,power,test_FLAG
0.335,0.66,1.179807395,-0.222763591,0.02536006,-0.03249189,FALSE
0.335,0.685,1.174437592,-0.210271862,0.019770107,-0.032567079,FALSE
0.335,0.71,1.168891167,-0.198021758,0.014881521,-0.032057542,FALSE
0.335,0.735,1.162426286,-0.184732864,0.00996124,-0.031069256,FALSE
0.335,0.76,1.157232018,-0.174427078,0.006569133,-0.029530605,FALSE
0.335,0.785,1.150919344,-0.162677261,0.002775746,-0.027743347,FALSE
0.335,0.81,1.143884016,-0.150237375,-0.001119107,-0.025717928,FALSE
0.335,0.835,0.96853638,0.026485649,0.004981263,-0.002162744,FALSE
0.335,0.86,1.119177969,-0.110057765,-0.012563622,-0.022377609,FALSE
0.335,0.885,1.111304636,-0.100445391,-0.011588001,-0.026498965,FALSE
0.335,0.91,0.996457315,-0.005623697,0.009169288,-0.000285417,FALSE
0.335,0.935,1.006585793,-0.016527992,0.009944935,-0.000430699,FALSE
0.335,0.96,1.015280256,-0.025957884,0.01068022,-0.000458851,FALSE
0.36,0.46,1.085690004,-0.064907414,-0.056362438,-0.058893391,FALSE
0.36,0.535,1.203154288,-0.267356111,0.064202817,-0.029721701,FALSE
0.36,0.56,1.202966297,-0.26464252,0.061677121,-0.027744813,FALSE
0.36,0.585,1.192413239,-0.248676541,0.056264195,-0.031283946,FALSE
0.36,0.61,1.193551858,-0.250594853,0.043185569,-0.02924912,FALSE
0.36,0.635,1.187599792,-0.23933993,0.034908336,-0.030285315,FALSE
0.36,0.66,1.182218319,-0.227166586,0.028022609,-0.031093055,FALSE
0.36,0.685,1.176906187,-0.214882373,0.02220488,-0.031417891,FALSE
0.36,0.71,1.171452998,-0.202764539,0.017148142,-0.031187519,FALSE
0.36,0.735,1.165754038,-0.190795019,0.012607462,-0.030424003,FALSE
0.36,0.76,1.159832716,-0.179038414,0.008478503,-0.029186525,FALSE
0.36,0.785,1.153853911,-0.167762562,0.004764796,-0.027600336,FALSE
0.36,0.81,1.147177144,-0.15580519,0.000957352,-0.025758974,FALSE
0.36,0.835,0.972113753,0.021550733,0.006338789,-0.002304202,FALSE
0.36,0.86,1.124259784,-0.117851753,-0.01114194,-0.020801932,FALSE
0.36,0.885,1.116442568,-0.107186999,-0.010714169,-0.024566668,FALSE
0.36,0.91,0.995031423,-0.005622884,0.010594451,-1.24E-18,TRUE
0.36,0.935,1.007938318,-0.018974872,0.011039306,-0.000265409,FALSE
0.36,0.96,1.014681705,-0.026876564,0.012197523,-1.45E-05,FALSE
0.385,0.46,1.079851703,-0.053242779,-0.059316941,-0.055761987,FALSE
0.385,0.535,1.203146382,-0.267165582,0.064020186,-0.029438677,FALSE
0.385,0.56,1.202947991,-0.26446776,0.061520661,-0.027496682,FALSE
0.385,0.585,1.20434196,-0.261996635,0.057655386,-0.026404611,FALSE
0.385,0.61,1.196465853,-0.253692629,0.046723401,-0.027644201,FALSE
0.385,0.635,1.190069121,-0.243053291,0.037919391,-0.028783394,FALSE
0.385,0.66,1.184569654,-0.231342972,0.030699355,-0.029706418,FALSE
0.385,0.685,1.179281461,-0.219301537,0.024631219,-0.03024101,FALSE
0.385,0.71,1.17333416,-0.206226493,0.018863106,-0.030420192,FALSE
0.385,0.735,1.168370773,-0.19557454,0.014764918,-0.029758914,FALSE
0.385,0.76,1.162641157,-0.184058977,0.010589582,-0.028770873,FALSE
0.385,0.785,1.156659001,-0.17265653,0.006712346,-0.027397549,FALSE
0.385,0.81,0.96251338,0.031250416,0.006239664,-0.002421775,FALSE
0.385,0.835,1.142978959,-0.148457557,-0.001040877,-0.023847721,FALSE
0.385,0.86,1.132941889,-0.131840091,-0.006311975,-0.021605644,FALSE
0.385,0.885,1.117517535,-0.107959584,-0.012006835,-0.02187369,FALSE
0.385,0.91,1.110893753,-0.100812982,-0.01045491,-0.025994161,FALSE
0.385,0.935,1.101479583,-0.091625454,-0.009854053,-0.029461858,FALSE
0.385,0.96,1.019539288,-0.03183523,0.012298515,-0.000602508,FALSE
0.41,0.46,1.20274,-0.276157992,0.073419358,-0.036299364,FALSE
0.41,0.535,1.203142576,-0.266976094,0.063834498,-0.029159406,FALSE
0.41,0.56,1.20293015,-0.264293173,0.061363909,-0.027254259,FALSE
0.41,0.585,1.202624791,-0.261781942,0.059157956,-0.025537628,FALSE
0.41,0.61,1.199501128,-0.256233464,0.050242217,-0.02622312,FALSE
0.41,0.635,1.192566913,-0.246429167,0.040960074,-0.027360683,FALSE
0.41,0.66,1.186870581,-0.235254664,0.033383509,-0.028354635,FALSE
0.41,0.685,1.181572153,-0.223518239,0.027051825,-0.029051818,FALSE
0.41,0.71,1.176269149,-0.211714003,0.021621371,-0.029302915,FALSE
0.41,0.735,1.170823233,-0.200073191,0.016850034,-0.02904392,FALSE
0.41,0.76,1.165197562,-0.188653114,0.012567764,-0.028294902,FALSE
0.41,0.785,1.159345262,-0.177372903,0.008622745,-0.027135074,FALSE
0.41,0.81,1.153162244,-0.166030569,0.004859685,-0.025657436,FALSE
0.41,0.835,1.146332924,-0.154070447,0.001024187,-0.02393699,FALSE
0.41,0.86,0.984179896,0.005508718,0.010314579,-0.000652551,FALSE
0.41,0.885,1.12224191,-0.114871968,-0.010966079,-0.020137468,FALSE
0.41,0.91,1.002318705,-0.014647758,0.012331968,-0.000179507,FALSE
0.41,0.935,1.107983581,-0.09943979,-0.008543828,-0.028008746,FALSE
0.41,0.96,1.018141021,-0.032164209,0.014025856,-8.69E-06,FALSE
0.435,0.46,1.20277666,-0.275912614,0.073137309,-0.035882932,FALSE
0.435,0.535,1.203127208,-0.266789556,0.063663321,-0.028890499,FALSE
0.435,0.56,1.202912647,-0.264123681,0.061211915,-0.027019055,FALSE
0.435,0.585,1.202591081,-0.261612158,0.059021877,-0.025336018,FALSE
0.435,0.61,1.202691645,-0.258345411,0.053792439,-0.024911501,FALSE
0.435,0.635,1.195121646,-0.249456858,0.044032052,-0.026022804,FALSE
0.435,0.66,1.189142886,-0.238885656,0.036078452,-0.027052615,FALSE
0.435,0.685,1.18378953,-0.22752118,0.029470555,-0.027865928,FALSE
0.435,0.71,1.178539936,-0.215931907,0.023839735,-0.028308749,FALSE
0.435,0.735,1.173183773,-0.204422607,0.018920651,-0.02827742,FALSE
0.435,0.76,1.167658524,-0.193100212,0.014525678,-0.02775932,FALSE
0.435,0.785,1.161932375,-0.181943346,0.010509382,-0.026810688,FALSE
0.435,0.81,1.155491445,-0.170042247,0.006434732,-0.025509908,FALSE
0.435,0.835,1.149190399,-0.158881575,0.002823677,-0.023946816,FALSE
0.435,0.86,0.989089667,-0.000220341,0.011133803,-0.001299752,FALSE
0.435,0.885,1.130113994,-0.127292582,-0.007286165,-0.019920339,FALSE
0.435,0.91,1.116387035,-0.10686096,-0.01119432,-0.021577988,FALSE
0.435,0.935,1.014515111,-0.028155589,0.013643203,-0.000407665,FALSE
0.435,0.96,1.020149849,-0.034980656,0.014833467,-1.76E-05,FALSE
0.46,0.46,1.093973648,-0.078353642,-0.049608497,-0.05516981,FALSE
0.46,0.535,1.203115677,-0.266601721,0.06348701,-0.02862269,FALSE
0.46,0.56,1.202895138,-0.263954275,0.061060012,-0.026785209,FALSE
0.46,0.585,1.202580615,-0.261471686,0.058891866,-0.025124496,FALSE
0.46,0.61,1.202198325,-0.259144834,0.056947235,-0.023621783,FALSE
0.46,0.635,1.197684754,-0.252058049,0.047047116,-0.024798072,FALSE
0.46,0.66,1.19141464,-0.242232822,0.038793144,-0.025808307,FALSE
0.46,0.685,1.18594666,-0.231296602,0.031889878,-0.026698715,FALSE
0.46,0.71,1.180723984,-0.21996439,0.026046658,-0.027295663,FALSE
0.46,0.735,1.175452992,-0.208616555,0.020974782,-0.027469966,FALSE
