zeta,omega_ratio,solution_1,solution_2,solution_3,power,test_FLAG
0.0530577668743943,0.936386948303109,0.996128011324226,0.00509221963117854,-0.00121773014503303,-0.019160172144303,false
0.0530577668743943,0.917868582997653,0.998331919855937,0.00364163752344915,-0.00197112996260895,-0.0299772072776657,false
0.0530577668743943,0.910882030246106,0.998857114568458,0.00325221016468259,-0.00210691307532439,-0.0338162639080016,false
0.0530577668743943,0.899984251346301,1.00482670454731,-0.000903496819026597,-0.00392098590297711,-0.0409077580406666,false
0.0530577668743943,0.829732087763453,1.06867009437659,-0.0523382063883203,-0.0163314198456995,-0.0482188974154909,false
0.0530577668743943,0.811993966564235,1.07734451371133,-0.0599074420732474,-0.0174368187936135,-0.0454806780849906,false
0.0530577668743943,0.730604898202491,1.11309900830813,-0.0998663084674473,-0.0222147121784113,-0.0308870176761862,false
0.0530577668743943,0.709560986833258,1.11521578695699,-0.103589270293799,-0.0220258714034992,-0.0334559369026498,false
0.0530577668743943,0.747272271841402,1.10873200609563,-0.0928049124592268,-0.0215805065436948,-0.0323869866726316,false
0.0530577668743943,0.684813380921886,1.11789837199661,-0.108594564619925,-0.0217738974931613,-0.0369643023843,false
0.0530577668743943,0.655051254285768,1.12137291173101,-0.115682918165861,-0.0214363309824003,-0.0420605793809398,false
0.0530577668743943,0.662450238510474,1.1204818858986,-0.113790029102194,-0.0215255066775389,-0.0406864348671413,false
0.0530577668743943,0.519073999248215,1.17257163839122,-0.244834314851908,0.0243288853089652,-0.0598572167945826,false
0.0530577668743943,0.515250085861728,1.17312693441462,-0.247448213092785,0.0256755620580055,-0.059818131257642,false
0.0748940147421801,0.936386948303109,0.992253001517423,0.00863917033093567,-0.00088958141340993,-0.010929078884206,false
0.0748940147421801,0.917868582997653,0.993655112892574,0.00786533049773987,-0.0015179055425424,-0.0218728908131581,false
0.0748940147421801,0.910882030246106,0.994300099370523,0.00747457065947484,-0.00177215499684364,-0.0259033285070063,false
0.0748940147421801,0.899984251346301,1.03827905466591,-0.0249909213662997,-0.0132869436207973,-0.0473921185111635,false
0.0748940147421801,0.829732087763453,1.06897891594098,-0.0507807489035203,-0.0181977788311864,-0.0449661833254033,false
0.0748940147421801,0.811993966564235,1.08153869706846,-0.0634423725591843,-0.0180961807042369,-0.0422784922905906,false
0.0748940147421801,0.730604898202491,1.10965035399984,-0.0941952003301016,-0.0239853713818673,-0.0299269215546498,false
0.0748940147421801,0.709560986833258,1.13256652612119,-0.133157514849465,-0.0118513493328328,-0.0361893311373782,false
0.0748940147421801,0.747272271841402,1.10765667145984,-0.0909277181469864,-0.0239544329358749,-0.0287420867939051,false
0.0748940147421801,0.684813380921886,1.11435250515157,-0.102506987407821,-0.0236335657971644,-0.0356904991947666,false
0.0748940147421801,0.655051254285768,1.11865602381337,-0.110774109964724,-0.0228566526780063,-0.0406980967256358,false
0.0748940147421801,0.662450238510474,1.11691709243352,-0.10747834145072,-0.0234263217405021,-0.0392112579984909,false
0.0748940147421801,0.519073999248215,1.17615897704058,-0.250044910788675,0.029051526616121,-0.0556311952860592,false
0.0748940147421801,0.515250085861728,1.17677600741376,-0.252563758141285,0.0305163905355755,-0.055501529726619,false
0.095700217496047,0.936386948303109,0.988931176589482,0.0114853895781956,-0.000413891213272451,-0.00411035388028646,false
0.095700217496047,0.917868582997653,0.989885101657665,0.0112932485722961,-0.00117572427929487,-0.0142090337518336,false
0.095700217496047,0.910882030246106,0.990367368492943,0.0110688592587982,-0.00143362154155138,-0.0182611371240821,false
0.095700217496047,0.899984251346301,1.04518922267073,-0.0318865317523968,-0.0133016384968786,-0.0469661202931182,false
0.095700217496047,0.829732087763453,1.07014902592946,-0.0505903780962342,-0.0195583365904753,-0.0422871888602647,false
0.095700217496047,0.811993966564235,1.07991847389686,-0.0594065562417012,-0.0205118373606908,-0.0392467989124965,false
0.095700217496047,0.730604898202491,1.10646707248614,-0.0890038459860461,-0.0256029819185587,-0.0290765108380217,false
0.095700217496047,0.709560986833258,1.10847170791066,-0.0923613475009519,-0.0254967248536143,-0.0313998160275998,false
0.095700217496047,0.747272271841402,1.10497998017898,-0.0866041419381746,-0.0256801061938969,-0.0274290222544921,false
0.095700217496047,0.684813380921886,1.11114489035643,-0.097065563289775,-0.0252876501280594,-0.0345770824287231,false
0.095700217496047,0.655051254285768,1.11442825044461,-0.103335761578511,-0.025130804236215,-0.0391130892759083,false
0.095700217496047,0.662450238510474,1.11355359170749,-0.101613124650895,-0.0251884519213167,-0.0378896611876443,false
0.095700217496047,0.519073999248215,1.17952182071575,-0.254639685805595,0.0335553585854388,-0.0519133761588123,false
0.095700217496047,0.515250085861728,1.18021936401761,-0.257034204532798,0.035137182143524,-0.0517254549291277,false
0.11153539977587,0.936386948303109,0.985724395751139,0.0145124147649554,-0.000234065021262584,-0.000852866482821851,false
0.11153539977587,0.917868582997653,0.987133546868344,0.013891669174096,-0.00102252960874341,-0.00877247400128617,false
0.11153539977587,0.910882030246106,0.987574547457784,0.0136508584998497,-0.00122273616612272,-0.0126018116304574,false
0.11153539977587,0.899984251346301,1.03779760927548,-0.0219742320133758,-0.0158222783516817,-0.0444024271964627,false
0.11153539977587,0.829732087763453,1.07666770657546,-0.0577133226921335,-0.0189541776748447,-0.0402994724999838,false
0.11153539977587,0.811993966564235,1.08474483912855,-0.064377344809252,-0.0203688167975,-0.0371631414802482,false
0.11153539977587,0.730604898202491,1.10417055611341,-0.0852827206483016,-0.0267604220733176,-0.0284805121924771,false
0.11153539977587,0.709560986833258,1.10604269131662,-0.0883679423225823,-0.0267292122779596,-0.0307080447810438,false
0.11153539977587,0.747272271841402,1.10284842390071,-0.0831809820852942,-0.0267473468371089,-0.0269061954328345,false
0.11153539977587,0.684813380921886,1.10854298949411,-0.092695390802079,-0.0266234974136568,-0.0337406655663311,false
0.11153539977587,0.655051254285768,1.11186635488128,-0.0988769814116209,-0.0264616597268506,-0.0381075162402456,false
0.11153539977587,0.662450238510474,1.11101443932368,-0.0972393865159948,-0.0265010485039118,-0.0369380538945271,false
0.11153539977587,0.519073999248215,1.18209801290244,-0.257841351767488,0.0370015293902195,-0.0492752735343818,false
0.11153539977587,0.515250085861728,1.18287969851461,-0.260120260330755,0.0386791057460269,-0.0490581162009996,false
0.173631903706173,0.936386948303109,0.977955638454547,0.0243056560736057,-0.00225847545502669,0,true
0.173631903706173,0.917868582997653,0.975022433187219,0.0258102004498485,-0.000829700029557717,0,true
0.173631903706173,0.910882030246106,0.975192066506857,0.0245107231392247,0.000300185301420151,-1.49353337279879e-06,false
0.173631903706173,0.899984251346301,0.977470870260497,0.0223972866118812,0.000134766459093168,-0.00143253298331151,false
0.173631903706173,0.829732087763453,1.09076881258969,-0.0713874614818986,-0.0195232522504767,-0.0327794268666696,false
0.173631903706173,0.811993966564235,1.09967781080215,-0.081071819982333,-0.0201258268326239,-0.0294283065738549,false
0.173631903706173,0.730604898202491,1.09506710992773,-0.0706927921564713,-0.0313114789956198,-0.0263402929222404,false
0.173631903706173,0.709560986833258,1.09676520375155,-0.0733214917786274,-0.0313806286604475,-0.0282903505041178,false
0.173631903706173,0.747272271841402,1.09382582923515,-0.0688323867769865,-0.0312540726003133,-0.024949399307707,false
0.173631903706173,0.684813380921886,1.09895369447458,-0.0768637660119659,-0.0314565853364915,-0.0309005105801682,false
0.173631903706173,0.655051254285768,1.1018900720811,-0.0819247498651325,-0.0315398847488797,-0.0346084374598627,false
0.173631903706173,0.662450238510474,1.10112785140717,-0.0805731617694828,-0.0315200278902498,-0.0336204205970768,false
0.173631903706173,0.519073999248215,1.11947321080589,-0.127533609407008,-0.031632604343501,-0.068142577992921,false
0.173631903706173,0.515250085861728,1.19446453677308,-0.268980583096831,0.0529410904305622,-0.0401757520414849,false
0.199109635206509,0.936386948303109,0.988925151232588,0.00776843818731404,0.00330923293028667,-3.9322431356694e-19,true
0.199109635206509,0.917868582997653,0.975155015488434,0.0255981140114155,-0.000750195369701007,0,true
0.199109635206509,0.910882030246106,0.980278403318084,0.0168242551586753,0.00290031872213324,0,true
0.199109635206509,0.899984251346301,0.970944153045155,0.0288343957570641,0.000224507171243522,-6.32236132559382e-19,true
0.199109635206509,0.829732087763453,1.0908716908671,-0.0699761912914035,-0.0213430538781506,-0.030071923256985,false
0.199109635206509,0.811993966564235,1.10437349739538,-0.0870596800564124,-0.0201069920860187,-0.0265094796170972,false
0.199109635206509,0.730604898202491,1.09148475856141,-0.0650122868807981,-0.03308686109322,-0.0255759186309911,false
0.199109635206509,0.709560986833258,1.09306265062187,-0.0673934633300775,-0.0332177496686741,-0.0274193352780574,false
0.199109635206509,0.747272271841402,1.09033049573097,-0.0633257946188563,-0.0329851403232783,-0.0242563305882051,false
0.199109635206509,0.684813380921886,1.15937367841725,-0.18238115699992,0.00641414728625705,-0.0378592578252554,false
0.199109635206509,0.655051254285768,1.09787660052857,-0.0752527805613636,-0.0335487474589627,-0.0333653044783625,false
0.199109635206509,0.662450238510474,1.09713164113011,-0.0739756438500544,-0.0335159911929213,-0.0324341122425319,false
0.199109635206509,0.519073999248215,1.19840426005447,-0.269711726486622,0.0567339321495422,-0.0374472306369522,false
0.199109635206509,0.515250085861728,1.20008297484844,-0.270965841668986,0.0590118505753823,-0.0371880848919527,false
0.229305398100392,0.936386948303109,0.974090976152577,0.0300521051221948,-0.00414026020065607,-3.28071339227672e-19,true
0.229305398100392,0.917868582997653,0.976335774025203,0.0238409386022101,-0.000173779050062487,0,true
0.229305398100392,0.910882030246106,0.96837458869379,0.0346425762493649,-0.00301418626007153,0,true
0.229305398100392,0.899984251346301,0.965951767759147,0.0364651651376624,-0.00241388254632066,0,true
0.229305398100392,0.829732087763453,1.03045116708682,-0.00795141593148982,-0.0224987710432366,-0.0445293547358343,false
0.229305398100392,0.811993966564235,1.07054295263427,-0.0396742695213138,-0.0311739823146085,-0.0284518525294564,false
0.229305398100392,0.730604898202491,1.08732125960772,-0.0584468278867074,-0.035143748912368,-0.0247423166586476,false
0.229305398100392,0.709560986833258,1.08875429343475,-0.0605417594125159,-0.0353476281434834,-0.0264744724092481,false
0.229305398100392,0.747272271841402,1.14772584319023,-0.158169486915129,-0.000438305786060607,-0.0315485924495315,false
0.229305398100392,0.684813380921886,1.09060554022568,-0.0633675262445289,-0.035599578608612,-0.0287770759437802,false
0.229305398100392,0.655051254285768,1.09310432748548,-0.0674126280393848,-0.0359208128652846,-0.032005554132679,false
0.229305398100392,0.662450238510474,1.09245527208646,-0.0663338793306238,-0.0358384146691678,-0.0311502324561506,false
0.229305398100392,0.519073999248215,1.20544546932493,-0.271249606757195,0.0638803858053388,-0.0343195807372572,false
0.229305398100392,0.515250085861728,1.20525321924248,-0.271509107085486,0.0662569214736165,-0.0339439251297973,false
0.293954254709891,0.936386948303109,0.973040156796891,0.0315336724908297,-0.00457100446848936,-1.23353052947458e-18,true
0.293954254709891,0.917868582997653,1.08009661779822,-0.0653167240645814,-0.0147795902104124,-0.0338754747339987,false
0.293954254709891,0.910882030246106,1.0887542672099,-0.0757581229724474,-0.0129959413978101,-0.0333323450782748,false
0.293954254709891,0.899984251346301,1.08397651002455,-0.06733908733421,-0.0166372693922952,-0.0316534737002908,false
0.293954254709891,0.829732087763453,1.10518447196605,-0.0874561533799063,-0.0221804122526913,-0.0205267635971572,false
0.293954254709891,0.811993966564235,1.09125424672185,-0.0655147667926221,-0.029923874328933,-0.0199493502398457,false
0.293954254709891,0.730604898202491,1.15968889382591,-0.180039327076928,0.00773519374181181,-0.0321283376466454,false
0.293954254709891,0.709560986833258,1.07980893979102,-0.0464465500891052,-0.0397444793643467,-0.0246989735494478,false
0.293954254709891,0.747272271841402,1.07787710616062,-0.0438877776863533,-0.0391151760317586,-0.0220571624639093,false
0.293954254709891,0.684813380921886,1.08127353280267,-0.0485111980491955,-0.0401877925548422,-0.0267169899744981,false
0.293954254709891,0.655051254285768,1.08320646404758,-0.0514027678773354,-0.0407945227221533,-0.0295046570378792,false
0.293954254709891,0.662450238510474,1.08270274200497,-0.0506293462667178,-0.0406382387283792,-0.0287668520860119,false
0.293954254709891,0.519073999248215,1.09549587896386,-0.0763844336526766,-0.0447528414089736,-0.0511125808311937,false
