zeta,omega_ratio,solution_1,solution_2,solution_3,power,test_FLAG
0.01,0.01,1.00182259177557,-3.28968299575423e-06,-0.00182015539583198,-0.00499892893937128,false
0.01,0.06,1.00193158816035,-3.49898452899451e-06,-0.00192915393439019,-0.0298570081300654,false
0.01,0.11,1.01926455715798,4.1664029448375e-06,-0.0192624658370213,-0.054648954076013,false
0.01,0.16,1.01736804785342,-4.11921931468595e-06,-0.0173659189394255,-0.0779969497883457,false
0.01,0.21,1.01914809323982,4.09957615299934e-06,-0.019145999614658,-0.100058018148496,false
0.01,0.26,1.07072254885145,9.07124376882263e-06,-0.0707214753678089,-0.127437572237832,false
0.01,0.31,1.08445008419029,1.00647276558066e-05,-0.0844492822337414,-0.145547324302582,false
0.01,0.36,1.09156840782829,1.12900060103007e-05,-0.320476141933473,-0.15215389545396,false
0.01,0.41,1.1256349005047,-3.14787695530784e-05,-0.275403455389644,-0.128562100910966,false
0.01,0.46,1.14401357996472,-1.12137530014328e-05,-0.240795092854216,-0.10448641615781,false
0.01,0.51,1.15215226861687,5.16320257557667e-06,-0.215316496076166,-0.083884463679102,false
0.01,0.56,1.15459519068544,-1.52914515485563e-06,-0.197022937518565,-0.0679541450148513,false
0.01,0.61,1.1512375488729,2.65859030044016e-06,-0.167589145839025,-0.066840078045198,false
0.01,0.66,1.12873564621982,-7.48574587424207e-06,-0.128894621091477,-0.0777248805210511,false
0.01,0.71,1.09950891200408,6.17364101088528e-06,-0.0995084078579692,-0.085898286710068,false
0.01,0.76,1.07674613982791,5.62137783011805e-06,-0.0767451854509306,-0.0911611255516301,false
0.01,0.81,1.05785242280568,2.88955939679777e-06,-0.0578510947024025,-0.0909400709433639,false
0.01,0.86,1.03608789908235,-0.0190500456219458,-0.0360859520728865,-0.0832759195053685,false
0.01,0.91,1.01955186145002,8.35191281408283e-06,-0.0195497758530521,-0.0629231515438611,false
0.01,0.96,1.00254287097008,-7.13557159953112e-07,-0.00254044886223152,-0.0278000105507054,false
0.06,0.01,1.00193467341813,-3.43175245643953e-06,-0.00193223925385366,-0.00499394893633006,false
0.06,0.06,1.00757088370563,-2.85712508071656e-06,-0.00756856102577075,-0.0297107996704338,false
0.06,0.11,1.02098868086035,4.34271646421195e-06,-0.0209866236426225,-0.0540758915586867,false
0.06,0.16,1.01930212403942,1.83200338785306e-06,-0.0193000334384153,-0.0767240038926666,false
0.06,0.21,1.02186725753989,-4.15119807001505e-06,-0.0218652176155353,-0.0978320177262093,false
0.06,0.26,1.02749286886808,4.32211302011149e-06,-0.027490940296632,-0.116769928755108,false
0.06,0.31,1.05391794298466,8.4050917176232e-06,-0.360219163005638,-0.154973497568107,false
0.06,0.36,1.10386615898699,1.46367522824518e-05,-0.30567029270759,-0.136839412908685,false
0.06,0.41,1.13218556587739,3.06703026925714e-05,-0.264591665392501,-0.11572917186371,false
0.06,0.46,1.14677881477262,9.60841582728728e-06,-0.233714998957728,-0.0952437050811479,false
0.06,0.51,1.15301083997391,-1.03401592583496e-05,-0.210964269978197,-0.0778295335982621,false
0.06,0.56,1.15468408794003,4.82363206558377e-06,-0.194327617343232,-0.0640313375237095,false
0.06,0.61,1.15411871018836,-3.85641281798842e-06,-0.18201397003908,-0.0533335486595676,false
0.06,0.66,1.14599057552457,1.22779357805501e-05,-0.153910609596923,-0.0572009453078512,false
0.06,0.71,1.12059748851341,1.17272550791752e-05,-0.120597401533667,-0.0678504250890122,false
0.06,0.76,1.09476899485779,1.64814241820015e-06,-0.0947683969159844,-0.0755563358393887,false
0.06,0.81,1.07392336249083,-1.86878649634445e-06,-0.0739223522079905,-0.0787315789634388,false
0.06,0.86,1.03894349879784,-0.0578507754472438,-0.0389412245471817,-0.0716422997011979,false
0.06,0.91,1.00101002972101,1.72404390439388e-06,-0.00100757731917452,-0.043184224942792,false
0.06,0.96,0.99434423250072,-4.12267366598345e-08,0.00565835176153678,-0.00408932133908716,false
0.11,0.01,1.00205308859105,-3.50868367093873e-06,-0.00205065676806307,-0.00498897702007243,false
0.11,0.06,1.03334007087148,5.29733997012364e-06,-0.0333382579616288,-0.0303184151944795,false
0.11,0.11,1.02187981531461,-4.46231766469244e-06,-0.0218777756356289,-0.0534640013367402,false
0.11,0.16,1.02080495979024,-4.25294361121857e-06,-0.0208028988536822,-0.0754423159136658,false
0.11,0.21,1.08309302576019,-1.22228723707558e-05,-0.0830921967419363,-0.104667539366021,false
0.11,0.26,1.08994506794053,-1.21830470128941e-05,-0.0899443744497171,-0.122136958609426,false
0.11,0.31,1.04698432574857,5.38164196128688e-06,-0.0469827827095908,-0.127894559930807,false
0.11,0.36,1.11288069758197,6.20271715779673e-06,-0.293925327350034,-0.124818258694666,false
0.11,0.41,1.13675930223232,1.28602267389181e-05,-0.256240743450762,-0.105952056919835,false
0.11,0.46,0.504291346166927,0.761198268130367,-0.197408883632758,-0.14881119073119,false
0.11,0.51,1.15358792164654,2.26406174933288e-06,-0.207405395954561,-0.072954775360431,false
0.11,0.56,0.715260050923879,0.586459515873407,0.0132842796673515,-0.147369628888919,false
0.11,0.61,1.15393048708625,-5.67389561807667e-06,-0.180476919658934,-0.051061233016815,false
0.11,0.66,1.15230983167783,8.17848796685185e-07,-0.17165780259494,-0.0434139286057979,false
0.11,0.71,1.00799214976239,0.285423882264805,-0.032047528568927,-0.0960828764229547,false
0.11,0.76,1.11225270979855,-3.73878833077604e-06,-0.112252457614285,-0.0619478346800949,false
0.11,0.81,1.08947544366087,-7.34362368474253e-06,-0.0894747409288688,-0.0680094349259319,false
0.11,0.86,1.03593212128676,0.10593862265336,-0.0359314072791849,-0.0591969787879521,false
0.11,0.91,0.990463907202358,2.745664183918e-07,0.00953875380582211,-0.02030075632282,false
0.11,0.96,0.98947386244745,-2.27543778671372e-05,0.0105288183705833,0,true
0.16,0.01,1.00218015535097,-3.51721673745043e-06,-0.00217772604123779,-0.00498401475882988,false
0.16,0.06,1.00832529241187,3.56424095535288e-06,-0.00832298471697911,-0.0293511484511113,false
0.16,0.11,1.00901880608722,3.30721257233431e-06,-0.00901651210681379,-0.0524317697915572,false
0.16,0.16,1.02257169833721,4.52619097314162e-06,-0.0225696724318332,-0.0741894403559244,false
0.16,0.21,1.02767594711142,-4.25167959099562e-06,-0.0276740220762845,-0.0935039234819101,false
0.16,0.26,1.03672718892666,5.43360176343381e-06,-0.0367254430119768,-0.110094041166664,false
0.16,0.31,1.05491000308209,-6.817517322987e-06,-0.0549086166846169,-0.123142368012121,false
