,new_nodes_z,new_nodes_o
0,0.07746476542514219,0.9131604366264021
1,0.11245858009006701,0.8983243431296598
2,0.14686281304015097,0.8197364665245169
3,0.19663223405801034,0.7227836567196997
4,0.3163489456814896,0.7051416419070999
5,0.3861249325439062,0.6495371887521016
6,0.45567693374650414,0.5888538674930082
7,0.5762836205130379,0.5027689641043034
8,0.7130884040973925,0.5714927159633237
9,0.8365966948641023,0.5147900845923069
