zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,power,test_FLAG
0.01,0.7,0.989005865696099,-0.000112245482502921,0.0109968266709178,-3.55787515745901e-05,-0.601116449980168,false
0.01,0.71,0.98871205501055,-0.000133587712794224,0.0112906436932432,-4.35273568923737e-05,-0.646703033595819,false
0.01,0.72,0.988438875473212,-0.00012097246509198,0.0115638283715853,-4.00552762054884e-05,-0.69389656509989,false
0.01,0.73,0.988165323718238,0.00042180651735469,0.0118373729187149,0.000143253547397587,-0.742770153988222,false
0.01,0.74,0.988160086866721,0.000102793151847291,0.0118426173443566,3.41412741241049e-05,-0.793204497294728,false
0.01,0.75,0.987976472043526,-0.000422659974923469,0.0120262480226939,-0.000143495280558083,-0.845392132510027,false
0.01,0.76,0.987838606092556,3.76114431845882e-05,0.0121641059375931,1.35163582509888e-05,-0.899191902888233,false
0.01,0.77,0.987439045639195,3.28314925507317e-05,0.0125636744453028,1.08759499773339e-05,-0.954751663634767,false
0.01,0.78,0.987518894024738,-4.51008527938993e-05,0.0124838262738293,-1.49695978285112e-05,-1.01203472246603,false
0.01,0.79,0.987685478077505,0.000144367552880876,0.0123172345239906,4.89481202619788e-05,-1.07112760437125,false
0.01,0.8,-0.986979668254277,-0.000120153333901905,-0.0130230587377593,-4.41237208224068e-05,-1.13193177324391,false
0.01,0.81,0.986803884572333,0.000120174904840267,0.0131988458732497,4.47068310347934e-05,-1.19458114247662,false
0.01,0.82,0.987126044733801,9.28197935601829e-05,0.0128766800984182,3.23675005024325e-05,-1.25901522040177,false
0.01,0.83,0.986848539047731,-1.37109771167925e-05,0.013154193834367,-5.74235069051221e-06,-1.32532109089621,false
0.01,0.84,0.986879467584128,0.000146876075364322,0.0131232607765013,5.29480053947033e-05,-1.39348888274669,false
0.01,0.85,0.986336177546151,-1.4043412791194e-05,0.0136665654290798,-4.62588926018014e-06,-1.46363322879789,false
0.01,0.86,0.986701051528046,0.00010780437319018,0.0133016812776491,3.95540548329296e-05,-1.53556228250919,false
0.01,0.87,0.986526346418625,4.45195138637821e-05,0.013476391361167,1.69860636082581e-05,-1.60947173392916,false
0.01,0.88,0.986503126384818,-7.79359579948364e-05,0.0134996148530644,-2.82082635562437e-05,-1.68535897611295,false
0.01,0.89,0.986652613453942,-0.000260766312902724,0.0133501292248669,-9.36699123942702e-05,-1.76329312985364,false
0.01,0.9,0.986349835804345,-0.000181968153901376,0.0136529110701455,-6.80445082810379e-05,-1.84307978321715,false
0.01,0.91,0.986018874699106,0.000110825706829819,0.0139838714339071,4.2981443503292e-05,-1.92498332804064,false
0.01,0.92,0.985569296171078,-0.0001311701856148,0.0144334650368285,-5.28130042278092e-05,-2.00910059534586,false
0.01,0.93,0.986158899988521,-5.81663977959972e-05,0.0138438476438728,-2.26862486493026e-05,-2.09491170541631,false
0.01,0.94,0.985803769555003,2.02971027731327e-05,0.0141989830801461,8.79703632557521e-06,-2.18305270700896,false
0.01,0.95,0.986153132297514,0.00013100399215925,0.01384961075127,4.87755902269191e-05,-2.27323921023767,false
0.01,0.96,0.985929312478579,1.55788445414095e-05,0.0140734378679669,5.05935369628845e-06,-2.36559151304933,false
0.01,0.97,0.985737883990389,-0.000100236583156304,0.0142648730518193,-3.95343348211302e-05,-2.46010759487402,false
0.01,0.98,0.985897854791077,0.000136851199297112,0.0141048931180904,5.20854271673248e-05,-2.55679172234583,false
0.01,0.99,0.986064036273899,-6.87951354916564e-05,0.0139387134359822,-2.51146529180668e-05,-2.65576982760615,false
0.01,1,0.985723265021496,0.000131290675108331,0.0142794864580234,5.0514738348526e-05,-2.75682274168482,false
0.02,0.01,-0.999789736014132,-8.08641933066054e-05,-0.000212733305728482,-0.000162686733896901,-0.00998795590092845,false
0.02,0.02,1.00155176622528,0.000122383259290998,-0.00154933472164002,0.000227259932958578,-0.0199365899103303,false
0.02,0.03,1.00095215807038,-0.000124296906539911,-0.000949693421164688,-0.000249165096781417,-0.0298195261628562,false
0.02,0.04,1.00101414118944,-0.000112467761097246,-0.0010116783679482,-0.000236910185423347,-0.0396143404590128,false
0.02,0.05,1.00272706624367,-0.000120867706314828,-0.00272463710142718,-0.000239885011599418,-0.0492967657925473,false
0.02,0.06,-1.00262015337494,5.17351233507516e-05,0.00261772809542345,0.000106063972658865,-0.0588380859204464,false
0.02,0.07,-1.00381430622779,-0.000102691779503776,0.00381191917648887,-0.000224636955047891,-0.0682147588075279,false
0.02,0.08,-1.00400132121313,-9.98269166200666e-05,0.00399893862335608,-0.000244630246985868,-0.0773992115839243,false
0.02,0.09,-1.00587260492108,-0.000102859910931284,0.00587025968949248,-0.000252619223176777,-0.0863602126284385,false
0.02,0.1,7.89655028551786e-06,2.37718686657078e-05,4.09994051253167e-05,0.99995437965704,-0.131747208544353,false
0.02,0.11,5.54815352762972e-07,7.48495612881479e-06,-1.7790670118272e-05,1.00001384271226,-0.0849747677153526,false
0.02,0.12,-1.59463775849224e-06,1.32425978038742e-06,-1.22307938335344e-05,1.00001249299633,-0.0234703634450895,false
0.02,0.13,-5.09887839007649e-06,1.63409810540322e-05,-3.76887124754083e-05,1.00002086106959,-0.0259990571142782,false
0.02,0.14,0.0881961594773772,-0.015619424299916,0.601366607734085,0.44326544538972,-0.0934948344090196,false
0.02,0.15,0.0632054231470283,-0.0078258080260851,0.856991736499829,0.166938373066627,-0.0745425540352954,false
0.02,0.16,5.95190111320573e-06,6.17886528937987e-06,1.00001629950652,-4.21046189271389e-06,-0.0234722058384069,false
0.02,0.17,-2.75075320187833e-07,-2.2680240095499e-07,1.00002211199796,1.63658295737816e-07,-0.00847474609924178,false
0.02,0.18,-6.50942392396477e-09,8.95853695731042e-10,1.00002224838919,-3.94912719955764e-09,-0.0695091306713303,false
0.02,0.19,-6.67575469289e-05,0.000140997223428959,0.999894968875078,5.09431374047748e-05,-0.146746827700685,false
0.02,0.2,-1.08216417432807e-05,1.0000035325577,8.75952961634883e-06,1.60882757877038e-06,-0.131765055851391,false
0.02,0.21,-7.96292781633096e-06,1.00000350191173,5.94431437894401e-06,2.54592677325487e-06,-0.110336302415352,false
0.02,0.22,1.4205586411379e-08,1.0000060457683,-7.19464070127205e-06,-1.76516204945351e-05,-0.0849754495493176,false
0.02,0.23,-4.21835092063113e-06,1.00000483473807,-5.0212139070635e-07,-1.67428111437484e-06,-0.0557264613351475,false
0.02,0.24,-6.20839599839228e-07,1.00000397176517,-2.38828285604371e-06,2.40714200575721e-07,-0.0234706785370424,false
0.02,0.25,0.00389748947596459,0.996870585003362,0.00237132696533939,1.17310131937779e-05,-1.49858904975187e-19,true
0.02,0.26,-3.93390229252753e-06,1.00000540296774,-1.93023716790195e-06,-3.18458454633411e-07,-0.0259949567734396,false
0.02,0.27,1.06895371897622e-06,1.00000065227174,2.58169203915819e-06,-3.12498208622831e-07,-0.0695045600323886,false
0.02,0.28,-8.93410849218243e-06,1.00000600519227,1.891372707203e-06,1.66668092226154e-06,-0.119565382912177,false
0.02,0.29,1.09309050222337e-05,0.999996520584194,9.59935214851066e-07,-1.30590450133069e-07,-0.175328324563947,false
0.02,0.3,0.000893814900302516,0.999408925233038,0.000293247584363177,0.000337635267819392,-0.236832965052895,false
0.02,0.31,1.15040422423917,1.57275355983688e-05,-0.164881409151465,-5.07285617653957e-07,-0.0643090907595384,false
0.02,0.32,1.14324295393399,9.64947896509229e-06,-0.148651024934253,-5.95973005471719e-07,-0.0690673126394492,false
0.02,0.33,1.13322158578081,4.36176636259513e-06,-0.134064060898987,-1.24952129760006e-06,-0.0733546331253927,false
0.02,0.34,1.12088161001615,1.78542548670985e-07,-0.120881528456591,-2.15522724626903e-06,-0.0770652837424554,false
0.02,0.35,1.10914629264026,2.71640639087678e-06,-0.109145979056594,-5.39463744007195e-07,-0.0804503518317842,false
0.02,0.36,1.09856972305967,-0.000281745814287741,-0.0985691999392806,6.19183825804875e-05,-0.0835315033073401,false
0.02,0.37,1.08906893491389,-0.000208762601657145,-0.0890682238940185,4.40979866390729e-05,-0.0860280615507917,false
0.02,0.38,1.08038943136525,1.96682374411876e-06,-0.0803885490164742,9.10213461250341e-08,-0.0878177734888502,false
0.02,0.39,1.07229121709438,-5.93306840373484e-06,-0.0722901745099526,5.26912388593794e-07,-0.0887880681521935,false
0.02,0.4,-1.06472045241294,-2.25731241287766e-06,0.0647192600740368,1.82747152740577e-06,-0.0887350081830146,false
0.02,0.41,-1.04783200735125,0.0293429552202376,0.0478302967407565,-0.00267720137241823,-0.0905652142788279,false
0.02,0.42,-1.0318393847646,0.0533812278390622,0.031837052193501,-0.000960369257473187,-0.0854257779750124,false
0.02,0.43,-1.02330189876232,-0.0648713975541716,0.0233006104406543,-0.00206371645042096,-0.0768649490058989,false
0.02,0.44,1.02193528157828,0.0569340631510041,-0.0219339594138845,0.00387585672273272,-0.0707897846336821,false
0.02,0.45,-1.01052077991009,0.00184901034521145,0.0105184882105287,0.000230248264409624,-0.0640038748582663,false
0.02,0.46,1.00608264602373,0.000421841754179896,-0.00608030057324239,6.23182960645982e-05,-0.0518352121019861,false
0.02,0.47,-1.00301636290207,-0.00016919770183913,0.00301395294392692,-2.79120091521462e-05,-0.0382560787890631,false
0.02,0.48,-1.0006178530509,4.01176388944201e-05,0.000615392190825998,7.27167162948554e-06,-0.0233508983799223,false
0.02,0.49,0.998712151394478,1.45052019214204e-05,0.00129034622439765,2.68854789790861e-06,-0.00716437181427641,false
0.02,0.5,0.999987856311201,0.00544319312438251,1.46055451623664e-05,-0.00108829650624326,-1.20037442447557e-19,true
0.02,0.51,1.00118585517093,-1.48927513925807e-05,-0.0011834059630702,-3.01699313327866e-06,-0.00747789942445552,false
0.02,0.52,0.999696374971044,-2.99983911164636e-05,0.000306103981174804,-6.41722422556056e-06,-0.0259444876124303,false
0.02,0.53,0.998410945098367,-3.05666081313348e-05,0.00159155930696852,-6.99735431746619e-06,-0.045685405753164,false
0.02,0.54,0.997285541612312,8.91321928414765e-05,0.00271698276123523,2.09971191349203e-05,-0.066706913438953,false
0.02,0.55,-0.996243240939583,6.33059333581912e-05,-0.00375930701377631,1.58242965098845e-05,-0.0890132510024111,false
0.02,0.56,0.99566506166073,0.000123293889604924,0.00433749409127481,2.94710273426897e-05,-0.11262363958781,false
0.02,0.57,0.994878977619688,0.000156811697196547,0.00512359296050988,3.92871731157886e-05,-0.137537372831958,false
0.02,0.58,0.99409026657238,-5.84201399178322e-05,0.00591232389823477,-1.5365290516463e-05,-0.163764430002885,false
0.02,0.59,0.993373327082895,-8.76031400473633e-05,0.00662927821512821,-2.44264001415399e-05,-0.191342529590432,false
0.02,0.6,0.992941978125523,-7.02545987996537e-05,0.00706063532990818,-1.93026831468006e-05,-0.220281156522039,false
0.02,0.61,0.991702302251157,0.00132597523477547,0.0083003043023685,0.000425953668018445,-0.251024877816729,false
0.02,0.62,0.991989923831314,7.77197372934152e-05,0.00801270535229872,2.21333874498397e-05,-0.282296131695615,false
0.02,0.63,0.991570535525246,2.512742026756e-05,0.00843210303429925,7.95860680472527e-06,-0.315417090778637,false
0.02,0.64,0.991298809253895,-0.000270238610353811,0.00870384104403335,-7.90750360917296e-05,-0.349990362762168,false
0.02,0.65,0.990728962190161,-0.000113660523076198,0.00927369608720462,-3.50110354364181e-05,-0.38597669195021,false
0.02,0.66,0.990532608543851,0.0001202274715649,0.00947004845416898,3.70351853036888e-05,-0.423457108047518,false
0.02,0.67,0.990121754025119,0.000119561369784636,0.00988091107394746,3.78401267460058e-05,-0.462433178502991,false
0.02,0.68,0.989856836684657,-1.67232667762376e-05,0.0101458366871057,-4.75810607983652e-06,-0.502929104034892,false
0.02,0.69,0.989793676385614,-0.000330040871522902,0.0102090052459389,-0.000103650394787507,-0.544984883220154,false
0.02,0.7,0.989749205140787,-0.000135418791523244,0.0102534730124577,-4.21410315771676e-05,-0.588576353379416,false
0.02,0.71,0.989011187272081,-9.26789849353468e-05,0.0109915046381322,-3.15836642711902e-05,-0.633713160495106,false
0.02,0.72,0.988942078441935,0.000142434769634021,0.0110606093825978,4.74755722653554e-05,-0.680470404231606,false
0.02,0.73,0.988756920780216,-3.1238643365062e-07,0.0112457739732273,5.83078547483142e-07,-0.728862853644695,false
0.02,0.74,0.988724392520548,-1.94016880726789e-05,0.0112783033668368,-7.04572955872032e-06,-0.778901587091773,false
0.02,0.75,0.98848506714489,-2.3397943713219e-05,0.0115176335775291,-8.6102833151332e-06,-0.830594465911286,false
0.02,0.76,0.988253541398607,-3.11602861736888e-05,0.0117491640945721,-1.15083463139192e-05,-0.883977677358383,false
0.02,0.77,0.988026699558885,-2.826026642306e-05,0.0119760103595235,-1.06792535524705e-05,-0.939075495615895,false
0.02,0.78,0.987980554503234,0.000138757208349363,0.0120221523423119,4.83401246966109e-05,-0.995893403189532,false
0.02,0.79,0.987798291041089,0.000118874231274221,0.0122044198491101,4.21750905635029e-05,-1.05447564795184,false
0.02,0.8,0.987695890602957,0.000155211850253629,0.0123068214518886,5.48497391527412e-05,-1.11485175187465,false
0.02,0.81,-0.987450487160511,-6.41810903759247e-05,-0.0125522318806187,-2.37006844440407e-05,-1.17699669819805,false
0.02,0.82,0.98749817334951,-0.000137767115120319,0.0125045496258244,-4.9109417667028e-05,-1.24095776485599,false
0.02,0.83,0.987473426403364,3.854743121166e-05,0.0125292928601421,1.30203309837242e-05,-1.30679419150298,false
0.02,0.84,0.986985409558877,0.000176709641976111,0.0130173159111477,6.5589495836767e-05,-1.37450905954118,false
0.02,0.85,0.987487287429247,-0.000104190976135625,0.0125154349174956,-3.61701047390571e-05,-1.44409615596356,false
0.02,0.86,0.987335856508324,-6.34915583000697e-05,0.0126668678648789,-2.18569982761945e-05,-1.51555101781015,false
0.02,0.87,0.98702809437777,0.000128198406307983,0.0129746314660586,4.69252719892175e-05,-1.58890468265136,false
0.02,0.88,0.98687394353569,-0.00043066990576986,0.0131287990270918,-0.000158926084230872,-1.66434592036532,false
0.02,0.89,0.986906240036646,-1.09241885163358e-05,0.0130964915711696,-3.07655903216942e-06,-1.7416150091976,false
0.02,0.9,0.986855093117393,-0.00012441725740945,0.0131476422967526,-4.53513004006606e-05,-1.82095505073936,false
0.02,0.91,0.986541401140961,-0.000408171758424332,0.0134613476048819,-0.000154584837191733,-1.9023784024298,false
0.02,0.92,0.986667110721862,-0.000135223653429321,0.013335628700899,-4.99935186728911e-05,-1.98568585779761,false
0.02,0.93,0.986511784397005,-0.000160321575510055,0.0134909587565597,-6.03680377246368e-05,-2.07115926778166,false
0.02,0.94,0.986196484551304,0.00011548673368281,0.0138062579377407,4.51286115122773e-05,-2.15871980245172,false
0.02,0.95,0.986308139817675,-0.000157464051513283,0.0136946073264782,-6.01394224832841e-05,-2.24836466116075,false
0.02,0.96,0.98616792016097,9.88734415528396e-05,0.0138348233241392,3.83843119410865e-05,-2.34019112504169,false
0.02,0.97,0.986150488762963,-7.59727297970005e-05,0.0138522594663054,-2.91176507484221e-05,-2.43409825939709,false
0.02,0.98,0.986278174676834,9.57932451157551e-05,0.0137245667576081,3.586651139555e-05,-2.53023383738058,false
0.02,0.99,0.985988275495025,-0.000152520032170575,0.0140144779009014,-5.9483761969148e-05,-2.62853144604343,false
0.02,1,0.986196925413845,0.00014344407972434,0.0138058164198849,5.44847650098504e-05,-2.72907842956649,false
0.03,0.01,1.00067674582478,-0.000100056908390314,-0.000674278247178723,-0.000191549891898145,-0.00998399717414818,false
0.03,0.02,1.00061064088931,-3.55306427210947e-05,-0.000608177668244155,-6.44958643932284e-05,-0.0199198846752748,false
0.03,0.03,-1.00065568607655,2.59367559015394e-06,0.000653226699346849,-1.91876918918271e-06,-0.0297835548523186,false
0.03,0.04,-1.0012150812202,0.000112052966542011,0.00121262243719774,0.000235393849741547,-0.039550267922185,false
0.03,0.05,-1.00177844235537,-1.29894113637674e-05,0.00177600610312669,-2.12279477829386e-05,-0.049195733917006,false
0.03,0.06,-1.00319107355312,0.000107633599160461,0.00318865416904696,0.000228517236217335,-0.0586935288538319,false
0.03,0.07,-1.00325562726247,9.38632942435614e-05,0.00325320967411115,0.000218755701220038,-0.068017971125205,false
0.03,0.08,-1.00362704480129,9.30709152793133e-05,0.00362463358016043,0.000243790153072516,-0.0771431302149582,false
0.03,0.09,-1.00554871689226,9.689251758e-05,0.0055463432328964,0.000254135197068419,-0.0860330069077007,false
0.03,0.1,2.28253689939899e-05,-5.8684635597438e-05,0.00017201116587353,0.999881547477976,-0.126059231782589,false
0.03,0.11,1.67095018193923e-06,8.17678176155931e-06,2.1704551158373e-05,0.999979588231109,-0.0787064657661517,false
0.03,0.12,6.30363641948907e-07,5.10607103934074e-06,1.99583823840564e-05,0.99998277059085,-0.019045751898032,false
0.03,0.13,4.80834733280116e-07,-4.59175803159259e-06,9.67065687544044e-06,0.999996438794573,-0.0209674855155956,false
0.03,0.14,0.0979684919755043,-0.00351250134253132,0.555220910203883,0.479694822502687,-0.0838534887589917,false
0.03,0.15,0.0704104727596817,0.0015667828829734,0.836781374306843,0.180999676404832,-0.0672507290753945,false
0.03,0.16,3.55898581414441e-06,-3.49214734388677e-06,1.00001869230282,2.41202174797044e-06,-0.0190484720583325,false
0.03,0.17,-1.09860995880538e-05,-8.76980847118727e-06,1.000016684728,6.38388735199005e-06,-0.00618754882668809,false
0.03,0.18,-1.71097289592652e-06,1.34347853464234e-06,1.0000213888775,-1.04574438412761e-06,-0.0614363788387185,false
0.03,0.19,-0.00014321956674644,0.000373187016526257,0.999657722066217,0.000160517458899263,-0.136193502441671,false
0.03,0.2,-1.31390013575626e-06,1.00000580399866,-1.17486505424556e-05,-2.27878351311813e-06,-0.12607214485439,false
0.03,0.21,2.01711946369544e-06,0.999996445821723,1.00804280088965e-05,-7.44852562168987e-06,-0.104274785921984,false
0.03,0.22,2.04825265704355e-07,1.00000626570264,-7.82894636188092e-06,8.97215853916845e-06,-0.0787126721339138,false
0.03,0.23,3.64639717261808e-06,0.999997994064379,5.32951630064847e-06,1.85684853261115e-06,-0.0496858313179597,false
0.03,0.24,-4.79353643100752e-06,1.00000719458435,-4.66539735284652e-06,6.74114948951025e-07,-0.0190475854629396,false
0.03,0.25,-0.0268543373125005,0.97860246394167,-0.0159175858545371,0.000114748393815389,-1.07905378308026e-18,true
0.03,0.26,-4.18891306643769e-06,1.00000399247563,1.16071631147637e-06,4.80098803131259e-07,-0.0209673834794964,false
0.03,0.27,-6.68702891312128e-06,1.00000693005108,-2.22834484622669e-06,-4.24835785700652e-07,-0.0614353618427612,false
0.03,0.28,8.89282102391338e-06,0.999996880430746,2.28780532725303e-06,-5.92605351668844e-07,-0.10971403625527,false
0.03,0.29,-1.15433505594005e-05,1.00000742813311,1.65774862949729e-06,1.27098084640113e-06,-0.164101496823905,false
0.03,0.3,1.40307477607302e-05,0.999997172429782,-3.46940819585505e-06,2.14569190609745e-06,-0.224302321096507,false
0.03,0.31,2.32765589883986e-05,0.999991594133072,-1.56425406797855e-06,4.64548375544828e-06,-0.290350299138697,false
0.03,0.32,1.14606522434718,-2.46911737526565e-06,-0.154066721964971,2.926880242123e-06,-0.0645673687228189,false
0.03,0.33,1.13714054424615,1.61497666040221e-06,-0.139151425128722,2.30805232862846e-06,-0.0691086432168244,false
0.03,0.34,-1.12565776450039,-2.38834478619764e-06,0.125662411956369,4.86772647091035e-07,-0.0731033720698184,false
