zeta,omega_ratio,solution_1,solution_2,solution_3
0.18,1.02,1.00016082926639,0.00221790010664402,-0.00237635415784033
0.18,1.03,1.00744911152455,-0.00757140332239117,0.000124621787900094
0.18,1.04,1.01909380157149,-0.0239644585566734,0.00487294448422604
0.18,1.05,1.01649642503897,-0.0189670627299077,0.00247288162429497
0.18,1.06,1.0188013970174,-0.0213257463976448,0.00252654984674037
0.18,1.07,1.02095395799269,-0.0235024648477322,0.00255066569455189
0.19,0.92,0.972873597373458,0.0294200439465239,-0.00229072300168285
0.19,0.94,0.976297403902012,0.0273876494102072,-0.0036822577603039
0.19,0.95,0.982095656588765,0.0201514034382235,-0.0022443222813305
0.19,0.96,0.987270167767658,0.013737261405428,-0.00100474473685387
0.19,0.97,0.984976284345474,0.0185646048241275,-0.00353825958332366
0.19,0.98,0.994320825351026,0.00601008200423208,-0.000328335620374073
0.19,0.99,0.984806934130303,0.0214784988108176,-0.00628290857614516
0.19,1,1.01324047741072,-0.0198740449200169,0.00663604051937184
0.19,1.01,0.996246795342679,0.00684257336141446,-0.00308694418700043
0.19,1.02,1.00823617819683,-0.00987230160201184,0.00163849771240598
0.19,1.03,0.997022931597446,0.00804325901729236,-0.00506385964861651
0.19,1.04,1.01984894901725,-0.0249965198151371,0.0051498543142596
0.19,1.05,1.02014922256378,-0.0244428460133771,0.00429586724850419
0.19,1.07,1.01792305539862,-0.0189662104903954,0.00104531433855419
0.19,1.08,1.01708387484283,-0.0167096191931597,-0.00037213587611691
0.19,1.09,1.02035032124523,-0.020666740149788,0.000318501391211744
0.2,0.93,0.981608447225205,0.0178622883869435,0.000532121602090337
0.2,0.94,0.977307225331279,0.0257848233049656,-0.00308924960178297
0.2,0.95,0.976615184379894,0.0283161577265379,-0.00492860214915065
0.2,0.97,1.00226938799366,-0.00734240052336805,0.00507564082008807
0.2,0.98,0.997074202776595,0.00178348111281201,0.00114489165683369
0.2,0.99,1.00320187683265,-0.00611622885958352,0.00291687647410061
0.2,1.01,0.988882979058474,0.0178946763186361,-0.00677523110766294
0.2,1.02,0.999989122099531,0.00243093688256046,-0.0024176819972004
0.2,1.03,0.998571879297258,0.00577935714064568,-0.00434890784992596
0.2,1.04,1.00997580038591,-0.0102766426549682,0.000303129348133139
0.2,1.05,1.01724311425674,-0.0200110369812553,0.00277016364793494
0.2,1.06,1.01937118045885,-0.0221469945532793,0.00277801320799676
0.2,1.07,1.01678820705116,-0.0172772776121428,0.000491230334061006
0.2,1.08,1.01701449829654,-0.0165907795995931,-0.000421599504463573
0.2,1.09,1.02269994854851,-0.02409198741747,0.00139411743555751
0.21,0.9,0.97312646479376,0.0256814747138953,0.0011951116984978
0.21,0.91,0.977105163569978,0.0213276409164852,0.00157018286879392
0.21,0.92,0.985889417003066,0.00985927032689363,0.00425423245403992
0.21,0.93,0.983340556605558,0.0153100362444454,0.00135226254621317
0.21,0.94,0.990290898612332,0.00639513621796406,0.00331676079289494
0.21,0.96,0.995786181116121,0.00106365281114803,0.00315284652709071
0.21,0.97,1.00216793492216,-0.00716187235170246,0.0049965643225475
0.21,0.98,0.988881148115317,0.0141369997005741,-0.00301557478921888
0.21,0.99,0.981705721908579,0.0262193546520571,-0.00792255571708988
0.21,1,1.00294471071155,-0.00439626679919037,0.00145402775630847
0.21,1.02,0.994027603171789,0.0113436672739296,-0.00536889229877976
0.21,1.03,1.00561374506284,-0.00490422618613035,-0.00070718547301314
0.21,1.04,1.01066162149479,-0.0113393437201571,0.000680010643961053
0.21,1.05,1.02167308540756,-0.0266446379364453,0.00497379300359717
0.21,1.06,1.01944211082098,-0.022309110401072,0.00286920092670234
0.21,1.07,1.01806168629849,-0.0191160352708299,0.001056505922642
0.21,1.08,1.02019976156989,-0.0214053108476493,0.00120766991354195
0.21,1.09,1.02265654885212,-0.0240825262112279,0.00142805813032021
0.21,1.1,1.02372743840477,-0.0246954129284932,0.000970015985327719
0.22,0.89,0.966128037021144,0.034502555639895,-0.000627475131946265
0.22,0.9,0.973530774608602,0.0250357038892556,0.00143657425733133
0.22,0.92,0.969702862278286,0.0340880362188622,-0.00378797669656611
0.22,0.93,0.977437946709281,0.0240933502225364,-0.00152843874169179
0.22,0.94,0.973721621438429,0.0311713755606981,-0.0048901982960309
0.22,0.95,0.996105655790891,-0.000904559201304045,0.00480164277322171
0.22,0.97,0.982922939921335,0.0216967563696318,-0.00461706876530499
0.22,0.98,0.983518513572534,0.0221572796650139,-0.00567321926799841
0.22,0.99,0.981023806610505,0.0271610604539338,-0.00818234300929513
0.22,1,0.993575822415894,0.00963867221553644,-0.00321202222980886
0.22,1.01,0.988359423623929,0.0186649216912427,-0.00702192044515127
0.22,1.02,0.989722692595968,0.0179206773737082,-0.00764099654487046
0.22,1.03,1.00731442028013,-0.00732499276254042,1.29007186847247e-05
0.22,1.04,1.01493310867581,-0.0177004483990409,0.00276962631443807
0.22,1.05,1.0169200659726,-0.0195233072316794,0.00260548205957167
0.22,1.06,1.02305790565913,-0.0276807661544883,0.00462505979348529
0.22,1.07,1.01859663044798,-0.0200519813985056,0.00145751313444457
0.22,1.08,1.01493023174809,-0.0134861390258448,-0.00144197266987174
0.22,1.09,1.01548277947547,-0.0133117367218669,-0.00216896239146934
0.22,1.1,1.0215094481596,-0.0214573756399552,-5.00275390589516e-05
0.23,0.9,0.974865478536925,0.0231389035675277,0.00199866648693273
0.23,0.91,0.967744041764945,0.0354999716100724,-0.00324103119822466
0.23,0.92,0.973303670458424,0.0285917028557209,-0.00189244775154569
0.23,0.95,0.981326825856918,0.0212501145234758,-0.00257420047575183
0.23,0.96,0.97941044070444,0.0255228933205655,-0.00493064942520248
0.23,0.97,0.99293493533129,0.00663815651261982,0.000429537285545926
0.23,0.99,0.987829705851282,0.0169993767776408,-0.00482656044195652
0.23,1.01,1.01986427145865,-0.0285526126827281,0.00869076450933182
0.23,1.02,0.987779390513872,0.0208179716086012,-0.00859498801075196
0.23,1.03,1.01152441123453,-0.0136485933524429,0.00212651068674706
0.23,1.04,1.0202506362771,-0.0256068663761755,0.00535851392509341
0.23,1.05,1.01989316853669,-0.0240440423585394,0.00415311704085978
0.23,1.06,1.01457513695239,-0.015036925713844,0.000463991254370855
0.23,1.07,1.01751386500465,-0.0184231666109413,0.00091146366971828
0.23,1.08,1.02611266714052,-0.0302690737455207,0.00415852701960986
0.23,1.09,1.02494124836732,-0.0275481666989201,0.00260900062230266
0.23,1.1,1.02555051929725,-0.0274623678148182,0.00191389125621055
0.23,1.11,1.02507526799014,-0.0258823521440121,0.000809092590540867
0.24,0.88,0.96568006224245,0.0332792463209005,0.00104388393332317
0.24,0.9,0.977519840522009,0.0190862356100735,0.00339697527671688
0.24,0.91,0.981501787778707,0.0147077084813923,0.00379349207692009
0.24,0.92,0.97653436099494,0.0238057422182178,-0.000337180033979821
0.24,0.95,0.983874321036097,0.0174944975166797,-0.00136608124635896
0.24,0.96,0.979916097430268,0.0248504893001725,-0.0047639055345042
0.24,0.97,0.976663131899005,0.0311466433788426,-0.00780715012964602
0.24,0.98,0.980516889337017,0.0266708873406136,-0.00718520315093485
0.24,0.99,1.00219315905713,-0.00449498324578716,0.00230434436531866
0.24,1,0.983205775788889,0.025116526382772,-0.00831982672208546
0.24,1.01,1.0203658241337,-0.0293013576888203,0.00893795669793799
0.24,1.02,1.01902608847972,-0.026110797946517,0.00708708589234733
0.24,1.03,0.997217003943054,0.00779292043373462,-0.00500759501330285
0.24,1.04,1.01301490580349,-0.0148345840352345,0.00182196527679992
0.24,1.05,1.00306783592797,0.00118754804103451,-0.00425314049641666
0.24,1.06,1.0186952777897,-0.0211919815345755,0.00249890521199858
0.24,1.07,1.01370645431399,-0.0126428407171189,-0.00106145430670164
0.24,1.08,1.02445414499227,-0.02772932170199,0.00327729507381524
0.24,1.09,1.01865607969116,-0.0181203958068174,-0.000533601596141997
0.24,1.1,1.02195489421505,-0.0220451492089767,9.22967944932755e-05
0.24,1.11,1.02271358775107,-0.0222435922727173,-0.00046799083911431
0.25,0.89,0.964272979331801,0.0371524579693328,-0.00142231452969882
0.25,0.92,0.968118119958688,0.0365274484919114,-0.00464264911019822
0.25,0.93,0.970590283528448,0.0344580573285228,-0.00504548635009164
0.25,0.94,0.970556685383256,0.0360256777106638,-0.00657956861104937
0.25,0.95,0.984391187007694,0.0166786612502709,-0.0010671093332577
0.25,0.96,0.98247381402585,0.0210417015138039,-0.00351283545273456
0.25,0.97,0.984038052726518,0.020051925996604,-0.00408735229338983
0.25,0.98,1.00376141503736,-0.00830001927914825,0.00454118191044181
0.25,0.99,1.00712536607612,-0.0120279264980375,0.0049050859212762
0.25,1,0.989399526950074,0.0159250946744347,-0.00532215009135571
0.25,1.01,1.00860839016359,-0.0117357430567042,0.00312977883517956
0.25,1.02,1.01820028752427,-0.024868174858638,0.00667026360365139
0.25,1.03,1.02175683745582,-0.0289970110608686,0.00724250216243041
0.25,1.04,1.00076625321751,0.00354714220877741,-0.00431110871444766
0.25,1.05,1.01536910186483,-0.0172723198873247,0.00190546163384518
0.25,1.06,1.02420922571777,-0.0294154791130113,0.00520845298980655
0.25,1.07,1.01091538667047,-0.00842569187612504,-0.00248753669222988
0.25,1.08,1.02466443070962,-0.0280449908778532,0.00338267853536138
0.25,1.09,1.02111092426362,-0.0217141001422499,0.000605254666152762
0.25,1.1,1.02693462818268,-0.0295920967671382,0.00265951344629069
