zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,power,test_FLAG
0.72,0.26,0.223578321713471,0.551817415024414,0.127554826464261,0.0491205646324819,0.0479651425065726,0,true
0.72,0.27,0.207142265289566,0.874442455060505,0.130559496644847,-0.143348710096965,-0.0772837477022239,-0.0255968789157141,false
0.72,0.28,0.289342445990422,0.445302433715986,0.204616953000161,0.0506816532546468,0.0100879442532441,0,true
0.72,0.29,0.226774763362954,0.59863193775545,0.130430209924634,0.0210719813993359,0.0231202322793933,0,true
0.72,0.3,0.241611759615924,0.553751289532849,0.148757140087982,0.0743503983867003,-0.0184431608950782,-0.00198573834593159,false
0.72,0.31,0.289091576509521,0.570422783795518,0.0968431907809541,0.0327846324256429,0.0108833601551531,0,true
0.72,0.32,0.0569074008993704,1.07346603377571,0.00695211095456497,-0.00415013488627338,-0.136875854809861,-0.017338505482049,false
0.72,0.33,0.148746701495012,0.983654103317516,0.000430364084472127,-0.0227942163817985,-0.113784475381805,-0.017471008423699,false
0.72,0.34,0.35896586389257,0.522195243126753,0.0858201887800014,0.0378780167366696,-0.00483788163608997,-1.02545054693716e-17,true
0.72,0.35,0.0997242630511233,0.85582722783844,0.0589151064336965,-0.00269765389729383,-0.0117486919694131,-3.86595162563022e-18,true
0.72,0.36,-0.00924466051100624,0.977449260657817,0.073675397436014,-0.0173047380240068,-0.024555993131684,-1.36279534321071e-17,true
0.72,0.37,0.323959586249288,0.592398155820249,0.0857961205410874,0.0121260516413374,-0.0142620160480192,0,true
0.72,0.38,0.296381185993483,0.649683858461698,0.0541174125372521,0.019335904342119,-0.0195013903946849,-4.15428542908903e-17,true
0.72,0.39,0.3457773820656,0.588466423792501,0.0687326561312427,0.0160650845659986,-0.0190252131809599,-3.38429727933277e-17,true
0.72,0.4,-0.0371068307091979,1.03422766474381,0.0479421426129101,-0.0132736132545264,-0.0444760626126548,-0,true
0.72,0.41,0.261821401685961,0.711828181572087,0.0452028479967924,0.0102706203336172,-0.0291083562373527,0,true
0.72,0.42,-0.0119929327927854,1.04404430182196,0.0242022381110618,-0.00807367980182949,-0.0481658532477141,-0,true
0.72,0.43,0.518170215466988,0.393607450439977,0.0683737299670344,0.0211058202540875,-0.00124064258507593,-0.00946397456377943,false
0.72,0.44,0.540751756513823,0.373602456567637,0.0643114156966983,0.0222313904654539,-0.0008808776885157,-0.0114089301478405,false
0.72,0.45,0.543475629581905,0.376279978894188,0.0610999143691422,0.0207106762635073,-0.00155050804651173,-0.0132994020419483,false
0.72,0.46,0.00482229732482104,1.03386951873078,0.00192759237100858,0.000739023087090436,-0.0413434852596954,-0.019718136074847,false
0.72,0.47,0.760893734254445,0.204291700883038,0.0260477435678748,0.00783610120102141,0.000939894378085589,-0.00608704540213973,false
0.72,0.48,0.598102469012063,0.328102274288432,0.0552132042124888,0.0183094820822655,0.000287037764478131,-0.0200257645558965,false
0.72,0.49,0.773683539503283,0.193075219256585,0.0245402999441042,0.00763516391521974,0.00107464317935059,-0.00356202020367902,false
0.72,0.5,0.643824940644203,0.2850733413514,0.0518107349642142,0.0171898466829858,0.00211477939365926,-0.0225242368676453,false
0.72,0.51,0.78074786878909,0.186230846017033,0.0240760039602034,0.0078108576115029,0.00114316089957657,-0.0011730318842835,false
0.72,0.52,0.782294549189664,0.183868571390205,0.0247123319410812,0.00784078689908782,0.0012925219828782,-0.00030031497659557,false
0.72,0.53,0.790683004377759,0.175834177147745,0.0228807877691621,0.00856920051435716,0.00204155858935067,0,true
0.72,0.54,0.785477957634305,0.182902972825583,0.0242159968471311,0.00692830033475873,0.000483216869981873,0,true
0.72,0.55,1.09584577561445,-0.0617074609904192,-0.0413496135769954,-0.00963152034431765,0.0168438059960853,-0.0177203281509366,false
0.72,0.56,1.16027686566029,-0.160310726035244,-0.0326756152521735,0.0459176129477664,-0.0132079377601073,-0.0163130150617317,false
0.72,0.57,0.80208809653361,0.174574397959794,0.0194192560247919,0.00360772250490274,0.000318095439663909,0,true
0.72,0.58,1.16561401813989,-0.16902140726202,-0.0263320765901318,0.0433653806040316,-0.0136258967516855,-0.0152432514536835,false
0.72,0.59,0.823084241809592,0.15513210783572,0.0160734092150241,0.00671143771161427,-0.000994102382129472,0,true
0.72,0.6,0.853479097497179,0.12013258735605,0.0218997377341355,0.00180486252329725,0.00269060903177599,-2.75404269479416e-18,true
